#        BLOCK:          R:        ACTUAL_GOFR:          GOFR_AVE:           ERROR: 
           3      8.402295e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      9.048626e-01      4.437319e-02      1.151281e-01      2.910259e-02
           3      9.694956e-01      3.651780e-01      7.723697e-01      2.006439e-01
           3      1.034129e+00      1.155998e+00      1.545807e+00      1.614880e-01
           3      1.098762e+00      1.265731e+00      1.789793e+00      2.145863e-01
           3      1.163395e+00      1.511124e+00      1.926293e+00      2.858138e-01
           3      1.228028e+00      1.518574e+00      1.474374e+00      7.191162e-02
           3      1.292661e+00      1.397306e+00      1.513088e+00      4.733280e-02
           3      1.357294e+00      1.355486e+00      1.224919e+00      8.732873e-02
           3      1.421927e+00      1.503732e+00      1.123181e+00      1.575942e-01
           3      1.486560e+00      1.541939e+00      1.179018e+00      1.481634e-01
           3      1.551193e+00      1.384832e+00      1.091780e+00      1.218398e-01
           3      1.615826e+00      9.489514e-01      1.170264e+00      9.351312e-02
           3      1.680459e+00      1.143380e+00      1.069476e+00      3.081106e-02
           3      1.745092e+00      1.122364e+00      1.105982e+00      7.081948e-02
           3      1.809725e+00      9.865365e-01      1.043580e+00      2.534136e-02
           3      1.874358e+00      1.102217e+00      1.089591e+00      1.784764e-02
           3      1.938991e+00      9.417817e-01      1.010539e+00      2.813883e-02
           3      2.003624e+00      1.158553e+00      1.035643e+00      5.102918e-02
           3      2.068257e+00      1.133054e+00      1.104825e+00      5.322836e-02
           3      2.132890e+00      1.061609e+00      9.861825e-01      3.407494e-02
           3      2.197523e+00      1.122518e+00      1.081067e+00      4.903134e-02
           3      2.262156e+00      1.315027e+00      1.117134e+00      8.991656e-02
           3      2.326789e+00      1.190912e+00      1.099818e+00      6.179372e-02
           3      2.391423e+00      1.202724e+00      1.020562e+00      8.635756e-02
           3      2.456056e+00      1.094114e+00      9.948586e-01      7.467110e-02
           3      2.520689e+00      1.111898e+00      1.124234e+00      1.031614e-02
           3      2.585322e+00      9.899245e-01      1.104963e+00      4.699083e-02
           3      2.649955e+00      9.716635e-01      1.044433e+00      3.962706e-02
           3      2.714588e+00      8.136522e-01      9.668768e-01      7.262562e-02
           3      2.779221e+00      8.993711e-01      9.922252e-01      6.024701e-02
           3      2.843854e+00      1.002613e+00      1.080665e+00      5.349227e-02
           3      2.908487e+00      8.767756e-01      9.340357e-01      2.355653e-02
           3      2.973120e+00      9.097180e-01      9.883275e-01      3.585336e-02
           3      3.037753e+00      8.503383e-01      9.397835e-01      4.133441e-02
           3      3.102386e+00      9.153132e-01      9.466520e-01      2.644509e-02
           3      3.167019e+00      8.719343e-01      9.303676e-01      4.331373e-02
           3      3.231652e+00      1.060145e+00      9.651601e-01      3.919641e-02
           3      3.296285e+00      1.021968e+00      9.449104e-01      3.165960e-02
           3      3.360918e+00      9.108748e-01      9.638310e-01      6.328268e-02
           3      3.425551e+00      9.143068e-01      9.390321e-01      1.565350e-02
           3      3.490184e+00      8.838560e-01      9.287278e-01      1.832373e-02
           3      3.554817e+00      7.856172e-01      8.639521e-01      3.365562e-02
           3      3.619450e+00      7.209708e-01      8.314699e-01      4.528818e-02
           3      3.684083e+00      8.279756e-01      8.869355e-01      2.747172e-02
           3      3.748716e+00      9.144350e-01      9.565169e-01      2.851971e-02
           3      3.813349e+00      8.926979e-01      9.538144e-01      4.240806e-02
           3      3.877982e+00      9.622929e-01      9.449462e-01      1.603077e-02
           3      3.942615e+00      1.012337e+00      8.931341e-01      4.994822e-02
           3      4.007249e+00      9.477311e-01      8.811910e-01      2.904200e-02
           3      4.071882e+00      1.075590e+00      9.514460e-01      5.557704e-02
           3      4.136515e+00      1.009385e+00      8.920429e-01      4.793663e-02
           3      4.201148e+00      1.022842e+00      9.205134e-01      4.283577e-02
           3      4.265781e+00      9.856345e-01      9.186099e-01      3.338985e-02
           3      4.330414e+00      1.017740e+00      9.543953e-01      3.029326e-02
           3      4.395047e+00      9.457399e-01      1.000219e+00      2.467411e-02
           3      4.459680e+00      9.078619e-01      9.975151e-01      3.767569e-02
           3      4.524313e+00      1.007607e+00      1.005652e+00      1.415968e-02
           3      4.588946e+00      9.494807e-01      9.479790e-01      7.964086e-04
           3      4.653579e+00      1.008387e+00      9.623629e-01      1.905375e-02
           3      4.718212e+00      9.924904e-01      9.457774e-01      2.935754e-02
           3      4.782845e+00      9.934614e-01      1.006694e+00      9.806383e-03
           3      4.847478e+00      1.072231e+00      1.047847e+00      9.985294e-03
           3      4.912111e+00      1.161071e+00      1.080400e+00      5.088149e-02
           3      4.976744e+00      1.110393e+00      1.067041e+00      2.765248e-02
           3      5.041377e+00      9.850596e-01      1.009706e+00      1.415918e-02
           3      5.106010e+00      1.021730e+00      1.052982e+00      4.167758e-02
           3      5.170643e+00      1.095357e+00      1.034960e+00      2.643773e-02
           3      5.235276e+00      1.034336e+00      1.016996e+00      7.110353e-03
           3      5.299909e+00      1.009093e+00      1.042048e+00      2.066534e-02
           3      5.364542e+00      9.979766e-01      9.850029e-01      1.733867e-02
           3      5.429175e+00      9.895467e-01      9.807410e-01      2.814220e-02
           3      5.493808e+00      1.020530e+00      1.053115e+00      3.484824e-02
           3      5.558442e+00      1.089135e+00      1.035304e+00      3.102958e-02
           3      5.623075e+00      1.070257e+00      1.012604e+00      3.226658e-02
           3      5.687708e+00      9.510307e-01      9.483850e-01      1.720055e-03
           3      5.752341e+00      9.147372e-01      9.698644e-01      2.250630e-02
           3      5.816974e+00      9.697498e-01      1.003785e+00      1.398356e-02
           3      5.881607e+00      1.014192e+00      1.002643e+00      4.792714e-03
           3      5.946240e+00      9.555509e-01      1.008983e+00      2.181480e-02
           3      6.010873e+00      1.074063e+00      1.009589e+00      2.683820e-02
           3      6.075506e+00      1.017415e+00      1.005084e+00      7.212137e-03
           3      6.140139e+00      9.882907e-01      9.925915e-01      2.262841e-02
           3      6.204772e+00      9.244313e-01      9.923626e-01      3.792809e-02
           3      6.269405e+00      9.801012e-01      9.870980e-01      2.232564e-02
           3      6.334038e+00      1.029140e+00      9.910786e-01      1.660897e-02
           3      6.398671e+00      9.664835e-01      9.504151e-01      8.159287e-03
           4      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00
           4      6.463304e-02      0.000000e+00      0.000000e+00      0.000000e+00
           4      1.292661e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      1.938991e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      2.585322e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      3.231652e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      3.877982e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      4.524313e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      5.170643e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      5.816974e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      6.463304e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      7.109634e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      7.755965e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      8.402295e-01      0.000000e+00      0.000000e+00      0.000000e+00
           4      9.048626e-01      1.248158e-01      1.175500e-01      2.192748e-02
           4      9.694956e-01      1.512718e+00      9.574568e-01      2.198591e-01
           4      1.034129e+00      1.976901e+00      1.653580e+00      1.529067e-01
           4      1.098762e+00      1.958818e+00      1.832049e+00      1.650478e-01
           4      1.163395e+00      1.655253e+00      1.858533e+00      2.222474e-01
           4      1.228028e+00      1.295854e+00      1.429744e+00      6.635311e-02
           4      1.292661e+00      1.520013e+00      1.514819e+00      3.553125e-02
           4      1.357294e+00      1.308737e+00      1.245873e+00      6.796406e-02
           4      1.421927e+00      1.357670e+00      1.181804e+00      1.286376e-01
           4      1.486560e+00      1.005067e+00      1.135530e+00      1.173312e-01
           4      1.551193e+00      6.974164e-01      9.931887e-01      1.250616e-01
           4      1.615826e+00      8.213000e-01      1.083023e+00      1.030881e-01
           4      1.680459e+00      9.467680e-01      1.038799e+00      3.521076e-02
           4      1.745092e+00      1.058282e+00      1.094057e+00      5.410930e-02
           4      1.809725e+00      1.063938e+00      1.048670e+00      1.951042e-02
           4      1.874358e+00      1.094817e+00      1.090897e+00      1.343346e-02
           4      1.938991e+00      1.324995e+00      1.089153e+00      7.127750e-02
           4      2.003624e+00      1.150193e+00      1.064280e+00      4.560500e-02
           4      2.068257e+00      9.860548e-01      1.075132e+00      4.748625e-02
           4      2.132890e+00      1.023531e+00      9.955196e-01      2.680496e-02
           4      2.197523e+00      9.322752e-01      1.043869e+00      4.888819e-02
           4      2.262156e+00      8.598389e-01      1.052810e+00      8.746977e-02
           4      2.326789e+00      7.468445e-01      1.011575e+00      8.937594e-02
           4      2.391423e+00      9.097467e-01      9.928584e-01      6.906914e-02
           4      2.456056e+00      1.038810e+00      1.005846e+00      5.680599e-02
           4      2.520689e+00      1.125645e+00      1.124586e+00      7.743134e-03
           4      2.585322e+00      9.010506e-01      1.053985e+00      5.649023e-02
           4      2.649955e+00      1.020497e+00      1.038449e+00      3.016873e-02
           4      2.714588e+00      1.130042e+00      1.007668e+00      6.492186e-02
           4      2.779221e+00      1.160022e+00      1.034174e+00      5.797853e-02
           4      2.843854e+00      1.048336e+00      1.072583e+00      4.072521e-02
           4      2.908487e+00      9.203007e-01      9.306020e-01      1.791591e-02
           4      2.973120e+00      9.247365e-01      9.724298e-01      3.020971e-02
           4      3.037753e+00      9.457906e-01      9.412853e-01      3.102808e-02
           4      3.102386e+00      1.055085e+00      9.737602e-01      3.073306e-02
           4      3.167019e+00      8.989977e-01      9.225252e-01      3.318769e-02
           4      3.231652e+00      1.008825e+00      9.760764e-01      3.088003e-02
           4      3.296285e+00      9.273093e-01      9.405101e-01      2.404854e-02
           4      3.360918e+00      1.002952e+00      9.736113e-01      4.821187e-02
           4      3.425551e+00      9.524435e-01      9.423849e-01      1.209387e-02
           4      3.490184e+00      9.706412e-01      9.392061e-01      1.646850e-02
           4      3.554817e+00      9.036777e-01      8.738835e-01      2.666681e-02
           4      3.619450e+00      9.605193e-01      8.637322e-01      4.398118e-02
           4      3.684083e+00      9.257671e-01      8.966434e-01      2.225306e-02
           4      3.748716e+00      8.733845e-01      9.357338e-01      2.795489e-02
           4      3.813349e+00      9.239782e-01      9.463554e-01      3.245539e-02
           4      3.877982e+00      9.326346e-01      9.418683e-01      1.231501e-02
           4      3.942615e+00      9.921206e-01      9.178807e-01      4.315826e-02
           4      4.007249e+00      8.787506e-01      8.805809e-01      2.178790e-02
           4      4.071882e+00      9.264007e-01      9.451847e-01      4.203400e-02
           4      4.136515e+00      9.811129e-01      9.143104e-01      4.079782e-02
           4      4.201148e+00      9.339941e-01      9.238836e-01      3.225913e-02
           4      4.265781e+00      1.001210e+00      9.392599e-01      3.077236e-02
           4      4.330414e+00      1.005988e+00      9.672936e-01      2.531739e-02
           4      4.395047e+00      9.636411e-01      9.910745e-01      2.012890e-02
           4      4.459680e+00      1.051873e+00      1.011105e+00      3.060962e-02
           4      4.524313e+00      1.133374e+00      1.037582e+00      2.962164e-02
           4      4.588946e+00      1.143594e+00      9.968827e-01      4.235610e-02
           4      4.653579e+00      1.014866e+00      9.754887e-01      1.826001e-02
           4      4.718212e+00      1.049027e+00      9.715898e-01      3.137687e-02
           4      4.782845e+00      9.834901e-01      1.000893e+00      8.906838e-03
           4      4.847478e+00      9.374265e-01      1.020242e+00      2.505227e-02
           4      4.912111e+00      1.023827e+00      1.066257e+00      4.007858e-02
           4      4.976744e+00      9.482797e-01      1.037351e+00      3.303427e-02
           4      5.041377e+00      9.171086e-01      9.865564e-01      2.268675e-02
           4      5.106010e+00      1.009355e+00      1.042075e+00      3.265413e-02
           4      5.170643e+00      1.137755e+00      1.060659e+00      2.980743e-02
           4      5.235276e+00      1.119144e+00      1.042533e+00      2.274954e-02
           4      5.299909e+00      1.035796e+00      1.040485e+00      1.555800e-02
           4      5.364542e+00      1.070425e+00      1.006359e+00      2.260864e-02
           4      5.429175e+00      1.002098e+00      9.860802e-01      2.160720e-02
           4      5.493808e+00      1.013415e+00      1.043190e+00      2.751325e-02
           4      5.558442e+00      1.075968e+00      1.045470e+00      2.488186e-02
           4      5.623075e+00      1.060583e+00      1.024599e+00      2.633517e-02
           4      5.687708e+00      1.049629e+00      9.736959e-01      2.195779e-02
           4      5.752341e+00      1.118357e+00      1.006988e+00      3.631151e-02
           4      5.816974e+00      1.005482e+00      1.004209e+00      1.049411e-02
           4      5.881607e+00      1.023893e+00      1.007955e+00      5.838468e-03
           4      5.946240e+00      9.807284e-01      1.001919e+00      1.746729e-02
           4      6.010873e+00      9.705572e-01      9.998314e-01      2.183066e-02
           4      6.075506e+00      9.037431e-01      9.797488e-01      2.259785e-02
