#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3021     1.06939     1.10409  0.00129054
        3022      1.0554     1.10407  0.00129022
        3023     1.04465     1.10405  0.00128994
        3024     1.03927     1.10403  0.00128969
        3025     1.04031     1.10401  0.00128944
        3026     1.04728     1.10399  0.00128915
        3027     1.05835     1.10397  0.00128881
        3028     1.07091     1.10396  0.00128843
        3029     1.08235     1.10396  0.00128802
        3030     1.09072     1.10395  0.00128761
        3031     1.09512     1.10395  0.00128719
        3032     1.09583     1.10395  0.00128676
        3033     1.09422     1.10394  0.00128634
        3034     1.09232     1.10394  0.00128592
        3035     1.09224     1.10393  0.00128551
        3036     1.09546     1.10393  0.00128509
        3037     1.10227     1.10393  0.00128466
        3038     1.11171     1.10393  0.00128424
        3039     1.12205     1.10394  0.00128383
        3040     1.13155     1.10395  0.00128344
        3041     1.13903     1.10396  0.00128307
        3042     1.14403     1.10397  0.00128272
        3043     1.14665     1.10399  0.00128237
        3044     1.14735       1.104  0.00128203
        3045     1.14661     1.10402  0.00128169
        3046     1.14481     1.10403  0.00128134
        3047     1.14214     1.10404  0.00128098
        3048     1.13867     1.10405  0.00128061
        3049      1.1345     1.10406  0.00128023
        3050      1.1298     1.10407  0.00127983
        3051     1.12474     1.10408  0.00127943
        3052     1.11952     1.10408  0.00127902
        3053     1.11433     1.10409  0.00127861
        3054      1.1094     1.10409  0.00127819
        3055     1.10488     1.10409  0.00127777
        3056     1.10068     1.10409  0.00127736
        3057     1.09641     1.10408  0.00127694
        3058      1.0917     1.10408  0.00127653
        3059     1.08648     1.10408  0.00127613
        3060     1.08133     1.10407  0.00127573
        3061     1.07735     1.10406  0.00127534
        3062       1.076     1.10405  0.00127496
        3063      1.0786     1.10404  0.00127457
        3064     1.08557     1.10404  0.00127417
        3065     1.09596     1.10403  0.00127376
        3066     1.10755     1.10403  0.00127334
        3067     1.11764     1.10404  0.00127293
        3068     1.12395     1.10404  0.00127253
        3069     1.12503     1.10405  0.00127214
        3070     1.12012     1.10406  0.00127173
        3071     1.10927     1.10406  0.00127132
        3072     1.09354     1.10406  0.00127091
        3073      1.0754     1.10405  0.00127053
        3074      1.0587     1.10403  0.00127021
        3075     1.04761     1.10401  0.00126992
        3076     1.04482     1.10399  0.00126966
        3077     1.05008     1.10398  0.00126937
        3078     1.06047     1.10396  0.00126903
        3079     1.07229     1.10395  0.00126866
        3080     1.08291     1.10394  0.00126827
        3081     1.09141     1.10394  0.00126786
        3082     1.09826     1.10394  0.00126745
        3083     1.10452     1.10394  0.00126704
        3084     1.11111     1.10394  0.00126663
        3085     1.11856     1.10395  0.00126623
        3086     1.12685     1.10395  0.00126584
        3087     1.13528     1.10396  0.00126547
        3088     1.14243     1.10398  0.00126513
        3089     1.14629     1.10399  0.00126479
        3090      1.1449       1.104  0.00126445
        3091     1.13706     1.10401  0.00126409
        3092     1.12287     1.10402  0.00126369
        3093     1.10383     1.10402  0.00126328
        3094     1.08251     1.10401  0.00126289
        3095     1.06196       1.104  0.00126256
        3096     1.04478     1.10398   0.0012623
        3097     1.03275     1.10396   0.0012621
        3098      1.0269     1.10393  0.00126194
        3099      1.0278     1.10391  0.00126177
        3100     1.03551     1.10389  0.00126155
        3101     1.04907     1.10387  0.00126127
        3102     1.06614     1.10386  0.00126092
        3103      1.0835     1.10385  0.00126053
        3104     1.09818     1.10385  0.00126013
        3105      1.1084     1.10385  0.00125972
        3106     1.11379     1.10385  0.00125932
        3107     1.11489     1.10386  0.00125892
        3108     1.11263     1.10386  0.00125852
        3109     1.10817     1.10386  0.00125812
        3110     1.10301     1.10386  0.00125771
        3111     1.09878     1.10386  0.00125731
        3112     1.09675     1.10386  0.00125691
        3113     1.09728     1.10385   0.0012565
        3114     1.10024     1.10385   0.0012561
        3115     1.10548     1.10385   0.0012557
        3116      1.1129     1.10386   0.0012553
        3117     1.12208     1.10386  0.00125491
        3118     1.13211     1.10387  0.00125454
        3119     1.14177     1.10388   0.0012542
        3120     1.14968      1.1039  0.00125388
        3121     1.15445     1.10391  0.00125358
        3122     1.15546     1.10393  0.00125329
        3123     1.15364     1.10395  0.00125299
        3124     1.15148     1.10396  0.00125268
        3125     1.15117     1.10398  0.00125237
        3126     1.15289     1.10399  0.00125207
        3127     1.15494     1.10401  0.00125177
        3128     1.15532     1.10402  0.00125148
        3129     1.15303     1.10404  0.00125118
        3130     1.14798     1.10405  0.00125086
        3131     1.14063     1.10407  0.00125051
        3132     1.13163     1.10407  0.00125015
        3133     1.12193     1.10408  0.00124976
        3134     1.11279     1.10408  0.00124936
        3135      1.1055     1.10408  0.00124897
        3136     1.10097     1.10408  0.00124857
        3137     1.09941     1.10408  0.00124817
        3138      1.1003     1.10408  0.00124777
        3139     1.10273     1.10408  0.00124738
        3140     1.10569     1.10408  0.00124698
        3141     1.10834     1.10408  0.00124658
        3142     1.10992     1.10408  0.00124619
        3143     1.10966     1.10409  0.00124579
        3144     1.10669     1.10409   0.0012454
        3145     1.10023     1.10408    0.001245
        3146     1.09004     1.10408  0.00124461
        3147     1.07727     1.10407  0.00124425
        3148     1.06551     1.10406  0.00124391
        3149     1.06044     1.10405  0.00124359
        3150     1.06653     1.10403  0.00124326
        3151     1.08319     1.10403  0.00124288
        3152     1.10521     1.10403  0.00124248
        3153     1.12672     1.10403  0.00124211
        3154     1.14376     1.10405  0.00124178
        3155     1.15434     1.10406  0.00124149
        3156     1.15754     1.10408  0.00124121
        3157       1.153      1.1041  0.00124092
        3158      1.1409     1.10411  0.00124058
        3159     1.12221     1.10411   0.0012402
        3160     1.09884     1.10411  0.00123981
        3161     1.07341      1.1041  0.00123945
        3162      1.0489     1.10408  0.00123918
        3163     1.02804     1.10406  0.00123902
        3164     1.01288     1.10403  0.00123897
        3165     1.00467       1.104  0.00123897
        3166     1.00387     1.10397  0.00123899
        3167     1.01014     1.10394  0.00123895
        3168     1.02235     1.10391  0.00123883
        3169     1.03866     1.10389  0.00123861
        3170      1.0568     1.10388   0.0012383
        3171     1.07431     1.10387  0.00123795
        3172      1.0889     1.10386  0.00123757
        3173     1.09876     1.10386  0.00123718
        3174     1.10274     1.10386  0.00123679
        3175      1.1003     1.10386   0.0012364
        3176      1.0916     1.10386  0.00123602
        3177     1.07771     1.10385  0.00123566
        3178     1.06083     1.10383  0.00123534
        3179     1.04391     1.10382   0.0012351
        3180     1.02993     1.10379  0.00123493
        3181     1.02075     1.10377  0.00123481
        3182     1.01654     1.10374  0.00123473
        3183     1.01595     1.10371  0.00123465
        3184     1.01706     1.10368  0.00123456
        3185     1.01834     1.10366  0.00123447
        3186      1.0191     1.10363  0.00123436
        3187     1.01954      1.1036  0.00123426
        3188     1.02048     1.10358  0.00123415
        3189     1.02296     1.10355  0.00123402
        3190     1.02762     1.10353  0.00123386
        3191     1.03431     1.10351  0.00123366
        3192     1.04215     1.10349  0.00123343
        3193      1.0499     1.10347  0.00123316
        3194     1.05655     1.10346  0.00123286
        3195     1.06171     1.10344  0.00123254
        3196     1.06567     1.10343  0.00123221
        3197     1.06895     1.10342  0.00123187
        3198     1.07155     1.10341  0.00123153
        3199     1.07276      1.1034  0.00123118
        3200     1.07161     1.10339  0.00123084
        3201      1.0678     1.10338   0.0012305
        3202     1.06222     1.10337  0.00123018
        3203     1.05673     1.10335  0.00122989
        3204     1.05352     1.10334   0.0012296
        3205     1.05435     1.10332  0.00122931
        3206     1.05995     1.10331    0.001229
        3207     1.06983      1.1033  0.00122866
        3208     1.08246     1.10329   0.0012283
        3209     1.09566     1.10329  0.00122792
        3210     1.10709     1.10329  0.00122754
        3211     1.11477     1.10329  0.00122716
        3212     1.11754      1.1033  0.00122679
        3213     1.11546      1.1033  0.00122641
        3214     1.10995      1.1033  0.00122603
        3215     1.10332      1.1033  0.00122565
        3216     1.09751      1.1033  0.00122527
        3217     1.09275      1.1033  0.00122489
        3218     1.08754     1.10329  0.00122452
        3219     1.07983     1.10329  0.00122416
        3220     1.06839     1.10328  0.00122383
        3221     1.05352     1.10326  0.00122355
        3222     1.03708     1.10324  0.00122334
        3223     1.02187     1.10322  0.00122322
        3224     1.01059     1.10319  0.00122318
        3225     1.00486     1.10316  0.00122318
        3226     1.00454     1.10313  0.00122318
        3227     1.00792      1.1031  0.00122316
        3228     1.01298     1.10307   0.0012231
        3229     1.01878     1.10304    0.001223
        3230     1.02611     1.10302  0.00122285
        3231     1.03647       1.103  0.00122265
        3232     1.05037     1.10298  0.00122238
        3233     1.06665     1.10297  0.00122205
        3234     1.08325     1.10296  0.00122169
        3235     1.09831     1.10296  0.00122131
        3236     1.11067     1.10297  0.00122094
        3237     1.11967     1.10297  0.00122057
        3238     1.12486     1.10298  0.00122021
        3239     1.12594     1.10298  0.00121986
        3240     1.12299     1.10299  0.00121949
        3241     1.11694     1.10299  0.00121913
        3242     1.10976       1.103  0.00121875
        3243     1.10407       1.103  0.00121838
        3244     1.10228       1.103    0.001218
        3245     1.10552       1.103  0.00121763
        3246     1.11324       1.103  0.00121725
        3247     1.12359     1.10301   0.0012169
        3248     1.13432     1.10302  0.00121656
        3249     1.14349     1.10303  0.00121625
        3250     1.14982     1.10304  0.00121596
        3251     1.15275     1.10306  0.00121568
        3252     1.15232     1.10307   0.0012154
        3253     1.14898     1.10309  0.00121511
        3254      1.1435      1.1031   0.0012148
        3255     1.13698     1.10311  0.00121447
        3256     1.13061     1.10312  0.00121413
        3257     1.12547     1.10313  0.00121378
        3258     1.12222     1.10313  0.00121342
        3259     1.12079     1.10314  0.00121306
        3260     1.12047     1.10314   0.0012127
        3261      1.1201     1.10315  0.00121234
        3262     1.11871     1.10315  0.00121197
        3263       1.116     1.10316  0.00121161
        3264      1.1125     1.10316  0.00121124
        3265     1.10923     1.10316  0.00121087
        3266     1.10722     1.10316   0.0012105
        3267     1.10723     1.10316  0.00121013
        3268      1.1095     1.10317  0.00120976
        3269     1.11343     1.10317   0.0012094
        3270     1.11753     1.10317  0.00120903
        3271     1.11984     1.10318  0.00120868
        3272     1.11854     1.10318  0.00120831
        3273     1.11274     1.10319  0.00120795
        3274     1.10273     1.10319  0.00120758
        3275     1.08976     1.10318  0.00120722
        3276     1.07543     1.10317  0.00120688
        3277     1.06101     1.10316  0.00120658
        3278     1.04721     1.10314  0.00120633
        3279     1.03467     1.10312  0.00120615
        3280     1.02472      1.1031  0.00120601
        3281     1.01958     1.10307  0.00120592
        3282     1.02156     1.10305   0.0012058
        3283     1.03179     1.10303  0.00120563
        3284     1.04921     1.10301  0.00120538
        3285     1.07061       1.103  0.00120505
        3286     1.09175       1.103  0.00120469
        3287     1.10878       1.103  0.00120432
        3288     1.11923       1.103  0.00120397
        3289     1.12222     1.10301  0.00120361
        3290     1.11826     1.10301  0.00120326
        3291     1.10889     1.10302  0.00120289
        3292     1.09646     1.10301  0.00120253
        3293     1.08389     1.10301  0.00120218
        3294     1.07436       1.103  0.00120184
        3295     1.07047     1.10299  0.00120152
        3296     1.07344     1.10298  0.00120119
        3297     1.08263     1.10297  0.00120084
        3298     1.09568     1.10297  0.00120048
        3299     1.10938     1.10297  0.00120012
        3300     1.12076     1.10298  0.00119977
        3301     1.12803     1.10299  0.00119943
        3302     1.13101       1.103  0.00119909
        3303     1.13104       1.103  0.00119876
        3304     1.13028     1.10301  0.00119843
        3305     1.13076     1.10302  0.00119809
        3306     1.13357     1.10303  0.00119777
        3307     1.13853     1.10304  0.00119745
        3308     1.14464     1.10305  0.00119716
        3309     1.15074     1.10307  0.00119688
        3310     1.15604     1.10308  0.00119663
        3311     1.16026      1.1031  0.00119639
        3312     1.16343     1.10312  0.00119617
        3313     1.16564     1.10314  0.00119595
        3314     1.16699     1.10316  0.00119575
        3315      1.1675     1.10318  0.00119555
        3316     1.16709      1.1032  0.00119534
        3317     1.16562     1.10321  0.00119513
        3318     1.16289     1.10323   0.0011949
        3319     1.15869     1.10325  0.00119466
        3320     1.15284     1.10326  0.00119439
        3321     1.14523     1.10328   0.0011941
        3322       1.136     1.10329  0.00119378
        3323     1.12555     1.10329  0.00119344
        3324     1.11459      1.1033  0.00119309
        3325     1.10404      1.1033  0.00119273
        3326     1.09481     1.10329  0.00119237
        3327     1.08746     1.10329  0.00119202
        3328     1.08202     1.10328  0.00119168
        3329      1.0783     1.10328  0.00119135
        3330     1.07638     1.10327  0.00119102
        3331     1.07652     1.10326  0.00119069
        3332     1.07847     1.10325  0.00119035
        3333     1.08104     1.10325  0.00119001
        3334     1.08288     1.10324  0.00118967
        3335     1.08353     1.10323  0.00118933
        3336     1.08383     1.10323  0.00118899
        3337     1.08516     1.10322  0.00118864
        3338     1.08822     1.10322   0.0011883
        3339     1.09278     1.10322  0.00118795
        3340     1.09842     1.10321  0.00118759
        3341     1.10516     1.10321  0.00118724
        3342     1.11344     1.10322  0.00118688
        3343     1.12361     1.10322  0.00118654
        3344     1.13563     1.10323  0.00118623
        3345     1.14924     1.10325  0.00118595
        3346     1.16396     1.10327  0.00118574
        3347     1.17893     1.10329   0.0011856
        3348     1.19266     1.10331  0.00118555
        3349     1.20311     1.10334  0.00118557
        3350     1.20801     1.10338  0.00118562
        3351     1.20551     1.10341  0.00118566
        3352     1.19475     1.10343  0.00118562
        3353     1.17637     1.10345  0.00118547
        3354     1.15272     1.10347  0.00118521
        3355     1.12762     1.10348  0.00118487
        3356     1.10556     1.10348  0.00118452
        3357     1.09048     1.10347  0.00118417
        3358     1.08419     1.10347  0.00118384
        3359     1.08541     1.10346   0.0011835
        3360     1.09075     1.10346  0.00118315
        3361     1.09677     1.10346   0.0011828
        3362     1.10163     1.10346  0.00118245
        3363     1.10524     1.10346   0.0011821
        3364     1.10855     1.10346  0.00118175
        3365     1.11238     1.10346   0.0011814
        3366     1.11637     1.10346  0.00118105
        3367     1.11878     1.10347  0.00118071
        3368     1.11715     1.10347  0.00118037
        3369     1.10947     1.10347  0.00118002
        3370     1.09497     1.10347  0.00117967
        3371     1.07438     1.10346  0.00117935
        3372     1.04966     1.10345  0.00117911
        3373     1.02363     1.10342    0.001179
        3374    0.999276     1.10339  0.00117905
        3375    0.979053     1.10336  0.00117928
        3376    0.964454     1.10332  0.00117965
        3377    0.956089     1.10327   0.0011801
        3378    0.954208     1.10323  0.00118058
        3379    0.959085     1.10318    0.001181
        3380    0.970819     1.10315   0.0011813
        3381     0.98874     1.10311  0.00118143
        3382     1.01106     1.10308   0.0011814
        3383     1.03514     1.10306  0.00118122
        3384     1.05811     1.10305  0.00118095
        3385     1.07757     1.10304  0.00118062
        3386     1.09194     1.10304  0.00118028
        3387     1.10056     1.10304  0.00117993
        3388     1.10354     1.10304  0.00117958
        3389     1.10158     1.10304  0.00117923
        3390      1.0956     1.10304  0.00117889
        3391     1.08645     1.10303  0.00117855
        3392     1.07482     1.10302  0.00117823
        3393     1.06164     1.10301  0.00117795
        3394     1.04853       1.103  0.00117771
        3395     1.03782     1.10298  0.00117752
        3396     1.03188     1.10296  0.00117736
        3397     1.03206     1.10293   0.0011772
        3398     1.03821     1.10292    0.001177
        3399     1.04909      1.1029  0.00117676
        3400     1.06297     1.10289  0.00117648
        3401     1.07811     1.10288  0.00117615
        3402     1.09287     1.10288  0.00117581
        3403     1.10575     1.10288  0.00117547
        3404     1.11543     1.10288  0.00117513
        3405     1.12092     1.10289  0.00117479
        3406     1.12174     1.10289  0.00117446
        3407     1.11803      1.1029  0.00117412
        3408     1.11051      1.1029  0.00117378
        3409     1.10043      1.1029  0.00117344
        3410     1.08945      1.1029   0.0011731
        3411     1.07966     1.10289  0.00117278
        3412     1.07327     1.10288  0.00117247
        3413     1.07197     1.10287  0.00117216
        3414     1.07613     1.10286  0.00117184
        3415      1.0847     1.10286  0.00117151
        3416     1.09583     1.10286  0.00117117
        3417     1.10782     1.10286  0.00117083
        3418     1.11943     1.10286  0.00117049
        3419      1.1298     1.10287  0.00117018
        3420     1.13799     1.10288  0.00116988
        3421     1.14275     1.10289   0.0011696
        3422     1.14262      1.1029  0.00116931
        3423      1.1363     1.10291  0.00116901
        3424     1.12312     1.10292  0.00116868
        3425     1.10342     1.10292  0.00116834
        3426     1.07872     1.10291  0.00116802
        3427     1.05168      1.1029  0.00116778
        3428     1.02599     1.10287  0.00116765
        3429     1.00601     1.10285  0.00116765
        3430    0.995592     1.10282  0.00116773
        3431    0.995761     1.10278  0.00116781
        3432     1.00347     1.10276  0.00116783
        3433      1.0138     1.10273  0.00116777
        3434     1.02359     1.10271  0.00116766
        3435     1.03259     1.10269   0.0011675
        3436     1.04187     1.10267  0.00116729
        3437     1.05201     1.10265  0.00116705
        3438     1.06252     1.10264  0.00116677
        3439     1.07251     1.10263  0.00116646
        3440     1.08149     1.10263  0.00116614
        3441     1.08962     1.10262   0.0011658
        3442     1.09732     1.10262  0.00116547
        3443     1.10466     1.10262  0.00116513
        3444     1.11112     1.10262  0.00116479
        3445     1.11573     1.10263  0.00116446
        3446     1.11764     1.10263  0.00116413
        3447     1.11668     1.10264   0.0011638
        3448     1.11348     1.10264  0.00116347
        3449     1.10929     1.10264  0.00116313
        3450     1.10549     1.10264   0.0011628
        3451     1.10318     1.10264  0.00116246
        3452     1.10282     1.10264  0.00116212
        3453     1.10429     1.10264  0.00116178
        3454     1.10701     1.10264  0.00116145
        3455      1.1104     1.10265  0.00116112
        3456     1.11414     1.10265  0.00116078
        3457      1.1182     1.10265  0.00116046
        3458     1.12252     1.10266  0.00116014
        3459     1.12676     1.10267  0.00115982
        3460     1.13039     1.10268  0.00115951
        3461     1.13289     1.10268  0.00115921
        3462     1.13388     1.10269  0.00115891
        3463     1.13314      1.1027  0.00115861
        3464     1.13051     1.10271   0.0011583
        3465     1.12582     1.10272  0.00115799
        3466     1.11894     1.10272  0.00115766
        3467     1.11009     1.10272  0.00115733
        3468     1.10028     1.10272    0.001157
        3469     1.09156     1.10272  0.00115667
        3470     1.08664     1.10271  0.00115635
        3471      1.0876     1.10271  0.00115602
        3472     1.09453     1.10271  0.00115569
        3473     1.10541     1.10271  0.00115536
        3474     1.11733     1.10271  0.00115503
        3475     1.12786     1.10272  0.00115472
        3476     1.13574     1.10273  0.00115443
        3477     1.14084     1.10274  0.00115415
        3478     1.14382     1.10275  0.00115388
        3479     1.14555     1.10276  0.00115361
        3480     1.14665     1.10278  0.00115335
        3481      1.1471     1.10279  0.00115309
        3482      1.1462      1.1028  0.00115282
        3483       1.143     1.10281  0.00115255
        3484     1.13685     1.10282  0.00115226
        3485     1.12798     1.10283  0.00115195
        3486     1.11775     1.10284  0.00115163
        3487     1.10846     1.10284   0.0011513
        3488     1.10254     1.10284  0.00115097
        3489     1.10152     1.10284  0.00115064
        3490     1.10541     1.10284  0.00115031
        3491     1.11288     1.10284  0.00114999
        3492     1.12207     1.10285  0.00114967
        3493     1.13111     1.10285  0.00114937
        3494     1.13833     1.10286  0.00114909
        3495     1.14215     1.10288  0.00114881
        3496     1.14095     1.10289  0.00114854
        3497     1.13355     1.10289  0.00114824
        3498     1.11987      1.1029  0.00114792
        3499     1.10178      1.1029  0.00114759
        3500     1.08301     1.10289  0.00114728
        3501     1.06756     1.10288    0.001147
        3502     1.05764     1.10287  0.00114674
        3503     1.05272     1.10286   0.0011465
        3504     1.05027     1.10284  0.00114628
        3505     1.04727     1.10283  0.00114606
        3506      1.0414     1.10281  0.00114587
        3507      1.0317     1.10279  0.00114572
        3508     1.01873     1.10276  0.00114564
        3509     1.00435     1.10274  0.00114566
        3510    0.991501      1.1027  0.00114577
        3511     0.98388     1.10267  0.00114594
        3512    0.985192     1.10264  0.00114611
        3513    0.997622     1.10261  0.00114617
        3514     1.02035     1.10258  0.00114608
        3515     1.04967     1.10257  0.00114585
        3516     1.08076     1.10256  0.00114555
        3517     1.10947     1.10256  0.00114522
        3518      1.1331     1.10257  0.00114493
        3519     1.15034     1.10259  0.00114468
        3520     1.16098      1.1026  0.00114448
        3521     1.16546     1.10262  0.00114429
        3522     1.16454     1.10264   0.0011441
        3523     1.15916     1.10265  0.00114389
        3524     1.15031     1.10267  0.00114365
        3525     1.13909     1.10268  0.00114337
        3526     1.12692     1.10269  0.00114307
        3527     1.11538     1.10269  0.00114275
        3528     1.10589     1.10269  0.00114242
        3529     1.09906     1.10269   0.0011421
        3530     1.09432     1.10269  0.00114178
        3531     1.09018     1.10268  0.00114146
        3532     1.08496     1.10268  0.00114115
        3533     1.07758     1.10267  0.00114085
        3534     1.06797     1.10266  0.00114057
        3535     1.05693     1.10265  0.00114032
        3536     1.04578     1.10263  0.00114011
        3537     1.03592     1.10261  0.00113994
        3538     1.02848     1.10259  0.00113981
        3539     1.02424     1.10257  0.00113971
        3540      1.0236     1.10255   0.0011396
        3541     1.02645     1.10253  0.00113948
        3542       1.032     1.10251  0.00113934
        3543     1.03875     1.10249  0.00113916
        3544     1.04482     1.10247  0.00113895
        3545     1.04866     1.10246  0.00113873
        3546     1.04974     1.10244  0.00113851
        3547     1.04881     1.10243  0.00113829
        3548     1.04776     1.10241  0.00113807
        3549     1.04908      1.1024  0.00113785
        3550     1.05485     1.10238  0.00113761
        3551     1.06597     1.10237  0.00113733
        3552     1.08191     1.10237  0.00113703
        3553     1.10117     1.10237  0.00113671
        3554     1.12197     1.10237   0.0011364
        3555     1.14259     1.10238  0.00113614
        3556     1.16136      1.1024  0.00113594
        3557     1.17651     1.10242  0.00113581
        3558     1.18626     1.10244  0.00113574
        3559     1.18897     1.10247  0.00113568
        3560     1.18361     1.10249  0.00113559
        3561     1.17004     1.10251  0.00113543
        3562     1.14934     1.10252  0.00113518
        3563     1.12404     1.10253  0.00113488
        3564      1.0981     1.10253  0.00113456
        3565     1.07609     1.10252  0.00113427
        3566     1.06164     1.10251  0.00113401
        3567     1.05584      1.1025  0.00113377
        3568     1.05701     1.10248  0.00113352
        3569     1.06189     1.10247  0.00113326
        3570     1.06722     1.10246  0.00113298
        3571     1.07076     1.10245   0.0011327
        3572     1.07146     1.10244  0.00113242
        3573     1.06917     1.10244  0.00113214
        3574     1.06422     1.10242  0.00113187
        3575     1.05709     1.10241  0.00113163
        3576     1.04839      1.1024  0.00113141
        3577     1.03913     1.10238  0.00113123
        3578      1.0308     1.10236  0.00113109
        3579     1.02521     1.10234  0.00113098
        3580     1.02378     1.10232  0.00113088
        3581      1.0268     1.10229  0.00113076
        3582     1.03331     1.10228  0.00113061
        3583     1.04172     1.10226  0.00113042
        3584     1.05057     1.10224   0.0011302
        3585     1.05907     1.10223  0.00112995
        3586       1.067     1.10222  0.00112967
        3587     1.07445     1.10221  0.00112939
        3588      1.0814     1.10221  0.00112909
        3589     1.08753      1.1022  0.00112878
        3590      1.0922      1.1022  0.00112847
        3591     1.09466      1.1022  0.00112816
        3592     1.09421      1.1022  0.00112784
        3593     1.09032     1.10219  0.00112753
        3594     1.08282     1.10219  0.00112723
        3595     1.07222     1.10218  0.00112695
        3596     1.06022     1.10217   0.0011267
        3597     1.04965     1.10215  0.00112648
        3598     1.04329     1.10214  0.00112629
        3599     1.04214     1.10212   0.0011261
        3600     1.04511     1.10211  0.00112589
        3601     1.05027     1.10209  0.00112567
        3602     1.05616     1.10208  0.00112543
        3603     1.06206     1.10207  0.00112518
        3604     1.06752     1.10206   0.0011249
        3605     1.07194     1.10205  0.00112462
        3606     1.07458     1.10204  0.00112434
        3607     1.07467     1.10203  0.00112405
        3608      1.0717     1.10203  0.00112377
        3609     1.06575     1.10202   0.0011235
        3610     1.05782       1.102  0.00112326
        3611     1.05001     1.10199  0.00112304
        3612     1.04498     1.10197  0.00112284
        3613     1.04496     1.10196  0.00112264
        3614     1.05074     1.10194  0.00112242
        3615      1.0616     1.10193  0.00112217
        3616     1.07594     1.10192  0.00112188
        3617     1.09187     1.10192  0.00112157
        3618     1.10732     1.10192  0.00112126
        3619     1.11993     1.10193  0.00112096
        3620     1.12726     1.10194  0.00112068
        3621     1.12723     1.10194  0.00112039
        3622     1.11884     1.10195  0.00112009
        3623     1.10261     1.10195  0.00111978
        3624     1.08087     1.10194  0.00111949
        3625     1.05812     1.10193  0.00111924
        3626      1.0409     1.10191  0.00111906
        3627     1.03533     1.10189   0.0011189
        3628     1.04284     1.10188  0.00111871
        3629     1.05867     1.10187  0.00111847
        3630     1.07565     1.10186  0.00111818
        3631     1.08885     1.10186  0.00111788
        3632     1.09679     1.10185  0.00111757
        3633     1.10019     1.10185  0.00111727
        3634      1.1004     1.10185  0.00111696
        3635     1.09856     1.10185  0.00111665
        3636     1.09551     1.10185  0.00111635
        3637     1.09196     1.10185  0.00111604
        3638     1.08882     1.10184  0.00111574
        3639     1.08717     1.10184  0.00111544
        3640     1.08784     1.10184  0.00111514
        3641     1.09093     1.10183  0.00111484
        3642     1.09585     1.10183  0.00111453
        3643     1.10175     1.10183  0.00111423
        3644     1.10787     1.10183  0.00111392
        3645     1.11365     1.10184  0.00111362
        3646     1.11859     1.10184  0.00111333
        3647     1.12226     1.10185  0.00111304
        3648     1.12436     1.10185  0.00111275
        3649     1.12491     1.10186  0.00111246
        3650     1.12428     1.10187  0.00111217
        3651     1.12306     1.10187  0.00111188
        3652     1.12182     1.10188  0.00111159
        3653     1.12109     1.10188   0.0011113
        3654     1.12126     1.10189  0.00111101
        3655     1.12237     1.10189  0.00111072
        3656     1.12379      1.1019  0.00111043
        3657     1.12406      1.1019  0.00111014
        3658     1.12108     1.10191  0.00110985
        3659     1.11295     1.10191  0.00110955
        3660      1.0992     1.10191  0.00110925
        3661     1.08188     1.10191  0.00110896
        3662      1.0657      1.1019   0.0011087
        3663     1.05639     1.10188  0.00110847
        3664     1.05774     1.10187  0.00110823
        3665     1.06954     1.10186  0.00110797
        3666     1.08804     1.10186  0.00110767
        3667      1.1083     1.10186  0.00110737
        3668     1.12626     1.10187  0.00110709
        3669     1.13949     1.10188  0.00110683
        3670     1.14711     1.10189   0.0011066
        3671     1.14947      1.1019  0.00110637
        3672     1.14798     1.10192  0.00110614
        3673     1.14452     1.10193   0.0011059
        3674     1.14079     1.10194  0.00110565
        3675     1.13753     1.10195  0.00110539
        3676     1.13413     1.10196  0.00110513
        3677     1.12889     1.10196  0.00110485
        3678      1.1197     1.10197  0.00110456
        3679     1.10501     1.10197  0.00110426
        3680     1.08471     1.10197  0.00110397
        3681     1.06082     1.10195  0.00110373
        3682     1.03753     1.10194  0.00110357
        3683     1.02025     1.10191  0.00110349
        3684     1.01356     1.10189  0.00110345
        3685     1.01903     1.10187  0.00110338
        3686     1.03433     1.10185  0.00110323
        3687     1.05443     1.10184  0.00110301
        3688      1.0737     1.10183  0.00110274
        3689     1.08774     1.10183  0.00110245
        3690      1.0943     1.10182  0.00110215
        3691     1.09345     1.10182  0.00110185
        3692     1.08735     1.10182  0.00110156
        3693     1.07932     1.10181  0.00110128
        3694     1.07272      1.1018  0.00110101
        3695     1.06975     1.10179  0.00110075
        3696     1.07097     1.10179  0.00110048
        3697     1.07558     1.10178   0.0011002
        3698     1.08222     1.10177  0.00109992
        3699     1.08931     1.10177  0.00109963
        3700     1.09496     1.10177  0.00109933
        3701     1.09708     1.10177  0.00109904
        3702     1.09385     1.10177  0.00109874
        3703     1.08481     1.10176  0.00109845
        3704     1.07136     1.10175  0.00109819
        3705     1.05648     1.10174  0.00109796
        3706     1.04383     1.10172  0.00109777
        3707     1.03651     1.10171  0.00109762
        3708     1.03606     1.10169  0.00109747
        3709     1.04214     1.10167  0.00109729
        3710     1.05273     1.10166  0.00109707
        3711     1.06507     1.10165  0.00109682
        3712     1.07658     1.10164  0.00109655
        3713     1.08558     1.10164  0.00109626
        3714     1.09139     1.10164  0.00109597
        3715     1.09414     1.10163  0.00109567
        3716     1.09447     1.10163  0.00109538
        3717     1.09339     1.10163  0.00109509
        3718     1.09217     1.10163   0.0010948
        3719     1.09207     1.10162   0.0010945
        3720     1.09382     1.10162  0.00109421
