#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3078     2.35461     2.06272  0.00841669
        3079     2.28937     2.06279  0.00841428
        3080     2.23317     2.06285  0.00841173
        3081     2.18494     2.06288  0.00840909
        3082     2.13593     2.06291  0.00840639
        3083     2.08511     2.06292  0.00840367
        3084     2.03249     2.06291  0.00840095
        3085     1.97613     2.06288  0.00839828
        3086     1.92203     2.06283  0.00839568
        3087     1.87745     2.06277  0.00839317
        3088     1.85362      2.0627  0.00839073
        3089     1.85962     2.06264  0.00838827
        3090     1.89805     2.06259  0.00838572
        3091      1.9716     2.06256  0.00838306
        3092     2.07121     2.06256  0.00838035
        3093     2.18077      2.0626  0.00837773
        3094     2.28656     2.06267  0.00837533
        3095     2.37337     2.06277  0.00837323
        3096     2.43405     2.06289  0.00837138
        3097     2.46172     2.06302  0.00836967
        3098     2.45525     2.06314  0.00836793
        3099      2.4135     2.06326  0.00836599
        3100     2.34346     2.06335  0.00836378
        3101     2.25637     2.06341  0.00836132
        3102     2.17075     2.06345  0.00835869
        3103     2.09813     2.06346  0.00835601
        3104     2.05045     2.06345  0.00835331
        3105     2.02409     2.06344  0.00835063
        3106     2.02204     2.06343  0.00834796
        3107     2.03548     2.06342  0.00834527
        3108      2.0616     2.06342  0.00834259
        3109      2.0938     2.06343  0.00833991
        3110     2.12059     2.06344  0.00833725
        3111      2.1357     2.06347   0.0083346
        3112     2.13854     2.06349  0.00833196
        3113     2.13237     2.06351  0.00832931
        3114     2.11259     2.06353  0.00832665
        3115     2.08042     2.06354  0.00832398
        3116     2.03833     2.06353  0.00832131
        3117     1.99324      2.0635  0.00831867
        3118     1.95278     2.06347  0.00831608
        3119     1.92177     2.06342  0.00831354
        3120     1.90438     2.06337  0.00831103
        3121     1.90639     2.06332  0.00830852
        3122      1.9232     2.06328  0.00830598
        3123      1.9383     2.06324  0.00830342
        3124     1.94367      2.0632  0.00830085
        3125     1.93827     2.06316  0.00829829
        3126      1.9313     2.06312  0.00829574
        3127      1.9315     2.06308  0.00829319
        3128     1.94774     2.06304  0.00829062
        3129     1.97644     2.06301  0.00828802
        3130     2.01293     2.06299  0.00828539
        3131     2.05759     2.06299  0.00828274
        3132     2.10413     2.06301  0.00828011
        3133     2.14764     2.06303  0.00827751
        3134     2.18117     2.06307  0.00827495
        3135     2.20177     2.06312  0.00827243
        3136     2.20577     2.06316  0.00826992
        3137     2.19899      2.0632   0.0082674
        3138     2.18334     2.06324  0.00826485
        3139     2.16677     2.06328  0.00826228
        3140     2.15213      2.0633   0.0082597
        3141     2.14445     2.06333  0.00825711
        3142     2.14373     2.06335  0.00825452
        3143     2.15689     2.06338  0.00825195
        3144     2.18949     2.06342  0.00824942
        3145     2.23847     2.06348  0.00824699
        3146     2.29802     2.06355   0.0082447
        3147     2.35013     2.06365  0.00824259
        3148     2.36767     2.06374  0.00824053
        3149     2.32718     2.06383  0.00823834
        3150     2.23767     2.06388  0.00823591
        3151     2.13069      2.0639  0.00823333
        3152     2.03155     2.06389  0.00823072
        3153     1.95864     2.06386  0.00822818
        3154     1.92137     2.06381  0.00822569
        3155     1.92274     2.06377  0.00822321
        3156     1.96486     2.06374  0.00822066
        3157     2.04184     2.06373  0.00821806
        3158     2.15161     2.06376   0.0082155
        3159     2.28049     2.06383  0.00821319
        3160     2.41878     2.06394  0.00821136
        3161     2.54738     2.06409  0.00821019
        3162     2.65258     2.06428   0.0082097
        3163     2.72604     2.06449  0.00820977
        3164     2.76101     2.06471  0.00821012
        3165     2.75551     2.06493  0.00821043
        3166     2.71124     2.06513  0.00821038
        3167     2.63816     2.06531  0.00820978
        3168     2.54687     2.06546  0.00820859
        3169     2.44869     2.06558  0.00820689
        3170     2.35274     2.06567   0.0082048
        3171     2.27806     2.06574  0.00820249
        3172     2.22851     2.06579  0.00820006
        3173     2.21004     2.06584  0.00819761
        3174     2.22555     2.06589  0.00819518
        3175     2.26978     2.06595  0.00819285
        3176     2.34035     2.06604  0.00819072
        3177     2.42659     2.06615  0.00818893
        3178     2.51157     2.06629  0.00818755
        3179      2.5818     2.06646  0.00818658
        3180     2.62593     2.06663   0.0081859
        3181     2.64558     2.06681  0.00818535
        3182     2.64865       2.067  0.00818482
        3183     2.64244     2.06718  0.00818424
        3184     2.63439     2.06735  0.00818361
        3185     2.63049     2.06753  0.00818295
        3186     2.62611     2.06771  0.00818226
        3187     2.61837     2.06788  0.00818152
        3188     2.60018     2.06805  0.00818066
        3189     2.57063      2.0682  0.00817961
        3190     2.53067     2.06835  0.00817833
        3191     2.48868     2.06848  0.00817683
        3192     2.44653      2.0686  0.00817512
        3193     2.41074     2.06871  0.00817327
        3194     2.38351     2.06881   0.0081713
        3195     2.36107      2.0689  0.00816926
        3196     2.34323     2.06898  0.00816715
        3197     2.32876     2.06906    0.008165
        3198     2.32345     2.06914  0.00816283
        3199     2.33292     2.06923   0.0081607
        3200     2.35504     2.06932  0.00815864
        3201     2.38681     2.06941  0.00815669
        3202     2.41556     2.06952  0.00815486
        3203     2.43312     2.06964   0.0081531
        3204      2.4271     2.06975  0.00815132
        3205     2.39928     2.06985  0.00814943
        3206     2.35009     2.06994  0.00814736
        3207     2.28761     2.07001   0.0081451
        3208     2.22367     2.07005   0.0081427
        3209     2.16859     2.07008  0.00814022
        3210     2.13239      2.0701  0.00813771
        3211     2.12136     2.07012  0.00813519
        3212     2.13171     2.07014  0.00813268
        3213     2.15809     2.07017  0.00813019
        3214     2.18847      2.0702  0.00812775
        3215     2.21485     2.07025  0.00812534
        3216     2.23619      2.0703  0.00812298
        3217     2.26102     2.07036  0.00812067
        3218     2.30359     2.07043  0.00811847
        3219     2.36523     2.07052  0.00811647
        3220     2.44403     2.07064  0.00811477
        3221     2.52715     2.07078  0.00811349
        3222     2.60217     2.07095  0.00811265
        3223     2.65582     2.07113  0.00811216
        3224     2.68115     2.07132  0.00811185
        3225     2.67971      2.0715  0.00811153
        3226     2.66057     2.07169  0.00811107
        3227      2.6342     2.07186  0.00811043
        3228     2.60425     2.07203   0.0081096
        3229     2.56444     2.07218  0.00810852
        3230     2.50945     2.07231  0.00810714
        3231     2.43711     2.07243  0.00810541
        3232     2.35237     2.07251  0.00810337
        3233     2.26903     2.07257  0.00810109
        3234      2.1943     2.07261  0.00809867
        3235     2.13601     2.07263  0.00809619
        3236     2.09488     2.07264  0.00809369
        3237     2.07344     2.07264  0.00809119
        3238     2.07323     2.07264  0.00808869
        3239     2.09244     2.07265   0.0080862
        3240     2.12629     2.07266  0.00808372
        3241     2.16439     2.07269  0.00808128
        3242     2.19144     2.07273  0.00807887
        3243     2.19709     2.07277  0.00807647
        3244     2.17577      2.0728  0.00807404
        3245     2.13268     2.07282  0.00807157
        3246     2.07604     2.07282  0.00806909
        3247     2.01655      2.0728  0.00806662
        3248     1.96731     2.07277   0.0080642
        3249     1.93085     2.07272  0.00806184
        3250     1.90905     2.07267  0.00805951
        3251      1.9023     2.07262  0.00805721
        3252     1.91035     2.07257  0.00805488
        3253     1.92739     2.07253  0.00805253
        3254     1.94889     2.07249  0.00805014
        3255     1.97001     2.07246  0.00804773
        3256     1.98474     2.07243  0.00804531
        3257     1.98851      2.0724  0.00804288
        3258     1.98409     2.07238  0.00804045
        3259     1.97907     2.07235  0.00803804
        3260     1.97495     2.07232  0.00803563
        3261     1.97549     2.07229  0.00803322
        3262     1.98462     2.07226   0.0080308
        3263      1.9987     2.07224  0.00802837
        3264     2.01442     2.07222  0.00802593
        3265     2.02391     2.07221  0.00802349
        3266     2.02558     2.07219  0.00802104
        3267     2.01834     2.07218  0.00801861
        3268     2.00653     2.07216  0.00801618
        3269      1.9967     2.07213  0.00801376
        3270     1.99863     2.07211  0.00801134
        3271     2.02011     2.07209   0.0080089
        3272      2.0648     2.07209  0.00800646
        3273     2.13087     2.07211  0.00800403
        3274     2.20822     2.07215  0.00800169
        3275     2.29077     2.07222  0.00799953
        3276     2.37046     2.07231  0.00799761
        3277      2.4445     2.07242  0.00799597
        3278     2.50983     2.07256  0.00799465
        3279     2.55929      2.0727  0.00799359
        3280     2.58066     2.07286  0.00799265
        3281     2.56623     2.07301  0.00799163
        3282     2.50944     2.07314   0.0079903
        3283     2.41722     2.07325  0.00798855
        3284     2.30802     2.07332  0.00798644
        3285     2.20476     2.07336  0.00798411
        3286     2.12577     2.07338  0.00798169
        3287     2.08214     2.07338  0.00797927
        3288     2.07795     2.07338  0.00797684
        3289     2.10865     2.07339  0.00797442
        3290     2.16766     2.07342  0.00797205
        3291       2.241     2.07347  0.00796979
        3292     2.31245     2.07354   0.0079677
        3293     2.36595     2.07363  0.00796577
        3294     2.38968     2.07373  0.00796393
        3295     2.37833     2.07382  0.00796205
        3296     2.33562      2.0739  0.00796003
        3297     2.27507     2.07396  0.00795785
        3298      2.2113       2.074  0.00795555
        3299     2.15841     2.07403  0.00795318
        3300     2.12442     2.07404  0.00795078
        3301     2.11082     2.07405  0.00794838
        3302     2.10359     2.07406  0.00794598
        3303     2.09902     2.07407  0.00794358
        3304     2.08472     2.07407  0.00794118
        3305     2.05529     2.07407  0.00793877
        3306     2.01442     2.07405  0.00793639
        3307     1.96528     2.07402  0.00793406
        3308     1.91645     2.07397  0.00793181
        3309     1.87273     2.07391  0.00792964
        3310     1.83551     2.07384  0.00792757
        3311     1.80084     2.07375  0.00792561
        3312     1.77199     2.07366  0.00792374
        3313     1.74913     2.07356  0.00792195
        3314     1.73254     2.07346  0.00792023
        3315     1.72136     2.07336  0.00791855
        3316       1.718     2.07325  0.00791689
        3317     1.72148     2.07314  0.00791521
        3318     1.73417     2.07304  0.00791349
        3319     1.75711     2.07294  0.00791168
        3320      1.7902     2.07286  0.00790975
        3321     1.83316     2.07279   0.0079077
        3322     1.88376     2.07273  0.00790552
        3323     1.93839     2.07269  0.00790325
        3324     1.99191     2.07267  0.00790091
        3325     2.04034     2.07266  0.00789854
        3326     2.07747     2.07266  0.00789616
        3327     2.10633     2.07267   0.0078938
        3328     2.12511     2.07268  0.00789144
        3329     2.13469      2.0727  0.00788909
        3330     2.13214     2.07272  0.00788674
        3331     2.12093     2.07273  0.00788439
        3332     2.10544     2.07274  0.00788203
        3333     2.09041     2.07275  0.00787966
        3334     2.08422     2.07275   0.0078773
        3335     2.07766     2.07275  0.00787494
        3336     2.06229     2.07275  0.00787258
        3337     2.03981     2.07274  0.00787023
        3338     2.00803     2.07272  0.00786789
        3339       1.972     2.07269  0.00786559
        3340     1.93109     2.07265  0.00786335
        3341     1.88145     2.07259  0.00786121
        3342     1.82341     2.07252  0.00785921
        3343     1.75755     2.07242  0.00785742
        3344     1.68638     2.07231  0.00785592
        3345     1.61262     2.07217  0.00785478
        3346     1.54168     2.07201  0.00785403
        3347     1.47887     2.07183  0.00785368
        3348     1.43481     2.07164  0.00785364
        3349     1.42606     2.07145  0.00785366
        3350     1.45511     2.07127  0.00785347
        3351     1.52825     2.07111   0.0078528
        3352     1.64124     2.07098   0.0078515
        3353     1.77821     2.07089  0.00784965
        3354     1.91922     2.07084  0.00784744
        3355     2.04282     2.07084   0.0078451
        3356     2.12975     2.07085  0.00784278
        3357     2.17434     2.07089  0.00784051
        3358     2.18256     2.07092  0.00783824
        3359     2.17141     2.07095  0.00783597
        3360     2.15641     2.07097  0.00783368
        3361     2.14717       2.071  0.00783138
        3362     2.14099     2.07102  0.00782908
        3363     2.13268     2.07104  0.00782677
        3364     2.12054     2.07105  0.00782446
        3365      2.1053     2.07106  0.00782214
        3366     2.09956     2.07107  0.00781982
        3367     2.11625     2.07108  0.00781751
        3368     2.16441     2.07111  0.00781524
        3369     2.24761     2.07116  0.00781309
        3370     2.35978     2.07125  0.00781124
        3371     2.49224     2.07137  0.00780992
        3372     2.63143     2.07154  0.00780937
        3373     2.75989     2.07174  0.00780972
        3374     2.86695     2.07198  0.00781097
        3375     2.94512     2.07224  0.00781293
        3376     2.98893     2.07251  0.00781534
        3377     2.99938     2.07278  0.00781784
        3378     2.97262     2.07305  0.00782006
        3379     2.90984      2.0733  0.00782167
        3380     2.81485     2.07352  0.00782243
        3381     2.69977      2.0737  0.00782231
        3382     2.57371     2.07385  0.00782139
        3383     2.45617     2.07396   0.0078199
        3384     2.35839     2.07405  0.00781804
        3385     2.28727     2.07411  0.00781598
        3386      2.2493     2.07416  0.00781385
        3387     2.23837     2.07421  0.00781169
        3388     2.25323     2.07426  0.00780956
        3389     2.29497     2.07433  0.00780753
        3390     2.35225     2.07441  0.00780566
        3391     2.42079     2.07451  0.00780402
        3392     2.49713     2.07464  0.00780272
        3393     2.57418     2.07478  0.00780181
        3394     2.63603     2.07495  0.00780126
        3395     2.67026     2.07512  0.00780093
        3396     2.67362      2.0753  0.00780063
        3397     2.64322     2.07547  0.00780012
        3398     2.58616     2.07562  0.00779927
        3399     2.51207     2.07575  0.00779804
        3400     2.43195     2.07585  0.00779645
        3401     2.35055     2.07593  0.00779457
        3402     2.27606     2.07599   0.0077925
        3403     2.21713     2.07603  0.00779032
        3404     2.18071     2.07606   0.0077881
        3405     2.16571     2.07609  0.00778585
        3406     2.17352     2.07612  0.00778362
        3407     2.19954     2.07615  0.00778142
        3408     2.23527      2.0762  0.00777928
        3409      2.2764     2.07626  0.00777722
        3410     2.30988     2.07633  0.00777524
        3411     2.32556      2.0764   0.0077733
        3412     2.31766     2.07647  0.00777134
        3413     2.28207     2.07653   0.0077693
        3414     2.22528     2.07658  0.00776715
        3415     2.15931      2.0766  0.00776491
        3416     2.09224      2.0766  0.00776264
        3417     2.03186     2.07659  0.00776038
        3418     1.97868     2.07656  0.00775816
        3419      1.9418     2.07652  0.00775599
        3420     1.92509     2.07648  0.00775385
        3421     1.93876     2.07644  0.00775169
        3422      1.9875     2.07641  0.00774947
        3423     2.07449     2.07641   0.0077472
        3424     2.19454     2.07645  0.00774502
        3425      2.3376     2.07652  0.00774313
        3426     2.49143     2.07664  0.00774182
        3427     2.63514     2.07681  0.00774127
        3428     2.74741       2.077  0.00774149
        3429     2.80934     2.07722  0.00774217
        3430     2.81434     2.07743   0.0077429
        3431      2.7815     2.07764  0.00774336
        3432      2.7346     2.07783  0.00774347
        3433     2.68807     2.07801  0.00774326
        3434     2.64048     2.07817  0.00774273
        3435     2.58531     2.07832  0.00774189
        3436     2.52522     2.07845  0.00774073
        3437     2.46131     2.07856  0.00773927
        3438     2.39973     2.07865  0.00773759
        3439     2.34413     2.07873  0.00773572
        3440     2.29306     2.07879  0.00773372
        3441     2.24445     2.07884  0.00773163
        3442     2.19894     2.07887  0.00772946
        3443     2.16017      2.0789  0.00772725
        3444       2.134     2.07891  0.00772502
        3445     2.12242     2.07893  0.00772279
        3446     2.12783     2.07894  0.00772056
        3447     2.14152     2.07896  0.00771834
        3448     2.16279     2.07898  0.00771614
        3449     2.18242     2.07901  0.00771397
        3450     2.19184     2.07905   0.0077118
        3451     2.19191     2.07908  0.00770963
        3452     2.18328     2.07911  0.00770746
        3453     2.17052     2.07914  0.00770527
        3454     2.15415     2.07916  0.00770307
        3455     2.13708     2.07917  0.00770086
        3456     2.11695     2.07919  0.00769864
        3457     2.09834     2.07919  0.00769642
        3458     2.07955     2.07919  0.00769419
        3459      2.0662     2.07919  0.00769197
        3460     2.05947     2.07918  0.00768975
        3461     2.06092     2.07918  0.00768753
        3462     2.07256     2.07917  0.00768531
        3463     2.09319     2.07918  0.00768309
        3464     2.12402     2.07919  0.00768088
        3465     2.16412     2.07922   0.0076787
        3466     2.21148     2.07925  0.00767658
        3467     2.26254     2.07931  0.00767455
        3468     2.30359     2.07937  0.00767261
        3469     2.32326     2.07944  0.00767072
        3470      2.3124     2.07951   0.0076688
        3471     2.27333     2.07956   0.0076668
        3472     2.21355      2.0796  0.00766469
        3473     2.15194     2.07962  0.00766251
        3474     2.09687     2.07963   0.0076603
        3475     2.05675     2.07962   0.0076581
        3476      2.0268     2.07961  0.00765591
        3477     2.00794     2.07959  0.00765374
        3478     1.99326     2.07956  0.00765158
        3479     1.98097     2.07953  0.00764943
        3480     1.97399      2.0795  0.00764729
        3481     1.97316     2.07947  0.00764516
        3482      1.9834     2.07945  0.00764301
        3483      2.0086     2.07942  0.00764085
        3484     2.04712     2.07942  0.00763866
        3485     2.09106     2.07942  0.00763647
        3486     2.12705     2.07943  0.00763429
        3487     2.14677     2.07945  0.00763212
        3488     2.13946     2.07947  0.00762995
        3489     2.11018     2.07948  0.00762777
        3490     2.06626     2.07947  0.00762559
        3491     2.01622     2.07946  0.00762343
        3492     1.96896     2.07942  0.00762131
        3493     1.93068     2.07938  0.00761924
        3494     1.91395     2.07933  0.00761721
        3495     1.92485     2.07929  0.00761516
        3496     1.96734     2.07926  0.00761305
        3497     2.04058     2.07925  0.00761088
        3498     2.13846     2.07926  0.00760872
        3499     2.24028     2.07931  0.00760669
        3500     2.32539     2.07938  0.00760484
        3501     2.38505     2.07947  0.00760317
        3502     2.42229     2.07957  0.00760163
        3503      2.4525     2.07967   0.0076002
        3504     2.48839     2.07979  0.00759893
        3505     2.53867     2.07992  0.00759789
        3506     2.60762     2.08007  0.00759721
        3507     2.69169     2.08024  0.00759705
        3508     2.77466     2.08044  0.00759746
        3509     2.84267     2.08066   0.0075984
        3510     2.87849     2.08089  0.00759963
        3511     2.86282     2.08111  0.00760073
        3512     2.78633     2.08131  0.00760122
        3513     2.65644     2.08147  0.00760082
        3514     2.49397     2.08159  0.00759956
        3515     2.32326     2.08166  0.00759771
        3516     2.16464     2.08168  0.00759559
        3517     2.02942     2.08167  0.00759344
        3518     1.92781     2.08163  0.00759141
        3519     1.85808     2.08156  0.00758952
        3520      1.8198     2.08149  0.00758773
        3521     1.81118     2.08141  0.00758596
        3522     1.82525     2.08134  0.00758415
        3523     1.85907     2.08127  0.00758226
        3524     1.90544     2.08122  0.00758028
        3525     1.95981     2.08119   0.0075782
        3526     2.01236     2.08117  0.00757608
        3527     2.05814     2.08116  0.00757393
        3528     2.09253     2.08117  0.00757179
        3529     2.11858     2.08118  0.00756965
        3530     2.14568      2.0812  0.00756753
        3531     2.18275     2.08123  0.00756544
        3532     2.23211     2.08127  0.00756342
        3533     2.29379     2.08133  0.00756152
        3534     2.36236     2.08141   0.0075598
        3535     2.42942     2.08151   0.0075583
        3536     2.49037     2.08162  0.00755704
        3537     2.53609     2.08175    0.007556
        3538     2.56447     2.08189   0.0075551
        3539     2.57163     2.08203  0.00755423
        3540     2.56027     2.08216   0.0075533
        3541     2.53583     2.08229  0.00755226
        3542     2.50187     2.08241  0.00755105
        3543     2.47191     2.08252  0.00754972
        3544     2.45043     2.08262  0.00754831
        3545     2.43932     2.08272  0.00754685
        3546     2.43416     2.08282  0.00754537
        3547     2.42849     2.08292  0.00754387
        3548     2.40761     2.08301   0.0075423
        3549     2.36058     2.08309  0.00754058
        3550     2.28895     2.08315  0.00753868
        3551     2.19323     2.08318  0.00753662
        3552     2.08124     2.08318   0.0075345
        3553      1.9617     2.08314  0.00753246
        3554      1.8494     2.08308  0.00753062
        3555     1.74934     2.08298  0.00752909
        3556     1.67253     2.08287  0.00752786
        3557     1.62834     2.08274  0.00752683
        3558     1.62453     2.08261  0.00752581
        3559     1.66425     2.08249  0.00752461
        3560     1.74986      2.0824  0.00752308
        3561     1.87183     2.08234   0.0075212
        3562     2.01851     2.08232  0.00751911
        3563     2.16823     2.08235  0.00751704
        3564     2.29275     2.08241  0.00751516
        3565     2.38205     2.08249  0.00751352
        3566     2.42824     2.08259  0.00751204
        3567     2.44178     2.08269  0.00751061
        3568     2.43757     2.08279  0.00750916
        3569     2.43288     2.08288   0.0075077
        3570     2.43685     2.08298  0.00750625
        3571     2.45159     2.08309  0.00750486
        3572     2.47951      2.0832  0.00750358
        3573     2.51679     2.08332  0.00750246
        3574     2.56169     2.08345  0.00750156
        3575     2.60847      2.0836   0.0075009
        3576     2.65353     2.08376  0.00750049
        3577     2.68887     2.08393   0.0075003
        3578     2.70732      2.0841  0.00750023
        3579     2.70091     2.08427  0.00750011
        3580     2.67039     2.08444   0.0074998
        3581     2.62046     2.08459   0.0074992
        3582     2.56128     2.08472  0.00749829
        3583     2.49922     2.08484  0.00749709
        3584     2.43763     2.08494  0.00749564
        3585     2.38248     2.08502  0.00749401
        3586     2.33003     2.08509  0.00749223
        3587     2.28294     2.08514  0.00749035
        3588      2.2419     2.08519  0.00748839
        3589     2.21245     2.08522  0.00748639
        3590     2.19677     2.08525  0.00748437
        3591     2.19852     2.08528  0.00748235
        3592      2.2203     2.08532  0.00748036
        3593     2.26261     2.08537  0.00747844
        3594     2.32302     2.08544  0.00747665
        3595     2.38799     2.08552  0.00747505
        3596     2.44299     2.08562  0.00747363
        3597     2.47854     2.08573  0.00747235
        3598     2.48608     2.08584   0.0074711
        3599      2.4713     2.08595  0.00746979
        3600     2.44673     2.08605  0.00746839
        3601     2.41802     2.08614  0.00746688
        3602     2.38716     2.08622  0.00746528
        3603     2.35631      2.0863  0.00746358
        3604      2.3298     2.08637  0.00746182
        3605     2.31316     2.08643  0.00746001
        3606     2.30774     2.08649   0.0074582
        3607     2.31794     2.08655  0.00745641
        3608     2.34076     2.08663  0.00745467
        3609     2.37199      2.0867  0.00745303
        3610      2.4003     2.08679  0.00745147
        3611     2.41534     2.08688  0.00744996
        3612     2.40449     2.08697  0.00744842
        3613     2.36532     2.08705  0.00744675
        3614     2.30407     2.08711  0.00744493
        3615      2.2251     2.08715  0.00744297
        3616     2.14153     2.08716  0.00744093
        3617     2.06475     2.08715  0.00743887
        3618     2.00345     2.08713  0.00743685
        3619     1.97421      2.0871  0.00743486
        3620     1.98291     2.08707  0.00743287
        3621     2.03415     2.08706  0.00743083
        3622     2.12409     2.08707  0.00742878
        3623     2.23861     2.08711  0.00742685
        3624     2.35624     2.08718  0.00742517
        3625     2.44388     2.08728  0.00742378
        3626     2.47002     2.08739  0.00742248
        3627     2.43278     2.08748  0.00742104
        3628     2.36033     2.08756  0.00741938
        3629      2.2865     2.08761  0.00741754
        3630     2.23198     2.08765   0.0074156
        3631     2.20509     2.08768  0.00741363
        3632      2.1977     2.08771  0.00741165
        3633     2.20247     2.08775  0.00740968
        3634     2.21425     2.08778  0.00740772
        3635     2.23274     2.08782  0.00740579
        3636     2.25267     2.08787  0.00740389
        3637     2.26842     2.08792  0.00740202
        3638     2.27688     2.08797  0.00740017
        3639     2.27525     2.08802  0.00739831
        3640     2.26127     2.08807  0.00739644
        3641     2.23998     2.08811  0.00739452
        3642     2.21345     2.08814  0.00739257
        3643     2.18909     2.08817  0.00739059
        3644     2.16688     2.08819   0.0073886
        3645     2.14762     2.08821  0.00738659
        3646     2.13304     2.08822  0.00738457
        3647     2.12812     2.08823  0.00738256
        3648     2.12923     2.08824  0.00738054
        3649     2.13558     2.08826  0.00737853
        3650     2.14338     2.08827  0.00737652
        3651     2.14874     2.08829  0.00737452
        3652     2.15114      2.0883  0.00737252
        3653     2.14742     2.08832  0.00737052
        3654     2.13799     2.08833  0.00736852
        3655     2.12575     2.08834  0.00736651
        3656     2.12026     2.08835   0.0073645
        3657     2.13134     2.08837  0.00736249
        3658     2.16954     2.08839  0.00736052
        3659     2.23406     2.08843  0.00735861
        3660     2.31266     2.08849  0.00735686
        3661     2.38276     2.08857  0.00735529
        3662     2.41539     2.08866  0.00735382
        3663     2.39082     2.08874  0.00735227
        3664     2.31724      2.0888  0.00735053
        3665     2.21317     2.08884   0.0073486
        3666      2.1048     2.08884   0.0073466
        3667     2.00795     2.08882  0.00734463
        3668     1.93432     2.08878  0.00734275
        3669     1.88816     2.08872  0.00734095
        3670     1.86722     2.08866   0.0073392
        3671     1.86449      2.0886  0.00733745
        3672     1.87247     2.08854  0.00733569
        3673     1.88099     2.08849  0.00733391
        3674     1.88728     2.08843  0.00733212
        3675     1.89757     2.08838  0.00733031
        3676     1.91958     2.08833  0.00732846
        3677     1.96477      2.0883  0.00732654
        3678     2.03936     2.08829  0.00732456
        3679     2.13959      2.0883  0.00732259
        3680     2.25477     2.08835  0.00732073
        3681     2.36359     2.08842  0.00731913
        3682     2.43915     2.08852  0.00731776
        3683     2.45877     2.08862  0.00731646
        3684      2.4189     2.08871  0.00731503
        3685     2.33178     2.08877  0.00731334
        3686     2.22642     2.08881  0.00731145
        3687     2.12911     2.08882  0.00730948
        3688     2.06109     2.08881   0.0073075
        3689      2.0303      2.0888  0.00730553
        3690     2.03541     2.08878  0.00730357
        3691     2.06528     2.08878  0.00730159
        3692     2.10549     2.08878  0.00729962
        3693     2.13849     2.08879  0.00729765
        3694     2.15335     2.08881   0.0072957
        3695     2.14753     2.08883  0.00729374
        3696      2.1262     2.08884  0.00729177
        3697     2.09903     2.08884   0.0072898
        3698     2.06998     2.08883  0.00728783
        3699     2.05187     2.08882  0.00728587
        3700     2.05181     2.08881  0.00728391
        3701     2.07633     2.08881  0.00728194
        3702     2.13057     2.08882  0.00727998
        3703     2.20255     2.08885  0.00727808
        3704     2.27797      2.0889  0.00727629
        3705     2.33822     2.08897  0.00727464
        3706     2.36693     2.08905  0.00727307
        3707     2.35745     2.08912  0.00727146
        3708     2.31135     2.08918  0.00726975
        3709     2.24315     2.08922  0.00726791
        3710     2.16614     2.08924  0.00726598
        3711     2.09411     2.08924  0.00726402
        3712     2.03468     2.08923  0.00726208
        3713      1.9916      2.0892  0.00726017
        3714     1.96253     2.08917   0.0072583
        3715     1.94503     2.08913  0.00725645
        3716     1.93658     2.08909  0.00725461
        3717     1.92714     2.08904  0.00725279
        3718     1.91536       2.089  0.00725099
        3719     1.89402     2.08895  0.00724923
        3720     1.86828     2.08889  0.00724752
        3721     1.84108     2.08882  0.00724588
        3722     1.81714     2.08875   0.0072443
        3723     1.79428     2.08867  0.00724279
        3724     1.76988     2.08858  0.00724135
        3725     1.74696     2.08849  0.00723998
        3726     1.73447     2.08839  0.00723866
        3727     1.74683      2.0883   0.0072373
        3728     1.78705     2.08822  0.00723581
        3729     1.84646     2.08816  0.00723416
        3730     1.91504     2.08811  0.00723237
        3731     1.97644     2.08808   0.0072305
        3732     2.02576     2.08806  0.00722858
        3733     2.05778     2.08806  0.00722665
        3734      2.0777     2.08805  0.00722471
        3735     2.09318     2.08805  0.00722278
        3736     2.11305     2.08806  0.00722085
        3737     2.14368     2.08808  0.00721893
        3738     2.18445      2.0881  0.00721704
        3739      2.2379     2.08814  0.00721522
        3740      2.2894      2.0882   0.0072135
        3741     2.33521     2.08826  0.00721187
        3742     2.36297     2.08834  0.00721032
        3743     2.36704     2.08841  0.00720877
        3744     2.33836     2.08848  0.00720716
        3745     2.27991     2.08853  0.00720542
        3746     2.19632     2.08856  0.00720355
        3747     2.09537     2.08856  0.00720163
        3748      1.9856     2.08853  0.00719976
        3749     1.87648     2.08847  0.00719806
        3750     1.77813     2.08839  0.00719662
        3751      1.7017     2.08829  0.00719544
        3752     1.65323     2.08817  0.00719445
        3753     1.64584     2.08805   0.0071935
        3754     1.68054     2.08795   0.0071924
        3755      1.7542     2.08786  0.00719104
        3756     1.85602      2.0878  0.00718939
        3757        1.97     2.08776  0.00718754
        3758     2.07516     2.08776  0.00718563
        3759     2.15478     2.08778  0.00718374
        3760     2.19869     2.08781  0.00718189
        3761     2.20586     2.08784  0.00718005
        3762     2.18068     2.08786  0.00717818
        3763      2.1276     2.08787  0.00717628
        3764     2.04952     2.08786  0.00717438
        3765     1.94652     2.08783  0.00717258
        3766     1.81632     2.08776  0.00717104
        3767     1.66842     2.08764     0.00717
        3768     1.52457     2.08749  0.00716965
        3769     1.39855     2.08731  0.00717008
        3770     1.30004      2.0871  0.00717122
        3771     1.23251     2.08688  0.00717289
        3772     1.19747     2.08664  0.00717487
        3773     1.19011      2.0864   0.0071769
        3774      1.2089     2.08617  0.00717876
        3775      1.2514     2.08595  0.00718027
        3776     1.31492     2.08574  0.00718127
