#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3081     1.63712     1.65591   0.0019018
        3082      1.6474     1.65591  0.00190118
        3083     1.65677     1.65591  0.00190056
        3084     1.66666     1.65591  0.00189995
        3085     1.67784     1.65592  0.00189935
        3086     1.69027     1.65593  0.00189876
        3087     1.70292     1.65595  0.00189821
        3088     1.71364     1.65596  0.00189769
        3089     1.71944     1.65598  0.00189718
        3090     1.71735       1.656  0.00189667
        3091     1.70559     1.65602  0.00189613
        3092     1.68431     1.65603  0.00189554
        3093     1.65574     1.65603  0.00189493
        3094     1.62377     1.65602  0.00189434
        3095     1.59294       1.656  0.00189384
        3096     1.56717     1.65597  0.00189344
        3097     1.54913     1.65594  0.00189315
        3098     1.54034      1.6559   0.0018929
        3099     1.54169     1.65586  0.00189265
        3100     1.55327     1.65583  0.00189233
        3101      1.5736      1.6558  0.00189191
        3102      1.5992     1.65578  0.00189138
        3103     1.62525     1.65577   0.0018908
        3104     1.64726     1.65577  0.00189019
        3105     1.66259     1.65577  0.00188959
        3106     1.67068     1.65578  0.00188898
        3107     1.67233     1.65578  0.00188838
        3108     1.66894     1.65579  0.00188778
        3109     1.66226     1.65579  0.00188717
        3110     1.65451     1.65579  0.00188657
        3111     1.64818     1.65579  0.00188596
        3112     1.64512     1.65578  0.00188536
        3113     1.64592     1.65578  0.00188476
        3114     1.65036     1.65578  0.00188415
        3115     1.65822     1.65578  0.00188355
        3116     1.66935     1.65578  0.00188295
        3117     1.68311     1.65579  0.00188236
        3118     1.69816     1.65581  0.00188181
        3119     1.71266     1.65582  0.00188129
        3120     1.72452     1.65585  0.00188082
        3121     1.73168     1.65587  0.00188037
        3122     1.73318      1.6559  0.00187994
        3123     1.73047     1.65592  0.00187949
        3124     1.72722     1.65594  0.00187902
        3125     1.72675     1.65596  0.00187856
        3126     1.72934     1.65599   0.0018781
        3127      1.7324     1.65601  0.00187766
        3128     1.73299     1.65604  0.00187722
        3129     1.72955     1.65606  0.00187677
        3130     1.72198     1.65608  0.00187629
        3131     1.71094      1.6561  0.00187577
        3132     1.69744     1.65611  0.00187522
        3133      1.6829     1.65612  0.00187464
        3134     1.66918     1.65613  0.00187405
        3135     1.65824     1.65613  0.00187345
        3136     1.65145     1.65612  0.00187285
        3137     1.64911     1.65612  0.00187226
        3138     1.65046     1.65612  0.00187166
        3139     1.65409     1.65612  0.00187106
        3140     1.65853     1.65612  0.00187047
        3141      1.6625     1.65612  0.00186987
        3142     1.66488     1.65613  0.00186928
        3143     1.66449     1.65613  0.00186869
        3144     1.66004     1.65613  0.00186809
        3145     1.65035     1.65613   0.0018675
        3146     1.63506     1.65612  0.00186692
        3147     1.61591     1.65611  0.00186637
        3148     1.59826     1.65609  0.00186587
        3149     1.59065     1.65607  0.00186539
        3150     1.59979     1.65605  0.00186488
        3151     1.62478     1.65604  0.00186432
        3152     1.65782     1.65604  0.00186373
        3153     1.69008     1.65605  0.00186317
        3154     1.71564     1.65607  0.00186267
        3155     1.73151      1.6561  0.00186224
        3156     1.73631     1.65612  0.00186182
        3157      1.7295     1.65614  0.00186137
        3158     1.71134     1.65616  0.00186087
        3159     1.68331     1.65617   0.0018603
        3160     1.64826     1.65617  0.00185971
        3161     1.61012     1.65615  0.00185918
        3162     1.57335     1.65613  0.00185878
        3163     1.54207     1.65609  0.00185854
        3164     1.51932     1.65605  0.00185845
        3165       1.507       1.656  0.00185846
        3166      1.5058     1.65595  0.00185848
        3167     1.51522     1.65591  0.00185842
        3168     1.53352     1.65587  0.00185824
        3169     1.55798     1.65584  0.00185791
        3170      1.5852     1.65582  0.00185746
        3171     1.61147      1.6558  0.00185692
        3172     1.63335      1.6558  0.00185635
        3173     1.64813     1.65579  0.00185577
        3174      1.6541     1.65579  0.00185518
        3175     1.65046     1.65579   0.0018546
        3176      1.6374     1.65578  0.00185403
        3177     1.61657     1.65577  0.00185348
        3178     1.59124     1.65575  0.00185301
        3179     1.56587     1.65572  0.00185264
        3180     1.54489     1.65569  0.00185239
        3181     1.53113     1.65565  0.00185222
        3182     1.52482     1.65561   0.0018521
        3183     1.52393     1.65557  0.00185198
        3184     1.52559     1.65553  0.00185184
        3185     1.52751     1.65549   0.0018517
        3186     1.52865     1.65545  0.00185154
        3187      1.5293     1.65541  0.00185139
        3188     1.53072     1.65537  0.00185122
        3189     1.53444     1.65533  0.00185103
        3190     1.54143     1.65529  0.00185079
        3191     1.55146     1.65526   0.0018505
        3192     1.56322     1.65523  0.00185014
        3193     1.57485     1.65521  0.00184973
        3194     1.58483     1.65519  0.00184929
        3195     1.59256     1.65517  0.00184881
        3196     1.59851     1.65515  0.00184832
        3197     1.60342     1.65513  0.00184781
        3198     1.60733     1.65512  0.00184729
        3199     1.60915      1.6551  0.00184677
        3200     1.60741     1.65509  0.00184625
        3201      1.6017     1.65507  0.00184575
        3202     1.59333     1.65505  0.00184528
        3203     1.58509     1.65503  0.00184483
        3204     1.58029     1.65501   0.0018444
        3205     1.58153     1.65498  0.00184397
        3206     1.58992     1.65496  0.00184351
        3207     1.60475     1.65495    0.001843
        3208      1.6237     1.65494  0.00184245
        3209     1.64349     1.65493  0.00184188
        3210     1.66064     1.65494   0.0018413
        3211     1.67216     1.65494  0.00184074
        3212     1.67632     1.65495  0.00184018
        3213     1.67318     1.65495  0.00183961
        3214     1.66492     1.65496  0.00183904
        3215     1.65498     1.65496  0.00183847
        3216     1.64626     1.65495   0.0018379
        3217     1.63912     1.65495  0.00183734
        3218     1.63131     1.65494  0.00183678
        3219     1.61975     1.65493  0.00183624
        3220     1.60259     1.65492  0.00183575
        3221     1.58028     1.65489  0.00183532
        3222     1.55563     1.65486  0.00183501
        3223     1.53281     1.65482  0.00183483
        3224     1.51588     1.65478  0.00183477
        3225      1.5073     1.65473  0.00183477
        3226     1.50681     1.65469  0.00183477
        3227     1.51188     1.65464  0.00183474
        3228     1.51947      1.6546  0.00183465
        3229     1.52817     1.65456   0.0018345
        3230     1.53916     1.65453  0.00183428
        3231      1.5547      1.6545  0.00183397
        3232     1.57555     1.65447  0.00183357
        3233     1.59997     1.65446  0.00183308
        3234     1.62488     1.65445  0.00183253
        3235     1.64747     1.65444  0.00183197
        3236     1.66601     1.65445   0.0018314
        3237      1.6795     1.65446  0.00183085
        3238      1.6873     1.65447  0.00183032
        3239     1.68891     1.65448  0.00182978
        3240     1.68448     1.65449  0.00182924
        3241     1.67542     1.65449  0.00182869
        3242     1.66464      1.6545  0.00182813
        3243     1.65611      1.6545  0.00182756
        3244     1.65342      1.6545    0.001827
        3245     1.65828      1.6545  0.00182644
        3246     1.66986      1.6545  0.00182588
        3247     1.68539     1.65451  0.00182534
        3248     1.70149     1.65453  0.00182484
        3249     1.71523     1.65454  0.00182437
        3250     1.72473     1.65457  0.00182394
        3251     1.72913     1.65459  0.00182352
        3252     1.72848     1.65461   0.0018231
        3253     1.72346     1.65463  0.00182267
        3254     1.71525     1.65465   0.0018222
        3255     1.70547     1.65467  0.00182171
        3256     1.69591     1.65468  0.00182119
        3257     1.68821     1.65469  0.00182066
        3258     1.68332      1.6547  0.00182012
        3259     1.68119     1.65471  0.00181958
        3260     1.68071     1.65471  0.00181904
        3261     1.68016     1.65472   0.0018185
        3262     1.67806     1.65473  0.00181796
        3263       1.674     1.65474  0.00181741
        3264     1.66875     1.65474  0.00181686
        3265     1.66384     1.65474  0.00181631
        3266     1.66083     1.65474  0.00181575
        3267     1.66085     1.65475   0.0018152
        3268     1.66426     1.65475  0.00181464
        3269     1.67014     1.65475  0.00181409
        3270      1.6763     1.65476  0.00181355
        3271     1.67976     1.65477  0.00181301
        3272     1.67781     1.65477  0.00181247
        3273     1.66911     1.65478  0.00181192
        3274     1.65409     1.65478  0.00181137
        3275     1.63463     1.65477  0.00181083
        3276     1.61314     1.65476  0.00181032
        3277     1.59152     1.65474  0.00180987
        3278     1.57081     1.65472   0.0018095
        3279       1.552     1.65468  0.00180922
        3280     1.53709     1.65465  0.00180902
        3281     1.52937     1.65461  0.00180887
        3282     1.53234     1.65457  0.00180871
        3283     1.54769     1.65454  0.00180845
        3284     1.57382     1.65452  0.00180806
        3285     1.60591      1.6545  0.00180757
        3286     1.63762      1.6545  0.00180703
        3287     1.66318      1.6545  0.00180648
        3288     1.67884     1.65451  0.00180595
        3289     1.68332     1.65451  0.00180542
        3290     1.67739     1.65452  0.00180489
        3291     1.66334     1.65452  0.00180434
        3292     1.64469     1.65452  0.00180379
        3293     1.62584     1.65451  0.00180327
        3294     1.61154      1.6545  0.00180277
        3295      1.6057     1.65448  0.00180228
        3296     1.61016     1.65447  0.00180178
        3297     1.62394     1.65446  0.00180126
        3298     1.64352     1.65446  0.00180072
        3299     1.66407     1.65446  0.00180018
        3300     1.68114     1.65447  0.00179965
        3301     1.69204     1.65448  0.00179914
        3302     1.69651     1.65449  0.00179864
        3303     1.69655     1.65451  0.00179814
        3304     1.69541     1.65452  0.00179764
        3305     1.69614     1.65453  0.00179714
        3306     1.70035     1.65455  0.00179665
        3307      1.7078     1.65456  0.00179618
        3308     1.71696     1.65458  0.00179573
        3309     1.72611      1.6546  0.00179532
        3310     1.73406     1.65463  0.00179494
        3311      1.7404     1.65465  0.00179458
        3312     1.74515     1.65468  0.00179425
        3313     1.74847     1.65471  0.00179393
        3314     1.75049     1.65474  0.00179362
        3315     1.75125     1.65477  0.00179332
        3316     1.75063     1.65479  0.00179301
        3317     1.74843     1.65482  0.00179269
        3318     1.74433     1.65485  0.00179235
        3319     1.73804     1.65487  0.00179199
        3320     1.72925      1.6549  0.00179159
        3321     1.71784     1.65492  0.00179115
        3322       1.704     1.65493  0.00179067
        3323     1.68833     1.65494  0.00179016
        3324     1.67188     1.65495  0.00178963
        3325     1.65605     1.65495  0.00178909
        3326     1.64221     1.65494  0.00178856
        3327     1.63119     1.65494  0.00178803
        3328     1.62302     1.65493  0.00178752
        3329     1.61744     1.65491  0.00178702
        3330     1.61457      1.6549  0.00178653
        3331     1.61479     1.65489  0.00178603
        3332      1.6177     1.65488  0.00178553
        3333     1.62156     1.65487  0.00178502
        3334     1.62432     1.65486  0.00178451
        3335     1.62529     1.65485    0.001784
        3336     1.62575     1.65484  0.00178348
        3337     1.62774     1.65483  0.00178297
        3338     1.63233     1.65483  0.00178245
        3339     1.63918     1.65482  0.00178192
        3340     1.64763     1.65482  0.00178139
        3341     1.65774     1.65482  0.00178085
        3342     1.67016     1.65483  0.00178033
        3343     1.68541     1.65484  0.00177982
        3344     1.70345     1.65485  0.00177934
        3345     1.72386     1.65487  0.00177893
        3346     1.74595      1.6549  0.00177861
        3347     1.76839     1.65493   0.0017784
        3348     1.78899     1.65497  0.00177832
        3349     1.80466     1.65502  0.00177835
        3350     1.81202     1.65506  0.00177844
        3351     1.80827     1.65511  0.00177849
        3352     1.79213     1.65515  0.00177843
        3353     1.76456     1.65518   0.0017782
        3354     1.72908      1.6552  0.00177781
        3355     1.69142     1.65522  0.00177731
        3356     1.65833     1.65522  0.00177678
        3357     1.63572     1.65521  0.00177626
        3358     1.62628      1.6552  0.00177575
        3359     1.62812     1.65519  0.00177524
        3360     1.63612     1.65519  0.00177472
        3361     1.64516     1.65518   0.0017742
        3362     1.65244     1.65518  0.00177367
        3363     1.65786     1.65518  0.00177314
        3364     1.66282     1.65519  0.00177262
        3365     1.66857     1.65519   0.0017721
        3366     1.67456      1.6552  0.00177158
        3367     1.67817      1.6552  0.00177107
        3368     1.67572     1.65521  0.00177055
        3369      1.6642     1.65521  0.00177003
        3370     1.64246     1.65521  0.00176951
        3371     1.61157      1.6552  0.00176903
        3372     1.57449     1.65517  0.00176867
        3373     1.53545     1.65514   0.0017685
        3374     1.49891     1.65509  0.00176858
        3375     1.46858     1.65503  0.00176892
        3376     1.44668     1.65497  0.00176947
        3377     1.43413     1.65491  0.00177015
        3378     1.43131     1.65484  0.00177087
        3379     1.43863     1.65478   0.0017715
        3380     1.45623     1.65472  0.00177195
        3381     1.48311     1.65467  0.00177215
        3382      1.5166     1.65463   0.0017721
        3383     1.55271      1.6546  0.00177183
        3384     1.58716     1.65458  0.00177142
        3385     1.61636     1.65457  0.00177093
        3386     1.63792     1.65456  0.00177041
        3387     1.65084     1.65456  0.00176989
        3388     1.65531     1.65456  0.00176937
        3389     1.65236     1.65456  0.00176885
        3390      1.6434     1.65456  0.00176833
        3391     1.62967     1.65455  0.00176782
        3392     1.61223     1.65454  0.00176735
        3393     1.59246     1.65452  0.00176692
        3394     1.57279     1.65449  0.00176656
        3395     1.55673     1.65447  0.00176628
        3396     1.54783     1.65443  0.00176604
        3397     1.54809      1.6544  0.00176579
        3398     1.55732     1.65437  0.00176551
        3399     1.57364     1.65435  0.00176515
        3400     1.59446     1.65433  0.00176471
        3401     1.61716     1.65432  0.00176423
        3402     1.63931     1.65432  0.00176372
        3403     1.65862     1.65432   0.0017632
        3404     1.67314     1.65432  0.00176269
        3405     1.68139     1.65433  0.00176219
        3406     1.68262     1.65434  0.00176169
        3407     1.67704     1.65435  0.00176119
        3408     1.66576     1.65435  0.00176067
        3409     1.65064     1.65435  0.00176016
        3410     1.63418     1.65434  0.00175965
        3411     1.61949     1.65433  0.00175917
        3412     1.60991     1.65432   0.0017587
        3413     1.60795     1.65431  0.00175823
        3414     1.61419     1.65429  0.00175776
        3415     1.62704     1.65429  0.00175726
        3416     1.64375     1.65428  0.00175675
        3417     1.66173     1.65429  0.00175624
        3418     1.67915     1.65429  0.00175574
        3419      1.6947      1.6543  0.00175527
        3420     1.70699     1.65432  0.00175482
        3421     1.71413     1.65434  0.00175439
        3422     1.71393     1.65436  0.00175397
        3423     1.70445     1.65437  0.00175352
        3424     1.68469     1.65438  0.00175303
        3425     1.65513     1.65438  0.00175251
        3426     1.61807     1.65437  0.00175204
        3427     1.57752     1.65435  0.00175167
        3428     1.53899     1.65431  0.00175148
        3429     1.50902     1.65427  0.00175148
        3430     1.49339     1.65422   0.0017516
        3431     1.49364     1.65418  0.00175171
        3432      1.5052     1.65413  0.00175174
        3433      1.5207     1.65409  0.00175166
        3434     1.53539     1.65406  0.00175149
        3435     1.54889     1.65403  0.00175125
        3436     1.56281       1.654  0.00175094
        3437     1.57802     1.65398  0.00175057
        3438     1.59379     1.65396  0.00175015
        3439     1.60876     1.65395  0.00174969
        3440     1.62223     1.65394  0.00174921
        3441     1.63443     1.65393  0.00174871
        3442     1.64597     1.65393   0.0017482
        3443     1.65698     1.65393  0.00174769
        3444     1.66668     1.65394  0.00174719
        3445     1.67359     1.65394  0.00174669
        3446     1.67646     1.65395   0.0017462
        3447     1.67502     1.65395   0.0017457
        3448     1.67022     1.65396   0.0017452
        3449     1.66393     1.65396   0.0017447
        3450     1.65824     1.65396  0.00174419
        3451     1.65477     1.65396  0.00174369
        3452     1.65423     1.65396  0.00174318
        3453     1.65643     1.65396  0.00174268
        3454     1.66052     1.65397  0.00174217
        3455      1.6656     1.65397  0.00174167
        3456     1.67121     1.65398  0.00174118
        3457      1.6773     1.65398  0.00174069
        3458     1.68378     1.65399   0.0017402
        3459     1.69014       1.654  0.00173973
        3460     1.69558     1.65401  0.00173927
        3461     1.69933     1.65403  0.00173882
        3462     1.70082     1.65404  0.00173837
        3463     1.69972     1.65405  0.00173792
        3464     1.69577     1.65406  0.00173746
        3465     1.68873     1.65407  0.00173698
        3466     1.67841     1.65408   0.0017365
        3467     1.66514     1.65408    0.001736
        3468     1.65042     1.65408   0.0017355
        3469     1.63734     1.65408    0.001735
        3470     1.62996     1.65407  0.00173452
        3471      1.6314     1.65407  0.00173403
        3472      1.6418     1.65406  0.00173353
        3473     1.65811     1.65406  0.00173304
        3474     1.67599     1.65407  0.00173255
        3475      1.6918     1.65408  0.00173208
        3476     1.70361     1.65409  0.00173164
        3477     1.71126     1.65411  0.00173122
        3478     1.71572     1.65413  0.00173082
        3479     1.71832     1.65415  0.00173042
        3480     1.71998     1.65417  0.00173002
        3481     1.72065     1.65419  0.00172963
        3482      1.7193      1.6542  0.00172924
        3483      1.7145     1.65422  0.00172883
        3484     1.70528     1.65424  0.00172839
        3485     1.69197     1.65425  0.00172793
        3486     1.67663     1.65425  0.00172745
        3487     1.66269     1.65426  0.00172695
        3488     1.65381     1.65426  0.00172646
        3489     1.65229     1.65425  0.00172596
        3490     1.65811     1.65426  0.00172547
        3491     1.66932     1.65426  0.00172498
        3492      1.6831     1.65427  0.00172451
        3493     1.69666     1.65428  0.00172406
        3494      1.7075      1.6543  0.00172363
        3495     1.71322     1.65431  0.00172322
        3496     1.71143     1.65433   0.0017228
        3497     1.70032     1.65434  0.00172236
        3498      1.6798     1.65435  0.00172188
        3499     1.65267     1.65435  0.00172139
        3500     1.62451     1.65434  0.00172092
        3501     1.60134     1.65433   0.0017205
        3502     1.58646     1.65431  0.00172011
        3503     1.57908     1.65428  0.00171976
        3504      1.5754     1.65426  0.00171941
        3505      1.5709     1.65424  0.00171909
        3506      1.5621     1.65421   0.0017188
        3507     1.54755     1.65418  0.00171858
        3508     1.52809     1.65415  0.00171846
        3509     1.50652      1.6541  0.00171849
        3510     1.48725     1.65406  0.00171866
        3511     1.47582     1.65401  0.00171892
        3512     1.47779     1.65396  0.00171916
        3513     1.49643     1.65391  0.00171925
        3514     1.53053     1.65388  0.00171912
        3515     1.57451     1.65385  0.00171878
        3516     1.62114     1.65384  0.00171832
        3517     1.66421     1.65385  0.00171783
        3518     1.69965     1.65386  0.00171739
        3519     1.72551     1.65388  0.00171703
        3520     1.74148      1.6539  0.00171672
        3521     1.74819     1.65393  0.00171644
        3522     1.74681     1.65396  0.00171616
        3523     1.73875     1.65398  0.00171584
        3524     1.72546       1.654  0.00171547
        3525     1.70864     1.65402  0.00171505
        3526     1.69038     1.65403   0.0017146
        3527     1.67307     1.65403  0.00171412
        3528     1.65883     1.65403  0.00171363
        3529     1.64859     1.65403  0.00171315
        3530     1.64148     1.65403  0.00171267
        3531     1.63527     1.65402  0.00171219
        3532     1.62744     1.65402  0.00171172
        3533     1.61637     1.65401  0.00171127
        3534     1.60195     1.65399  0.00171085
        3535     1.58539     1.65397  0.00171048
        3536     1.56867     1.65395  0.00171016
        3537     1.55388     1.65392  0.00170991
        3538     1.54272     1.65389  0.00170972
        3539     1.53636     1.65385  0.00170956
        3540      1.5354     1.65382   0.0017094
        3541     1.53967     1.65379  0.00170922
        3542       1.548     1.65376    0.001709
        3543     1.55813     1.65373  0.00170873
        3544     1.56722     1.65371  0.00170843
        3545     1.57299     1.65369   0.0017081
        3546     1.57461     1.65366  0.00170776
        3547     1.57321     1.65364  0.00170743
        3548     1.57164     1.65362   0.0017071
        3549     1.57362     1.65359  0.00170677
        3550     1.58228     1.65357  0.00170641
        3551     1.59896     1.65356    0.001706
        3552     1.62286     1.65355  0.00170554
        3553     1.65176     1.65355  0.00170506
        3554     1.68296     1.65356   0.0017046
        3555     1.71388     1.65358   0.0017042
        3556     1.74203      1.6536  0.00170391
        3557     1.76477     1.65363  0.00170371
        3558     1.77938     1.65367   0.0017036
        3559     1.78345      1.6537  0.00170351
        3560     1.77542     1.65374  0.00170338
        3561     1.75507     1.65377  0.00170314
        3562     1.72401     1.65379  0.00170277
        3563     1.68606     1.65379  0.00170232
        3564     1.64715     1.65379  0.00170184
        3565     1.61414     1.65378   0.0017014
        3566     1.59245     1.65376  0.00170101
        3567     1.58376     1.65374  0.00170065
        3568     1.58552     1.65373  0.00170028
        3569     1.59283     1.65371  0.00169989
        3570     1.60083     1.65369  0.00169948
        3571     1.60613     1.65368  0.00169905
        3572     1.60718     1.65367  0.00169863
        3573     1.60376     1.65365  0.00169821
        3574     1.59633     1.65364  0.00169781
        3575     1.58563     1.65362  0.00169744
        3576     1.57259      1.6536  0.00169712
        3577     1.55869     1.65357  0.00169685
        3578      1.5462     1.65354  0.00169664
        3579     1.53782     1.65351  0.00169648
        3580     1.53567     1.65347  0.00169632
        3581      1.5402     1.65344  0.00169614
        3582     1.54997     1.65341  0.00169592
        3583     1.56258     1.65339  0.00169563
        3584     1.57586     1.65337   0.0016953
        3585      1.5886     1.65335  0.00169492
        3586     1.60049     1.65333  0.00169451
        3587     1.61167     1.65332  0.00169408
        3588      1.6221     1.65331  0.00169363
        3589     1.63129     1.65331  0.00169317
        3590     1.63831      1.6533   0.0016927
        3591       1.642      1.6533  0.00169223
        3592     1.64131      1.6533  0.00169177
        3593     1.63548     1.65329   0.0016913
        3594     1.62423     1.65328  0.00169085
        3595     1.60833     1.65327  0.00169043
        3596     1.59032     1.65325  0.00169005
        3597     1.57448     1.65323  0.00168972
        3598     1.56493     1.65321  0.00168943
        3599     1.56321     1.65318  0.00168914
        3600     1.56766     1.65316  0.00168884
        3601      1.5754     1.65314  0.00168851
        3602     1.58423     1.65312  0.00168815
        3603     1.59309      1.6531  0.00168776
        3604     1.60128     1.65309  0.00168736
        3605     1.60791     1.65307  0.00168693
        3606     1.61187     1.65306  0.00168651
        3607     1.61201     1.65305  0.00168608
        3608     1.60756     1.65304  0.00168566
        3609     1.59862     1.65302  0.00168526
        3610     1.58674       1.653  0.00168489
        3611     1.57501     1.65298  0.00168456
        3612     1.56747     1.65296  0.00168426
        3613     1.56744     1.65294  0.00168396
        3614     1.57611     1.65291  0.00168363
        3615      1.5924      1.6529  0.00168325
        3616     1.61391     1.65289  0.00168282
        3617      1.6378     1.65288  0.00168236
        3618     1.66097     1.65289  0.00168189
        3619      1.6799     1.65289  0.00168144
        3620     1.69088      1.6529  0.00168101
        3621     1.69085     1.65291  0.00168058
        3622     1.67826     1.65292  0.00168013
        3623     1.65391     1.65292  0.00167967
        3624      1.6213     1.65291  0.00167923
        3625     1.58718     1.65289  0.00167886
        3626     1.56135     1.65287  0.00167859
        3627       1.553     1.65284  0.00167835
        3628     1.56426     1.65282  0.00167807
        3629       1.588      1.6528   0.0016777
        3630     1.61348     1.65279  0.00167727
        3631     1.63328     1.65278  0.00167682
        3632     1.64519     1.65278  0.00167636
        3633     1.65029     1.65278   0.0016759
        3634      1.6506     1.65278  0.00167544
        3635     1.64784     1.65278  0.00167498
        3636     1.64326     1.65278  0.00167452
        3637     1.63794     1.65277  0.00167406
        3638     1.63323     1.65277  0.00167361
        3639     1.63076     1.65276  0.00167316
        3640     1.63176     1.65275  0.00167271
        3641     1.63639     1.65275  0.00167226
        3642     1.64377     1.65275   0.0016718
        3643     1.65262     1.65275  0.00167134
        3644     1.66181     1.65275  0.00167089
        3645     1.67047     1.65275  0.00167043
        3646     1.67789     1.65276  0.00166999
        3647     1.68339     1.65277  0.00166955
        3648     1.68654     1.65278  0.00166912
        3649     1.68736     1.65279  0.00166869
        3650     1.68642      1.6528  0.00166826
        3651     1.68458     1.65281  0.00166782
        3652     1.68273     1.65281  0.00166739
        3653     1.68164     1.65282  0.00166695
        3654     1.68189     1.65283  0.00166651
        3655     1.68355     1.65284  0.00166608
        3656     1.68569     1.65285  0.00166565
        3657      1.6861     1.65286  0.00166522
        3658     1.68162     1.65286  0.00166478
        3659     1.66942     1.65287  0.00166433
        3660      1.6488     1.65287  0.00166388
        3661     1.62282     1.65286  0.00166344
        3662     1.59856     1.65285  0.00166305
        3663     1.58459     1.65283   0.0016627
        3664     1.58661     1.65281  0.00166235
        3665      1.6043      1.6528  0.00166195
        3666     1.63206     1.65279   0.0016615
        3667     1.66245     1.65279  0.00166105
        3668     1.68939      1.6528  0.00166063
        3669     1.70924     1.65282  0.00166025
        3670     1.72066     1.65284   0.0016599
        3671     1.72421     1.65286  0.00165956
        3672     1.72197     1.65287  0.00165922
        3673     1.71679     1.65289  0.00165886
        3674     1.71119     1.65291  0.00165848
        3675      1.7063     1.65292  0.00165809
        3676      1.7012     1.65294  0.00165769
        3677     1.69333     1.65295  0.00165728
        3678     1.67955     1.65295  0.00165684
        3679     1.65751     1.65295  0.00165639
        3680     1.62706     1.65295  0.00165596
        3681     1.59122     1.65293  0.00165559
        3682     1.55629      1.6529  0.00165535
        3683     1.53037     1.65287  0.00165524
        3684     1.52035     1.65284  0.00165518
        3685     1.52855      1.6528  0.00165507
        3686      1.5515     1.65277  0.00165485
        3687     1.58165     1.65276  0.00165452
        3688     1.61055     1.65274  0.00165411
        3689     1.63162     1.65274  0.00165367
        3690     1.64145     1.65273  0.00165322
        3691     1.64018     1.65273  0.00165278
        3692     1.63102     1.65273  0.00165234
        3693     1.61899     1.65272  0.00165192
        3694     1.60908      1.6527  0.00165151
        3695     1.60463     1.65269  0.00165112
        3696     1.60645     1.65268  0.00165072
        3697     1.61337     1.65267  0.00165031
        3698     1.62334     1.65266  0.00164988
        3699     1.63396     1.65266  0.00164944
        3700     1.64244     1.65265    0.001649
        3701     1.64561     1.65265  0.00164855
        3702     1.64078     1.65265  0.00164811
        3703     1.62722     1.65264  0.00164768
        3704     1.60704     1.65263  0.00164728
        3705     1.58472     1.65261  0.00164694
        3706     1.56575     1.65259  0.00164666
        3707     1.55476     1.65256  0.00164643
        3708      1.5541     1.65253   0.0016462
        3709     1.56321     1.65251  0.00164593
        3710      1.5791     1.65249  0.00164561
        3711     1.59761     1.65248  0.00164523
        3712     1.61488     1.65246  0.00164482
        3713     1.62838     1.65246  0.00164439
        3714     1.63709     1.65245  0.00164395
        3715     1.64121     1.65245  0.00164351
        3716     1.64171     1.65245  0.00164307
        3717     1.64008     1.65245  0.00164263
        3718     1.63826     1.65244  0.00164219
        3719      1.6381     1.65244  0.00164176
        3720     1.64074     1.65243  0.00164132
        3721     1.64591     1.65243  0.00164088
        3722     1.65225     1.65243  0.00164044
        3723     1.65859     1.65243     0.00164
        3724     1.66528     1.65244  0.00163956
        3725     1.67345     1.65244  0.00163913
        3726     1.68254     1.65245  0.00163871
        3727     1.68922     1.65246   0.0016383
        3728     1.68955     1.65247  0.00163789
        3729     1.68193     1.65248  0.00163747
        3730     1.66803     1.65248  0.00163704
        3731     1.65157     1.65248   0.0016366
        3732     1.63649     1.65248  0.00163617
        3733     1.62546     1.65247  0.00163574
        3734     1.61922     1.65246  0.00163533
        3735     1.61666     1.65245  0.00163492
        3736     1.61551     1.65244  0.00163451
        3737     1.61316     1.65243  0.00163411
        3738     1.60754     1.65242  0.00163372
        3739     1.59772     1.65241  0.00163334
        3740     1.58427     1.65239  0.00163301
        3741     1.56908     1.65237  0.00163272
        3742     1.55493     1.65234   0.0016325
        3743     1.54487     1.65231  0.00163231
        3744      1.5416     1.65228  0.00163214
        3745     1.54681     1.65225  0.00163195
        3746     1.56079     1.65223   0.0016317
        3747     1.58241     1.65221  0.00163137
        3748     1.60951      1.6522  0.00163097
        3749     1.63958      1.6522  0.00163054
        3750     1.67005      1.6522  0.00163011
        3751     1.69823     1.65221  0.00162973
        3752     1.72109     1.65223  0.00162939
        3753     1.73545     1.65225  0.00162911
        3754     1.73867     1.65228  0.00162884
        3755     1.72947      1.6523  0.00162854
        3756      1.7086     1.65231  0.00162817
        3757     1.67899     1.65232  0.00162775
        3758     1.64529     1.65232  0.00162732
        3759     1.61302     1.65231  0.00162692
        3760     1.58724     1.65229  0.00162658
        3761     1.57129     1.65227  0.00162629
        3762     1.56616     1.65224  0.00162602
        3763     1.57074     1.65222  0.00162573
        3764     1.58326      1.6522   0.0016254
        3765     1.60289     1.65219  0.00162502
        3766     1.63021     1.65219   0.0016246
        3767     1.66546     1.65219  0.00162418
        3768     1.70624      1.6522  0.00162381
        3769     1.74763     1.65223  0.00162358
        3770      1.7847     1.65226  0.00162352
        3771     1.81434     1.65231  0.00162366
        3772     1.83535     1.65236  0.00162396
        3773     1.84769     1.65241  0.00162435
        3774     1.85192     1.65246  0.00162478
        3775     1.84884     1.65251  0.00162518
        3776     1.83935     1.65256  0.00162551
        3777     1.82435     1.65261  0.00162571
        3778     1.80475     1.65265  0.00162578
        3779     1.78155     1.65268  0.00162571
