#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1655    -4.97585    -5.03721  0.00303843
        1656    -4.97086    -5.03717  0.00303686
        1657     -4.9657    -5.03713  0.00303533
        1658    -4.96071    -5.03708  0.00303385
        1659    -4.95463    -5.03703  0.00303243
        1660     -4.9501    -5.03698  0.00303105
        1661    -4.94958    -5.03693  0.00302968
        1662    -4.95244    -5.03688  0.00302829
        1663    -4.95984    -5.03683  0.00302682
        1664    -4.97299    -5.03679  0.00302525
        1665    -4.98813    -5.03676  0.00302357
        1666    -5.00532    -5.03674  0.00302181
        1667    -5.02209    -5.03673  0.00302001
        1668    -5.03919    -5.03674   0.0030182
        1669    -5.05692    -5.03675  0.00301642
        1670    -5.07685    -5.03677  0.00301471
        1671    -5.09821    -5.03681  0.00301313
        1672    -5.12085    -5.03686  0.00301175
        1673    -5.14175    -5.03692   0.0030106
        1674    -5.15848    -5.03699  0.00300968
        1675     -5.1719    -5.03708  0.00300896
        1676    -5.17807    -5.03716  0.00300834
        1677    -5.17926    -5.03724  0.00300774
        1678    -5.17726    -5.03733   0.0030071
        1679    -5.17219    -5.03741  0.00300638
        1680    -5.16472    -5.03748  0.00300555
        1681    -5.15343    -5.03755  0.00300455
        1682     -5.1398    -5.03761  0.00300338
        1683    -5.12473    -5.03767  0.00300204
        1684    -5.10635    -5.03771  0.00300054
        1685     -5.0858    -5.03773  0.00299889
        1686     -5.0608    -5.03775  0.00299714
        1687    -5.03588    -5.03775  0.00299537
        1688     -5.0135    -5.03773  0.00299363
        1689     -4.9963    -5.03771  0.00299195
        1690    -4.98814    -5.03768  0.00299033
        1691    -4.98976    -5.03765  0.00298869
        1692    -5.00123    -5.03763    0.002987
        1693    -5.02136    -5.03762  0.00298526
        1694    -5.04567    -5.03762   0.0029835
        1695    -5.07002    -5.03764   0.0029818
        1696    -5.08969    -5.03767   0.0029802
        1697    -5.10344    -5.03771  0.00297869
        1698    -5.11201    -5.03776  0.00297726
        1699    -5.11048     -5.0378  0.00297582
        1700    -5.10454    -5.03784  0.00297433
        1701    -5.09602    -5.03787  0.00297277
        1702    -5.08831     -5.0379  0.00297117
        1703    -5.08038    -5.03793  0.00296953
        1704    -5.07593    -5.03795  0.00296788
        1705    -5.07491    -5.03797  0.00296621
        1706    -5.07844      -5.038  0.00296457
        1707    -5.08567    -5.03802  0.00296296
        1708    -5.09491    -5.03806  0.00296142
        1709    -5.10502     -5.0381  0.00295994
        1710    -5.11453    -5.03814  0.00295855
        1711    -5.12274    -5.03819  0.00295723
        1712    -5.12702    -5.03824  0.00295596
        1713    -5.12941    -5.03829  0.00295472
        1714    -5.13011    -5.03835  0.00295348
        1715    -5.12961     -5.0384  0.00295223
        1716    -5.12861    -5.03845  0.00295098
        1717    -5.12932    -5.03851  0.00294974
        1718    -5.13035    -5.03856   0.0029485
        1719    -5.13431    -5.03862  0.00294732
        1720    -5.14052    -5.03868   0.0029462
        1721    -5.14609    -5.03874  0.00294515
        1722    -5.14827     -5.0388  0.00294412
        1723     -5.1488    -5.03887  0.00294311
        1724    -5.14463    -5.03893  0.00294204
        1725    -5.13449    -5.03898  0.00294085
        1726    -5.12253    -5.03903  0.00293955
        1727    -5.11095    -5.03907  0.00293814
        1728    -5.09902    -5.03911  0.00293665
        1729    -5.09014    -5.03914   0.0029351
        1730    -5.08321    -5.03916  0.00293351
        1731     -5.0787    -5.03918   0.0029319
        1732    -5.08042    -5.03921  0.00293031
        1733     -5.0861    -5.03924  0.00292874
        1734    -5.09763    -5.03927  0.00292725
        1735    -5.11564    -5.03931  0.00292589
        1736     -5.1359    -5.03937  0.00292473
        1737    -5.15629    -5.03944  0.00292383
        1738     -5.1703    -5.03951  0.00292311
        1739    -5.17859    -5.03959  0.00292253
        1740    -5.17941    -5.03967  0.00292195
        1741    -5.17368    -5.03975  0.00292129
        1742    -5.16526    -5.03982   0.0029205
        1743    -5.15387    -5.03989  0.00291955
        1744    -5.14303    -5.03995  0.00291848
        1745    -5.13174       -5.04  0.00291728
        1746    -5.12419    -5.04005  0.00291601
        1747    -5.11678    -5.04009  0.00291467
        1748    -5.10781    -5.04013  0.00291326
        1749    -5.09867    -5.04016  0.00291179
        1750    -5.08662    -5.04019  0.00291024
        1751    -5.07348    -5.04021  0.00290864
        1752    -5.06031    -5.04022  0.00290701
        1753     -5.0497    -5.04022  0.00290535
        1754    -5.04167    -5.04023   0.0029037
        1755    -5.03279    -5.04022  0.00290205
        1756    -5.02004    -5.04021  0.00290042
        1757    -5.00045    -5.04019  0.00289885
        1758    -4.97462    -5.04015  0.00289744
        1759    -4.94645     -5.0401  0.00289629
        1760    -4.92375    -5.04003   0.0028954
        1761    -4.90927    -5.03996   0.0028947
        1762    -4.90998    -5.03988    0.002894
        1763    -4.92832    -5.03982  0.00289305
        1764    -4.96317    -5.03978  0.00289174
        1765    -5.00728    -5.03976  0.00289016
        1766    -5.05144    -5.03976  0.00288853
        1767    -5.08722    -5.03979  0.00288702
        1768    -5.11176    -5.03983  0.00288567
        1769    -5.12221    -5.03988  0.00288442
        1770    -5.12023    -5.03992  0.00288314
        1771    -5.11178    -5.03996   0.0028818
        1772    -5.10266       -5.04  0.00288039
        1773    -5.09691    -5.04003  0.00287895
        1774    -5.09658    -5.04006   0.0028775
        1775    -5.09461    -5.04009  0.00287604
        1776    -5.08782    -5.04012  0.00287455
        1777    -5.07186    -5.04014  0.00287299
        1778    -5.04507    -5.04014  0.00287137
        1779    -5.01204    -5.04013   0.0028698
        1780    -4.98105    -5.04009  0.00286838
        1781    -4.96062    -5.04005  0.00286712
        1782    -4.95527       -5.04   0.0028659
        1783    -4.96336    -5.03996  0.00286462
        1784    -4.97992    -5.03992  0.00286321
        1785    -5.00039     -5.0399  0.00286169
        1786    -5.01814    -5.03989  0.00286012
        1787    -5.03186    -5.03989  0.00285852
        1788    -5.04317    -5.03989  0.00285692
        1789    -5.05269    -5.03989  0.00285533
        1790    -5.06255    -5.03991  0.00285377
        1791    -5.07337    -5.03993  0.00285223
        1792    -5.08453    -5.03995  0.00285075
        1793    -5.09558    -5.03998  0.00284933
        1794    -5.10597    -5.04002  0.00284798
        1795    -5.11208    -5.04006  0.00284667
        1796    -5.11557     -5.0401   0.0028454
        1797    -5.11956    -5.04014  0.00284416
        1798     -5.1246    -5.04019  0.00284297
        1799    -5.13283    -5.04024  0.00284185
        1800    -5.14327     -5.0403  0.00284085
        1801    -5.15547    -5.04036  0.00283999
        1802     -5.1687    -5.04044  0.00283931
        1803     -5.1804    -5.04051   0.0028388
        1804    -5.18934     -5.0406  0.00283842
        1805    -5.19249    -5.04068   0.0028381
        1806     -5.1894    -5.04076  0.00283772
        1807    -5.18006    -5.04084  0.00283719
        1808    -5.16446    -5.04091  0.00283645
        1809    -5.14446    -5.04096  0.00283546
        1810    -5.12357    -5.04101  0.00283426
        1811    -5.09992    -5.04104  0.00283288
        1812    -5.07593    -5.04106  0.00283138
        1813    -5.05406    -5.04107  0.00282983
        1814    -5.03425    -5.04107  0.00282827
        1815    -5.02011    -5.04105  0.00282674
        1816    -5.01039    -5.04104  0.00282523
        1817    -5.00505    -5.04102  0.00282375
        1818    -5.00199      -5.041  0.00282227
        1819    -5.00139    -5.04097  0.00282081
        1820    -5.00017    -5.04095  0.00281935
        1821    -4.99882    -5.04093  0.00281789
        1822    -4.99463     -5.0409  0.00281646
        1823    -4.99083    -5.04088  0.00281505
        1824    -4.99364    -5.04085  0.00281363
        1825     -5.0066    -5.04083  0.00281215
        1826    -5.03107    -5.04083  0.00281061
        1827    -5.06397    -5.04084   0.0028091
        1828    -5.09953    -5.04087  0.00280775
        1829    -5.13139    -5.04092  0.00280665
        1830    -5.15425    -5.04098   0.0028058
        1831    -5.16691    -5.04105  0.00280511
        1832    -5.16667    -5.04112  0.00280442
        1833    -5.15741    -5.04118   0.0028036
        1834    -5.13922    -5.04124  0.00280258
        1835    -5.11584    -5.04128  0.00280135
        1836    -5.09055     -5.0413  0.00279996
        1837     -5.0648    -5.04132  0.00279846
        1838    -5.04328    -5.04132  0.00279694
        1839    -5.02786    -5.04131  0.00279543
        1840    -5.01945     -5.0413  0.00279393
        1841    -5.01891    -5.04129  0.00279244
        1842    -5.02309    -5.04128  0.00279094
        1843    -5.02933    -5.04127  0.00278944
        1844     -5.0362    -5.04127  0.00278792
        1845    -5.04203    -5.04127  0.00278641
        1846    -5.04646    -5.04127  0.00278491
        1847    -5.05096    -5.04128   0.0027834
        1848    -5.05463    -5.04128  0.00278191
        1849    -5.05671    -5.04129  0.00278041
        1850    -5.05571     -5.0413  0.00277892
        1851     -5.0505     -5.0413  0.00277742
        1852    -5.04079     -5.0413  0.00277593
        1853    -5.02885     -5.0413  0.00277444
        1854    -5.01681    -5.04128  0.00277297
        1855    -5.00784    -5.04127  0.00277153
        1856    -5.00454    -5.04125  0.00277011
        1857    -5.00801    -5.04123  0.00276868
        1858    -5.01651    -5.04121  0.00276722
        1859    -5.03163    -5.04121  0.00276574
        1860     -5.0484    -5.04121  0.00276425
        1861    -5.06224    -5.04122  0.00276279
        1862    -5.06981    -5.04124  0.00276135
        1863    -5.07075    -5.04126  0.00275991
        1864    -5.06457    -5.04127  0.00275846
        1865    -5.05248    -5.04127  0.00275699
        1866    -5.03813    -5.04127  0.00275551
        1867    -5.02199    -5.04126  0.00275405
        1868    -5.00493    -5.04124  0.00275265
        1869    -4.98784    -5.04121  0.00275132
        1870    -4.97192    -5.04118   0.0027501
        1871     -4.9551    -5.04113  0.00274902
        1872    -4.94388    -5.04108  0.00274804
        1873     -4.9403    -5.04103   0.0027471
        1874    -4.94449    -5.04097  0.00274611
        1875    -4.95584    -5.04093  0.00274503
        1876    -4.97144    -5.04089  0.00274381
        1877    -4.98398    -5.04086  0.00274252
        1878    -4.99064    -5.04083  0.00274119
        1879     -4.9883    -5.04081  0.00273987
        1880    -4.98077    -5.04077   0.0027386
        1881    -4.96724    -5.04074  0.00273742
        1882    -4.95459    -5.04069  0.00273635
        1883    -4.94773    -5.04064  0.00273534
        1884    -4.94835    -5.04059  0.00273433
        1885      -4.956    -5.04055  0.00273325
        1886    -4.96668    -5.04051  0.00273208
        1887    -4.97912    -5.04047  0.00273083
        1888     -4.9894    -5.04045  0.00272951
        1889    -4.99718    -5.04042  0.00272816
        1890    -5.00069     -5.0404   0.0027268
        1891    -5.00199    -5.04038  0.00272544
        1892    -5.00244    -5.04036  0.00272407
        1893     -4.9999    -5.04034  0.00272271
        1894    -4.99837    -5.04032  0.00272137
        1895    -4.99719     -5.0403  0.00272002
        1896    -4.99706    -5.04027  0.00271869
        1897    -4.99665    -5.04025  0.00271735
        1898    -4.99763    -5.04023  0.00271601
        1899    -4.99784    -5.04021  0.00271467
        1900    -4.99799    -5.04018  0.00271333
        1901    -4.99817    -5.04016    0.002712
        1902    -4.99883    -5.04014  0.00271066
        1903    -5.00069    -5.04012  0.00270931
        1904    -5.00322     -5.0401  0.00270796
        1905    -5.00401    -5.04008   0.0027066
        1906    -5.00419    -5.04006  0.00270525
        1907    -5.00324    -5.04004   0.0027039
        1908    -4.99877    -5.04002  0.00270257
        1909    -4.99591       -5.04  0.00270125
        1910    -4.99439    -5.03997  0.00269994
        1911    -4.99614    -5.03995  0.00269863
        1912    -4.99836    -5.03993   0.0026973
        1913    -4.99745    -5.03991  0.00269599
        1914    -4.99354    -5.03988  0.00269469
        1915      -4.985    -5.03985  0.00269343
        1916    -4.97316    -5.03982  0.00269225
        1917    -4.95954    -5.03978  0.00269117
        1918    -4.94787    -5.03973   0.0026902
        1919    -4.94105    -5.03968  0.00268929
        1920    -4.93808    -5.03963  0.00268841
        1921    -4.94127    -5.03957  0.00268749
        1922    -4.94959    -5.03953   0.0026865
        1923     -4.9608    -5.03949  0.00268542
        1924    -4.97505    -5.03945  0.00268423
        1925    -4.99196    -5.03943  0.00268295
        1926    -5.01395    -5.03942  0.00268159
        1927    -5.04059    -5.03942   0.0026802
        1928    -5.07233    -5.03943  0.00267886
        1929    -5.10482    -5.03947  0.00267769
        1930    -5.13436    -5.03952  0.00267675
        1931    -5.15639    -5.03958  0.00267605
        1932    -5.16779    -5.03964  0.00267549
        1933    -5.16849    -5.03971  0.00267493
        1934    -5.15985    -5.03977  0.00267427
        1935    -5.14572    -5.03983  0.00267345
        1936    -5.12764    -5.03987  0.00267245
        1937    -5.11169    -5.03991  0.00267133
        1938    -5.09648    -5.03994  0.00267011
