#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         493     -9.200000e-01     -9.203245e-01      3.972143e-04
         494     -9.200000e-01     -9.203239e-01      3.964107e-04
         495     -9.200000e-01     -9.203232e-01      3.956105e-04
         496     -9.200000e-01     -9.203226e-01      3.948134e-04
         497     -9.200000e-01     -9.203219e-01      3.940195e-04
         498     -9.200000e-01     -9.203213e-01      3.932289e-04
         499     -9.200000e-01     -9.203206e-01      3.924414e-04
         500     -9.200000e-01     -9.203200e-01      3.916570e-04
         501     -9.200000e-01     -9.203194e-01      3.908758e-04
         502     -9.200000e-01     -9.203187e-01      3.900976e-04
         503     -8.400000e-01     -9.201590e-01      4.207357e-04
         504     -8.400000e-01     -9.200000e-01      4.489567e-04
         505     -8.400000e-01     -9.198416e-01      4.751952e-04
         506     -9.200000e-01     -9.198419e-01      4.742562e-04
         507     -9.200000e-01     -9.198422e-01      4.733209e-04
         508     -9.200000e-01     -9.198425e-01      4.723893e-04
         509     -9.200000e-01     -9.198428e-01      4.714613e-04
         510     -9.200000e-01     -9.198431e-01      4.705370e-04
         511     -9.200000e-01     -9.198434e-01      4.696163e-04
         512     -9.200000e-01     -9.198438e-01      4.686991e-04
         513     -9.200000e-01     -9.198441e-01      4.677856e-04
         514     -9.200000e-01     -9.198444e-01      4.668756e-04
         515     -9.200000e-01     -9.198447e-01      4.659691e-04
         516     -9.200000e-01     -9.198450e-01      4.650662e-04
         517     -9.200000e-01     -9.198453e-01      4.641667e-04
         518     -9.200000e-01     -9.198456e-01      4.632708e-04
         519     -9.200000e-01     -9.198459e-01      4.623782e-04
         520     -9.200000e-01     -9.198462e-01      4.614891e-04
         521     -9.200000e-01     -9.198464e-01      4.606035e-04
         522     -9.200000e-01     -9.198467e-01      4.597212e-04
         523     -9.200000e-01     -9.198470e-01      4.588423e-04
         524     -8.400000e-01     -9.196947e-01      4.826062e-04
         525     -9.200000e-01     -9.196952e-01      4.816873e-04
         526     -9.200000e-01     -9.196958e-01      4.807719e-04
         527     -9.200000e-01     -9.196964e-01      4.798599e-04
         528     -9.200000e-01     -9.196970e-01      4.789515e-04
         529     -9.200000e-01     -9.196975e-01      4.780464e-04
         530     -9.200000e-01     -9.196981e-01      4.771448e-04
         531     -9.200000e-01     -9.196987e-01      4.762465e-04
         532     -9.200000e-01     -9.196992e-01      4.753517e-04
         533     -9.200000e-01     -9.196998e-01      4.744602e-04
         534     -9.200000e-01     -9.197004e-01      4.735720e-04
         535     -9.200000e-01     -9.197009e-01      4.726871e-04
         536     -9.200000e-01     -9.197015e-01      4.718056e-04
         537     -9.200000e-01     -9.197020e-01      4.709273e-04
         538     -9.200000e-01     -9.197026e-01      4.700523e-04
         539     -9.200000e-01     -9.197032e-01      4.691806e-04
         540     -9.200000e-01     -9.197037e-01      4.683120e-04
         541     -9.200000e-01     -9.197043e-01      4.674467e-04
         542     -9.200000e-01     -9.197048e-01      4.665846e-04
         543     -9.200000e-01     -9.197053e-01      4.657256e-04
         544     -9.200000e-01     -9.197059e-01      4.648698e-04
         545     -9.200000e-01     -9.197064e-01      4.640172e-04
         546     -9.200000e-01     -9.197070e-01      4.631676e-04
         547     -9.200000e-01     -9.197075e-01      4.623212e-04
         548     -9.200000e-01     -9.197080e-01      4.614779e-04
         549     -9.200000e-01     -9.197086e-01      4.606376e-04
         550     -9.200000e-01     -9.197091e-01      4.598004e-04
         551     -9.200000e-01     -9.197096e-01      4.589662e-04
         552     -9.200000e-01     -9.197101e-01      4.581350e-04
         553     -9.200000e-01     -9.197107e-01      4.573069e-04
         554     -9.200000e-01     -9.197112e-01      4.564817e-04
         555     -9.200000e-01     -9.197117e-01      4.556595e-04
         556     -9.200000e-01     -9.197122e-01      4.548403e-04
         557     -9.200000e-01     -9.197127e-01      4.540240e-04
         558     -9.200000e-01     -9.197133e-01      4.532106e-04
         559     -9.200000e-01     -9.197138e-01      4.524002e-04
         560     -9.200000e-01     -9.197143e-01      4.515926e-04
         561     -9.200000e-01     -9.197148e-01      4.507879e-04
         562     -9.200000e-01     -9.197153e-01      4.499861e-04
         563     -9.200000e-01     -9.197158e-01      4.491871e-04
         564     -9.200000e-01     -9.197163e-01      4.483909e-04
         565     -9.200000e-01     -9.197168e-01      4.475976e-04
         566     -9.200000e-01     -9.197173e-01      4.468071e-04
         567     -9.200000e-01     -9.197178e-01      4.460193e-04
         568     -9.200000e-01     -9.197183e-01      4.452344e-04
         569     -9.200000e-01     -9.197188e-01      4.444522e-04
         570     -9.200000e-01     -9.197193e-01      4.436727e-04
         571     -9.200000e-01     -9.197198e-01      4.428959e-04
         572     -9.200000e-01     -9.197203e-01      4.421219e-04
         573     -9.200000e-01     -9.197208e-01      4.413506e-04
         574     -9.200000e-01     -9.197213e-01      4.405820e-04
         575     -9.200000e-01     -9.197217e-01      4.398160e-04
         576     -9.200000e-01     -9.197222e-01      4.390527e-04
         577     -9.200000e-01     -9.197227e-01      4.382920e-04
         578     -9.200000e-01     -9.197232e-01      4.375340e-04
         579     -9.200000e-01     -9.197237e-01      4.367786e-04
         580     -9.200000e-01     -9.197241e-01      4.360258e-04
         581     -9.200000e-01     -9.197246e-01      4.352756e-04
         582     -9.200000e-01     -9.197251e-01      4.345279e-04
         583     -9.200000e-01     -9.197256e-01      4.337829e-04
         584     -9.200000e-01     -9.197260e-01      4.330403e-04
         585     -9.200000e-01     -9.197265e-01      4.323004e-04
         586     -9.200000e-01     -9.197270e-01      4.315629e-04
         587     -9.200000e-01     -9.197274e-01      4.308279e-04
         588     -9.200000e-01     -9.197279e-01      4.300955e-04
         589     -9.200000e-01     -9.197284e-01      4.293655e-04
         590     -9.200000e-01     -9.197288e-01      4.286380e-04
         591     -9.200000e-01     -9.197293e-01      4.279130e-04
         592     -9.200000e-01     -9.197297e-01      4.271904e-04
         593     -9.200000e-01     -9.197302e-01      4.264703e-04
         594     -9.200000e-01     -9.197306e-01      4.257526e-04
         595     -9.200000e-01     -9.197311e-01      4.250372e-04
         596     -9.200000e-01     -9.197315e-01      4.243243e-04
         597     -9.200000e-01     -9.197320e-01      4.236138e-04
         598     -9.200000e-01     -9.197324e-01      4.229057e-04
         599     -9.200000e-01     -9.197329e-01      4.221999e-04
         600     -9.200000e-01     -9.197333e-01      4.214965e-04
         601     -9.200000e-01     -9.197338e-01      4.207954e-04
         602     -9.200000e-01     -9.197342e-01      4.200966e-04
         603     -9.200000e-01     -9.197347e-01      4.194002e-04
         604     -9.200000e-01     -9.197351e-01      4.187060e-04
         605     -9.200000e-01     -9.197355e-01      4.180142e-04
         606     -9.200000e-01     -9.197360e-01      4.173246e-04
         607     -9.200000e-01     -9.197364e-01      4.166373e-04
         608     -9.200000e-01     -9.197368e-01      4.159523e-04
         609     -9.200000e-01     -9.197373e-01      4.152695e-04
         610     -9.200000e-01     -9.197377e-01      4.145889e-04
         611     -9.200000e-01     -9.197381e-01      4.139106e-04
         612     -9.200000e-01     -9.197386e-01      4.132345e-04
         613     -9.200000e-01     -9.197390e-01      4.125606e-04
         614     -9.200000e-01     -9.197394e-01      4.118889e-04
         615     -9.200000e-01     -9.197398e-01      4.112194e-04
         616     -9.200000e-01     -9.197403e-01      4.105520e-04
         617     -9.200000e-01     -9.197407e-01      4.098869e-04
         618     -9.200000e-01     -9.197411e-01      4.092238e-04
         619     -9.200000e-01     -9.197415e-01      4.085629e-04
         620     -9.200000e-01     -9.197419e-01      4.079042e-04
         621     -9.200000e-01     -9.197424e-01      4.072475e-04
         622     -9.200000e-01     -9.197428e-01      4.065930e-04
         623     -9.200000e-01     -9.197432e-01      4.059406e-04
         624     -9.200000e-01     -9.197436e-01      4.052902e-04
         625     -9.200000e-01     -9.197440e-01      4.046420e-04
         626     -9.200000e-01     -9.197444e-01      4.039958e-04
         627     -9.200000e-01     -9.197448e-01      4.033517e-04
         628     -9.200000e-01     -9.197452e-01      4.027096e-04
         629     -9.200000e-01     -9.197456e-01      4.020696e-04
         630     -9.200000e-01     -9.197460e-01      4.014316e-04
         631     -9.200000e-01     -9.197464e-01      4.007956e-04
         632     -9.200000e-01     -9.197468e-01      4.001616e-04
         633     -9.200000e-01     -9.197472e-01      3.995297e-04
         634     -9.200000e-01     -9.197476e-01      3.988997e-04
         635     -9.200000e-01     -9.197480e-01      3.982717e-04
         636     -9.200000e-01     -9.197484e-01      3.976457e-04
         637     -9.200000e-01     -9.197488e-01      3.970216e-04
         638     -9.200000e-01     -9.197492e-01      3.963995e-04
         639     -9.200000e-01     -9.197496e-01      3.957794e-04
         640     -9.200000e-01     -9.197500e-01      3.951612e-04
         641     -9.200000e-01     -9.197504e-01      3.945449e-04
         642     -9.200000e-01     -9.197508e-01      3.939305e-04
         643     -8.400000e-01     -9.196267e-01      4.123812e-04
         644     -8.400000e-01     -9.195031e-01      4.298775e-04
         645     -8.400000e-01     -9.193798e-01      4.465330e-04
         646     -8.400000e-01     -9.192570e-01      4.624400e-04
         647     -8.400000e-01     -9.191345e-01      4.776747e-04
         648     -8.400000e-01     -9.190123e-01      4.923006e-04
         649     -9.200000e-01     -9.190139e-01      4.915444e-04
         650     -1.000000e+00     -9.191385e-01      5.063328e-04
         651     -1.000000e+00     -9.192627e-01      5.205676e-04
         652     -1.000000e+00     -9.193865e-01      5.342943e-04
         653     -1.000000e+00     -9.195100e-01      5.475523e-04
         654     -1.000000e+00     -9.196330e-01      5.603760e-04
         655     -1.000000e+00     -9.197557e-01      5.727957e-04
         656     -1.000000e+00     -9.198780e-01      5.848381e-04
         657     -1.000000e+00     -9.200000e-01      5.965272e-04
         658     -1.000000e+00     -9.201216e-01      6.078843e-04
         659     -1.000000e+00     -9.202428e-01      6.189286e-04
         660     -1.000000e+00     -9.203636e-01      6.296776e-04
         661     -1.000000e+00     -9.204841e-01      6.401470e-04
         662     -1.000000e+00     -9.206042e-01      6.503513e-04
         663     -1.000000e+00     -9.207240e-01      6.603037e-04
         664     -1.000000e+00     -9.208434e-01      6.700161e-04
         665     -1.000000e+00     -9.209624e-01      6.794997e-04
         666     -1.000000e+00     -9.210811e-01      6.887648e-04
         667     -1.000000e+00     -9.211994e-01      6.978209e-04
         668     -1.000000e+00     -9.213174e-01      7.066768e-04
         669     -1.000000e+00     -9.214350e-01      7.153406e-04
         670     -1.000000e+00     -9.215522e-01      7.238201e-04
         671     -1.000000e+00     -9.216692e-01      7.321223e-04
         672     -1.000000e+00     -9.217857e-01      7.402539e-04
         673     -1.000000e+00     -9.219019e-01      7.482213e-04
         674     -1.000000e+00     -9.220178e-01      7.560301e-04
         675     -1.000000e+00     -9.221333e-01      7.636861e-04
         676     -1.000000e+00     -9.222485e-01      7.711944e-04
         677     -1.000000e+00     -9.223634e-01      7.785598e-04
         678     -1.000000e+00     -9.224779e-01      7.857872e-04
         679     -1.000000e+00     -9.225920e-01      7.928808e-04
         680     -1.000000e+00     -9.227059e-01      7.998448e-04
         681     -1.000000e+00     -9.228194e-01      8.066832e-04
         682     -1.000000e+00     -9.229326e-01      8.133997e-04
         683     -1.000000e+00     -9.230454e-01      8.199979e-04
         684     -1.000000e+00     -9.231579e-01      8.264812e-04
         685     -1.000000e+00     -9.232701e-01      8.328528e-04
         686     -1.000000e+00     -9.233819e-01      8.391159e-04
         687     -1.000000e+00     -9.234934e-01      8.452733e-04
         688     -1.000000e+00     -9.236047e-01      8.513280e-04
         689     -1.000000e+00     -9.237155e-01      8.572825e-04
         690     -1.000000e+00     -9.238261e-01      8.631395e-04
         691     -1.000000e+00     -9.239363e-01      8.689014e-04
         692     -1.000000e+00     -9.240462e-01      8.745706e-04
         693     -1.000000e+00     -9.241558e-01      8.801495e-04
         694     -1.000000e+00     -9.242651e-01      8.856401e-04
         695     -1.000000e+00     -9.243741e-01      8.910446e-04
         696     -1.000000e+00     -9.244828e-01      8.963650e-04
         697     -1.000000e+00     -9.245911e-01      9.016032e-04
         698     -1.000000e+00     -9.246991e-01      9.067612e-04
         699     -1.000000e+00     -9.248069e-01      9.118406e-04
         700     -1.000000e+00     -9.249143e-01      9.168434e-04
         701     -1.000000e+00     -9.250214e-01      9.217710e-04
         702     -1.000000e+00     -9.251282e-01      9.266253e-04
         703     -1.000000e+00     -9.252347e-01      9.314076e-04
         704     -1.000000e+00     -9.253409e-01      9.361196e-04
         705     -1.000000e+00     -9.254468e-01      9.407627e-04
         706     -1.000000e+00     -9.255524e-01      9.453383e-04
         707     -1.000000e+00     -9.256577e-01      9.498478e-04
         708     -1.000000e+00     -9.257627e-01      9.542925e-04
         709     -1.000000e+00     -9.258674e-01      9.586736e-04
         710     -1.000000e+00     -9.259718e-01      9.629925e-04
         711     -1.000000e+00     -9.260759e-01      9.672503e-04
         712     -1.000000e+00     -9.261798e-01      9.714483e-04
         713     -1.000000e+00     -9.262833e-01      9.755874e-04
         714     -1.000000e+00     -9.263866e-01      9.796689e-04
         715     -1.000000e+00     -9.264895e-01      9.836938e-04
         716     -1.000000e+00     -9.265922e-01      9.876632e-04
         717     -1.000000e+00     -9.266946e-01      9.915780e-04
         718     -1.000000e+00     -9.267967e-01      9.954392e-04
         719     -1.000000e+00     -9.268985e-01      9.992478e-04
         720     -1.000000e+00     -9.270000e-01      1.003005e-03
         721     -1.000000e+00     -9.271012e-01      1.006711e-03
         722     -1.000000e+00     -9.272022e-01      1.010367e-03
         723     -1.000000e+00     -9.273029e-01      1.013974e-03
         724     -1.000000e+00     -9.274033e-01      1.017533e-03
         725     -1.000000e+00     -9.275034e-01      1.021045e-03
         726     -1.000000e+00     -9.276033e-01      1.024510e-03
         727     -1.000000e+00     -9.277029e-01      1.027929e-03
         728     -1.000000e+00     -9.278022e-01      1.031303e-03
         729     -1.000000e+00     -9.279012e-01      1.034633e-03
         730     -1.000000e+00     -9.280000e-01      1.037919e-03
         731     -1.000000e+00     -9.280985e-01      1.041162e-03
         732     -1.000000e+00     -9.281967e-01      1.044363e-03
         733     -1.000000e+00     -9.282947e-01      1.047522e-03
         734     -1.000000e+00     -9.283924e-01      1.050640e-03
         735     -1.000000e+00     -9.284898e-01      1.053718e-03
         736     -1.000000e+00     -9.285870e-01      1.056756e-03
         737     -1.000000e+00     -9.286839e-01      1.059756e-03
         738     -1.000000e+00     -9.287805e-01      1.062716e-03
         739     -1.000000e+00     -9.288769e-01      1.065639e-03
         740     -1.000000e+00     -9.289730e-01      1.068525e-03
         741     -1.000000e+00     -9.290688e-01      1.071373e-03
         742     -1.000000e+00     -9.291644e-01      1.074186e-03
         743     -1.000000e+00     -9.292598e-01      1.076962e-03
         744     -1.000000e+00     -9.293548e-01      1.079704e-03
         745     -1.000000e+00     -9.294497e-01      1.082411e-03
         746     -1.000000e+00     -9.295442e-01      1.085083e-03
         747     -1.000000e+00     -9.296386e-01      1.087722e-03
         748     -1.000000e+00     -9.297326e-01      1.090328e-03
         749     -1.000000e+00     -9.298264e-01      1.092901e-03
         750     -1.000000e+00     -9.299200e-01      1.095441e-03
         751     -1.000000e+00     -9.300133e-01      1.097950e-03
         752     -1.000000e+00     -9.301064e-01      1.100427e-03
         753     -1.000000e+00     -9.301992e-01      1.102874e-03
         754     -1.000000e+00     -9.302918e-01      1.105289e-03
         755     -9.200000e-01     -9.302781e-01      1.103909e-03
         756     -9.200000e-01     -9.302646e-01      1.102533e-03
         757     -9.200000e-01     -9.302510e-01      1.101160e-03
         758     -9.200000e-01     -9.302375e-01      1.099790e-03
         759     -9.200000e-01     -9.302240e-01      1.098424e-03
         760     -9.200000e-01     -9.302105e-01      1.097061e-03
         761     -9.200000e-01     -9.301971e-01      1.095701e-03
         762     -9.200000e-01     -9.301837e-01      1.094345e-03
         763     -9.200000e-01     -9.301704e-01      1.092992e-03
         764     -9.200000e-01     -9.301571e-01      1.091643e-03
         765     -9.200000e-01     -9.301438e-01      1.090297e-03
         766     -9.200000e-01     -9.301305e-01      1.088954e-03
         767     -9.200000e-01     -9.301173e-01      1.087614e-03
         768     -9.200000e-01     -9.301042e-01      1.086278e-03
         769     -9.200000e-01     -9.300910e-01      1.084944e-03
         770     -9.200000e-01     -9.300779e-01      1.083615e-03
         771     -9.200000e-01     -9.300649e-01      1.082288e-03
         772     -9.200000e-01     -9.300518e-01      1.080965e-03
         773     -9.200000e-01     -9.300388e-01      1.079644e-03
         774     -9.200000e-01     -9.300258e-01      1.078327e-03
         775     -9.200000e-01     -9.300129e-01      1.077014e-03
         776     -8.400000e-01     -9.298969e-01      1.081854e-03
         777     -9.200000e-01     -9.298842e-01      1.080537e-03
         778     -9.200000e-01     -9.298715e-01      1.079223e-03
         779     -9.200000e-01     -9.298588e-01      1.077912e-03
         780     -9.200000e-01     -9.298462e-01      1.076604e-03
         781     -9.200000e-01     -9.298335e-01      1.075299e-03
         782     -9.200000e-01     -9.298210e-01      1.073997e-03
         783     -9.200000e-01     -9.298084e-01      1.072699e-03
         784     -9.200000e-01     -9.297959e-01      1.071404e-03
         785     -9.200000e-01     -9.297834e-01      1.070112e-03
         786     -9.200000e-01     -9.297710e-01      1.068823e-03
         787     -9.200000e-01     -9.297586e-01      1.067537e-03
         788     -9.200000e-01     -9.297462e-01      1.066254e-03
         789     -9.200000e-01     -9.297338e-01      1.064974e-03
         790     -9.200000e-01     -9.297215e-01      1.063697e-03
         791     -9.200000e-01     -9.297092e-01      1.062423e-03
         792     -9.200000e-01     -9.296970e-01      1.061153e-03
         793     -9.200000e-01     -9.296847e-01      1.059885e-03
         794     -9.200000e-01     -9.296725e-01      1.058620e-03
         795     -9.200000e-01     -9.296604e-01      1.057358e-03
         796     -9.200000e-01     -9.296482e-01      1.056100e-03
         797     -9.200000e-01     -9.296361e-01      1.054844e-03
         798     -9.200000e-01     -9.296241e-01      1.053591e-03
         799     -9.200000e-01     -9.296120e-01      1.052342e-03
         800     -9.200000e-01     -9.296000e-01      1.051095e-03
         801     -9.200000e-01     -9.295880e-01      1.049851e-03
         802     -9.200000e-01     -9.295761e-01      1.048610e-03
         803     -9.200000e-01     -9.295641e-01      1.047372e-03
         804     -1.000000e+00     -9.296517e-01      1.049727e-03
         805     -1.000000e+00     -9.297391e-01      1.052054e-03
         806     -1.000000e+00     -9.298263e-01      1.054354e-03
         807     -1.000000e+00     -9.299133e-01      1.056627e-03
         808     -1.000000e+00     -9.300000e-01      1.058874e-03
         809     -1.000000e+00     -9.300865e-01      1.061094e-03
         810     -1.000000e+00     -9.301728e-01      1.063289e-03
         811     -1.000000e+00     -9.302589e-01      1.065458e-03
         812     -1.000000e+00     -9.303448e-01      1.067602e-03
         813     -1.000000e+00     -9.304305e-01      1.069721e-03
         814     -1.000000e+00     -9.305160e-01      1.071816e-03
         815     -1.000000e+00     -9.306012e-01      1.073886e-03
         816     -1.000000e+00     -9.306863e-01      1.075933e-03
         817     -1.000000e+00     -9.307711e-01      1.077955e-03
         818     -1.000000e+00     -9.308557e-01      1.079955e-03
         819     -1.000000e+00     -9.309402e-01      1.081931e-03
         820     -1.000000e+00     -9.310244e-01      1.083885e-03
         821     -1.000000e+00     -9.311084e-01      1.085816e-03
         822     -1.000000e+00     -9.311922e-01      1.087724e-03
         823     -1.000000e+00     -9.312758e-01      1.089611e-03
         824     -1.000000e+00     -9.313592e-01      1.091476e-03
         825     -1.000000e+00     -9.314424e-01      1.093320e-03
         826     -1.000000e+00     -9.315254e-01      1.095142e-03
         827     -1.000000e+00     -9.316082e-01      1.096943e-03
         828     -1.000000e+00     -9.316908e-01      1.098724e-03
         829     -1.000000e+00     -9.317732e-01      1.100484e-03
         830     -1.000000e+00     -9.318554e-01      1.102224e-03
         831     -1.000000e+00     -9.319374e-01      1.103944e-03
         832     -1.000000e+00     -9.320192e-01      1.105644e-03
         833     -1.000000e+00     -9.321008e-01      1.107324e-03
         834     -1.000000e+00     -9.321823e-01      1.108985e-03
         835     -1.000000e+00     -9.322635e-01      1.110627e-03
         836     -1.000000e+00     -9.323445e-01      1.112250e-03
         837     -1.000000e+00     -9.324253e-01      1.113855e-03
         838     -1.000000e+00     -9.325060e-01      1.115441e-03
         839     -1.000000e+00     -9.325864e-01      1.117008e-03
         840     -1.000000e+00     -9.326667e-01      1.118558e-03
         841     -1.000000e+00     -9.327467e-01      1.120089e-03
         842     -1.000000e+00     -9.328266e-01      1.121603e-03
         843     -1.000000e+00     -9.329063e-01      1.123100e-03
         844     -9.200000e-01     -9.328910e-01      1.121873e-03
         845     -9.200000e-01     -9.328757e-01      1.120649e-03
         846     -9.200000e-01     -9.328605e-01      1.119428e-03
         847     -9.200000e-01     -9.328453e-01      1.118209e-03
         848     -9.200000e-01     -9.328302e-01      1.116993e-03
         849     -9.200000e-01     -9.328151e-01      1.115780e-03
         850     -9.200000e-01     -9.328000e-01      1.114569e-03
         851     -9.200000e-01     -9.327850e-01      1.113361e-03
         852     -1.000000e+00     -9.328638e-01      1.114846e-03
         853     -1.000000e+00     -9.329426e-01      1.116313e-03
         854     -1.000000e+00     -9.330211e-01      1.117765e-03
         855     -1.000000e+00     -9.330994e-01      1.119199e-03
         856     -1.000000e+00     -9.331776e-01      1.120617e-03
         857     -1.000000e+00     -9.332555e-01      1.122019e-03
         858     -1.000000e+00     -9.333333e-01      1.123404e-03
         859     -1.000000e+00     -9.334109e-01      1.124774e-03
         860     -1.000000e+00     -9.334884e-01      1.126128e-03
         861     -1.000000e+00     -9.335656e-01      1.127467e-03
         862     -1.000000e+00     -9.336427e-01      1.128790e-03
         863     -1.000000e+00     -9.337196e-01      1.130098e-03
         864     -1.000000e+00     -9.337963e-01      1.131391e-03
         865     -1.000000e+00     -9.338728e-01      1.132668e-03
         866     -1.000000e+00     -9.339492e-01      1.133931e-03
         867     -1.000000e+00     -9.340254e-01      1.135180e-03
         868     -1.000000e+00     -9.341014e-01      1.136414e-03
         869     -1.000000e+00     -9.341772e-01      1.137633e-03
         870     -1.000000e+00     -9.342529e-01      1.138839e-03
         871     -1.000000e+00     -9.343284e-01      1.140030e-03
         872     -1.000000e+00     -9.344037e-01      1.141208e-03
         873     -1.000000e+00     -9.344788e-01      1.142371e-03
         874     -1.000000e+00     -9.345538e-01      1.143522e-03
         875     -1.000000e+00     -9.346286e-01      1.144658e-03
         876     -1.000000e+00     -9.347032e-01      1.145781e-03
         877     -1.000000e+00     -9.347777e-01      1.146892e-03
         878     -1.000000e+00     -9.348519e-01      1.147988e-03
         879     -1.000000e+00     -9.349261e-01      1.149073e-03
         880     -1.000000e+00     -9.350000e-01      1.150144e-03
         881     -1.000000e+00     -9.350738e-01      1.151202e-03
         882     -1.000000e+00     -9.351474e-01      1.152248e-03
         883     -1.000000e+00     -9.352208e-01      1.153282e-03
         884     -1.000000e+00     -9.352941e-01      1.154303e-03
         885     -1.000000e+00     -9.353672e-01      1.155312e-03
         886     -1.000000e+00     -9.354402e-01      1.156308e-03
         887     -1.000000e+00     -9.355130e-01      1.157293e-03
         888     -1.000000e+00     -9.355856e-01      1.158266e-03
         889     -1.000000e+00     -9.356580e-01      1.159228e-03
         890     -1.000000e+00     -9.357303e-01      1.160177e-03
         891     -1.000000e+00     -9.358025e-01      1.161115e-03
         892     -1.000000e+00     -9.358744e-01      1.162042e-03
         893     -1.000000e+00     -9.359462e-01      1.162957e-03
         894     -1.000000e+00     -9.360179e-01      1.163861e-03
         895     -1.000000e+00     -9.360894e-01      1.164754e-03
         896     -1.000000e+00     -9.361607e-01      1.165636e-03
         897     -1.000000e+00     -9.362319e-01      1.166508e-03
         898     -1.000000e+00     -9.363029e-01      1.167368e-03
         899     -1.000000e+00     -9.363737e-01      1.168218e-03
         900     -1.000000e+00     -9.364444e-01      1.169057e-03
         901     -1.000000e+00     -9.365150e-01      1.169886e-03
         902     -1.000000e+00     -9.365854e-01      1.170704e-03
         903     -1.000000e+00     -9.366556e-01      1.171512e-03
         904     -1.000000e+00     -9.367257e-01      1.172310e-03
         905     -1.000000e+00     -9.367956e-01      1.173097e-03
         906     -1.000000e+00     -9.368653e-01      1.173875e-03
         907     -1.000000e+00     -9.369350e-01      1.174643e-03
         908     -1.000000e+00     -9.370044e-01      1.175401e-03
         909     -1.000000e+00     -9.370737e-01      1.176149e-03
         910     -1.000000e+00     -9.371429e-01      1.176887e-03
         911     -1.000000e+00     -9.372119e-01      1.177616e-03
         912     -1.000000e+00     -9.372807e-01      1.178336e-03
         913     -1.000000e+00     -9.373494e-01      1.179046e-03
         914     -1.000000e+00     -9.374179e-01      1.179747e-03
         915     -1.000000e+00     -9.374863e-01      1.180438e-03
         916     -1.000000e+00     -9.375546e-01      1.181121e-03
         917     -1.000000e+00     -9.376227e-01      1.181794e-03
         918     -1.000000e+00     -9.376906e-01      1.182459e-03
         919     -1.000000e+00     -9.377584e-01      1.183114e-03
         920     -1.000000e+00     -9.378261e-01      1.183761e-03
         921     -1.000000e+00     -9.378936e-01      1.184399e-03
         922     -1.000000e+00     -9.379610e-01      1.185028e-03
         923     -1.000000e+00     -9.380282e-01      1.185649e-03
         924     -1.000000e+00     -9.380952e-01      1.186262e-03
         925     -1.000000e+00     -9.381622e-01      1.186865e-03
         926     -1.000000e+00     -9.382289e-01      1.187461e-03
         927     -1.000000e+00     -9.382956e-01      1.188048e-03
         928     -1.000000e+00     -9.383621e-01      1.188627e-03
         929     -1.000000e+00     -9.384284e-01      1.189198e-03
         930     -1.000000e+00     -9.384946e-01      1.189761e-03
         931     -1.000000e+00     -9.385607e-01      1.190316e-03
         932     -1.000000e+00     -9.386266e-01      1.190862e-03
         933     -1.000000e+00     -9.386924e-01      1.191401e-03
         934     -1.000000e+00     -9.387580e-01      1.191933e-03
         935     -1.000000e+00     -9.388235e-01      1.192456e-03
         936     -1.000000e+00     -9.388889e-01      1.192972e-03
         937     -1.000000e+00     -9.389541e-01      1.193480e-03
         938     -1.000000e+00     -9.390192e-01      1.193981e-03
         939     -1.000000e+00     -9.390841e-01      1.194474e-03
         940     -1.000000e+00     -9.391489e-01      1.194960e-03
         941     -1.000000e+00     -9.392136e-01      1.195439e-03
         942     -1.000000e+00     -9.392781e-01      1.195910e-03
         943     -1.000000e+00     -9.393425e-01      1.196374e-03
         944     -1.000000e+00     -9.394068e-01      1.196831e-03
         945     -1.000000e+00     -9.394709e-01      1.197281e-03
         946     -1.000000e+00     -9.395349e-01      1.197724e-03
         947     -1.000000e+00     -9.395987e-01      1.198160e-03
         948     -1.000000e+00     -9.396624e-01      1.198589e-03
         949     -1.000000e+00     -9.397260e-01      1.199011e-03
         950     -1.000000e+00     -9.397895e-01      1.199426e-03
         951     -1.000000e+00     -9.398528e-01      1.199835e-03
         952     -1.000000e+00     -9.399160e-01      1.200237e-03
         953     -1.000000e+00     -9.399790e-01      1.200632e-03
         954     -1.000000e+00     -9.400419e-01      1.201021e-03
         955     -1.000000e+00     -9.401047e-01      1.201403e-03
         956     -1.000000e+00     -9.401674e-01      1.201779e-03
         957     -1.000000e+00     -9.402299e-01      1.202149e-03
         958     -1.000000e+00     -9.402923e-01      1.202512e-03
         959     -1.000000e+00     -9.403545e-01      1.202868e-03
         960     -1.000000e+00     -9.404167e-01      1.203219e-03
         961     -1.000000e+00     -9.404787e-01      1.203563e-03
         962     -1.000000e+00     -9.405405e-01      1.203901e-03
         963     -1.000000e+00     -9.406023e-01      1.204234e-03
         964     -1.000000e+00     -9.406639e-01      1.204560e-03
         965     -1.000000e+00     -9.407254e-01      1.204880e-03
         966     -1.000000e+00     -9.407867e-01      1.205194e-03
         967     -1.000000e+00     -9.408480e-01      1.205502e-03
         968     -1.000000e+00     -9.409091e-01      1.205805e-03
         969     -1.000000e+00     -9.409701e-01      1.206101e-03
         970     -1.000000e+00     -9.410309e-01      1.206392e-03
         971     -1.000000e+00     -9.410917e-01      1.206677e-03
         972     -1.000000e+00     -9.411523e-01      1.206957e-03
         973     -1.000000e+00     -9.412127e-01      1.207231e-03
