#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3035     -5.4052    -5.45199 0.000516201
        3036     -5.3938    -5.45197 0.000516386
        3037    -5.39788    -5.45196 0.000516523
        3038    -5.41749    -5.45195 0.000516478
        3039    -5.44622    -5.45194 0.000516311
        3040    -5.46767    -5.45195 0.000516167
        3041    -5.48191    -5.45196 0.000516092
        3042    -5.49133    -5.45197 0.000516084
        3043    -5.49457    -5.45199 0.000516105
        3044    -5.49487      -5.452 0.000516127
        3045    -5.48376    -5.45201 0.000516063
        3046    -5.46364    -5.45201 0.000515908
        3047    -5.44171    -5.45201  0.00051575
        3048    -5.42686      -5.452 0.000515646
        3049    -5.42154    -5.45199 0.000515574
        3050    -5.42879    -5.45198 0.000515461
        3051    -5.44163    -5.45198 0.000515303
        3052     -5.4577    -5.45198 0.000515138
        3053    -5.47607    -5.45199  0.00051503
        3054    -5.48685      -5.452 0.000514987
        3055    -5.48722    -5.45201 0.000514948
        3056    -5.47426    -5.45202 0.000514831
        3057    -5.45662    -5.45202 0.000514665
        3058    -5.44036    -5.45202  0.00051451
        3059    -5.43221    -5.45201 0.000514383
        3060    -5.43677    -5.45201 0.000514239
        3061    -5.44008      -5.452 0.000514086
        3062    -5.43728      -5.452  0.00051394
        3063    -5.43279    -5.45199 0.000513811
        3064    -5.43239    -5.45199 0.000513683
        3065    -5.44298    -5.45198 0.000513524
        3066    -5.46183    -5.45199 0.000513366
        3067    -5.47569    -5.45199 0.000513257
        3068     -5.4741      -5.452  0.00051314
        3069    -5.46745    -5.45201 0.000512998
        3070    -5.45917    -5.45201 0.000512836
        3071    -5.45545    -5.45201  0.00051267
        3072    -5.45834    -5.45201 0.000512508
        3073    -5.47127    -5.45202 0.000512379
        3074    -5.48369    -5.45203 0.000512316
        3075     -5.4855    -5.45204 0.000512265
        3076    -5.47036    -5.45205 0.000512133
        3077    -5.44851    -5.45204 0.000511968
        3078    -5.42966    -5.45204 0.000511853
        3079    -5.41074    -5.45202 0.000511863
        3080    -5.40282    -5.45201 0.000511946
        3081     -5.4087    -5.45199 0.000511973
        3082    -5.42984    -5.45199 0.000511857
        3083    -5.45016    -5.45199 0.000511691
        3084    -5.46525    -5.45199 0.000511543
        3085    -5.46887      -5.452 0.000511407
        3086    -5.46573      -5.452  0.00051126
        3087    -5.45667      -5.452 0.000511097
        3088    -5.45164      -5.452 0.000510932
        3089    -5.45672      -5.452 0.000510768
        3090      -5.467    -5.45201 0.000510626
        3091    -5.46189    -5.45201 0.000510471
        3092    -5.44838    -5.45201 0.000510307
        3093    -5.44003    -5.45201 0.000510157
        3094    -5.44812      -5.452 0.000509994
        3095    -5.47629    -5.45201 0.000509889
        3096    -5.50102    -5.45203  0.00050997
        3097    -5.50512    -5.45205 0.000510094
        3098    -5.48999    -5.45206 0.000510076
        3099    -5.46594    -5.45206 0.000509931
        3100    -5.43868    -5.45206 0.000509785
        3101    -5.41478    -5.45205 0.000509762
        3102    -5.41001    -5.45203 0.000509778
        3103    -5.41853    -5.45202 0.000509728
        3104    -5.43203    -5.45202 0.000509604
        3105    -5.43595    -5.45201 0.000509467
        3106    -5.43444      -5.452 0.000509334
        3107    -5.43734      -5.452 0.000509192
        3108    -5.44531      -5.452 0.000509033
        3109    -5.46007      -5.452 0.000508875
        3110    -5.47071    -5.45201 0.000508747
        3111    -5.47203    -5.45201 0.000508625
        3112     -5.4568    -5.45201 0.000508463
        3113    -5.44868    -5.45201 0.000508301
        3114    -5.44694    -5.45201 0.000508141
        3115    -5.44941    -5.45201 0.000507978
        3116    -5.45937    -5.45201 0.000507821
        3117    -5.47388    -5.45202 0.000507706
        3118    -5.49256    -5.45203  0.00050771
        3119     -5.5017    -5.45205 0.000507797
        3120      -5.495    -5.45206 0.000507821
        3121    -5.47188    -5.45207 0.000507698
        3122      -5.441    -5.45207 0.000507547
        3123    -5.41251    -5.45205 0.000507543
        3124    -5.40097    -5.45204 0.000507644
        3125    -5.41187    -5.45202 0.000507644
        3126     -5.4374    -5.45202 0.000507503
        3127    -5.45985    -5.45202 0.000507347
        3128    -5.47242    -5.45203 0.000507227
        3129    -5.47437    -5.45203 0.000507115
        3130    -5.46589    -5.45204 0.000506972
        3131    -5.45247    -5.45204  0.00050681
        3132    -5.44199    -5.45204 0.000506658
        3133    -5.44197    -5.45203 0.000506507
        3134     -5.4548    -5.45203 0.000506346
        3135    -5.47613    -5.45204 0.000506243
        3136    -5.48879    -5.45205 0.000506217
        3137    -5.48466    -5.45206 0.000506162
        3138    -5.46931    -5.45207 0.000506031
        3139    -5.44902    -5.45207 0.000505871
        3140    -5.43514    -5.45206 0.000505738
        3141     -5.4265    -5.45205 0.000505643
        3142    -5.42627    -5.45205 0.000505548
        3143    -5.43433    -5.45204 0.000505419
        3144    -5.43911    -5.45204 0.000505275
        3145    -5.43166    -5.45203 0.000505156
        3146    -5.42386    -5.45202 0.000505075
        3147    -5.41927    -5.45201 0.000505021
        3148    -5.42846      -5.452 0.000504916
        3149    -5.45439      -5.452 0.000504756
        3150    -5.48098    -5.45201  0.00050468
        3151    -5.49895    -5.45203  0.00050474
        3152    -5.50158    -5.45204 0.000504824
        3153    -5.48845    -5.45206 0.000504796
        3154    -5.46354    -5.45206 0.000504649
        3155    -5.43561    -5.45205 0.000504516
        3156    -5.41405    -5.45204   0.0005045
        3157     -5.4066    -5.45203 0.000504546
        3158    -5.41553    -5.45202 0.000504518
        3159    -5.43453    -5.45201 0.000504389
        3160    -5.46509    -5.45201 0.000504246
        3161    -5.49727    -5.45203  0.00050429
        3162    -5.51764    -5.45205 0.000504557
        3163    -5.52347    -5.45207 0.000504903
        3164    -5.51327    -5.45209 0.000505113
        3165    -5.49095     -5.4521 0.000505103
        3166    -5.46078    -5.45211 0.000504951
        3167    -5.43267     -5.4521 0.000504829
        3168    -5.41433    -5.45209  0.00050481
        3169    -5.40525    -5.45207 0.000504867
        3170     -5.4098    -5.45206 0.000504884
        3171    -5.41533    -5.45205 0.000504858
        3172     -5.4252    -5.45204  0.00050477
        3173    -5.42895    -5.45203 0.000504663
        3174    -5.43423    -5.45203 0.000504535
        3175     -5.4397    -5.45202 0.000504391
        3176    -5.44351    -5.45202 0.000504239
        3177    -5.45042    -5.45202 0.000504081
        3178    -5.46937    -5.45203 0.000503952
        3179    -5.48439    -5.45204 0.000503896
        3180    -5.48142    -5.45205 0.000503822
        3181     -5.4682    -5.45205  0.00050369
        3182     -5.4468    -5.45205 0.000503534
        3183    -5.43099    -5.45204 0.000503419
        3184    -5.42786    -5.45203 0.000503318
        3185    -5.43668    -5.45203 0.000503184
        3186    -5.45873    -5.45203  0.00050303
        3187    -5.48979    -5.45204 0.000503012
        3188    -5.51503    -5.45206 0.000503242
        3189    -5.52249    -5.45209 0.000503568
        3190    -5.50989     -5.4521 0.000503736
        3191    -5.48082    -5.45211 0.000503659
        3192    -5.43991    -5.45211 0.000503516
        3193    -5.40627    -5.45209 0.000503563
        3194    -5.39485    -5.45208 0.000503724
        3195    -5.40269    -5.45206 0.000503803
        3196    -5.42353    -5.45205 0.000503725
        3197    -5.44619    -5.45205  0.00050357
        3198    -5.46548    -5.45205  0.00050343
        3199    -5.47928    -5.45206 0.000503345
        3200    -5.48558    -5.45207 0.000503297
        3201    -5.47883    -5.45208 0.000503209
        3202    -5.46891    -5.45209 0.000503079
        3203     -5.4543    -5.45209 0.000502923
        3204     -5.4429    -5.45208 0.000502774
        3205    -5.43243    -5.45208 0.000502654
        3206    -5.43116    -5.45207  0.00050254
        3207    -5.43968    -5.45207 0.000502398
        3208    -5.45397    -5.45207 0.000502242
        3209    -5.46203    -5.45207 0.000502095
        3210     -5.4659    -5.45208 0.000501957
        3211    -5.45762    -5.45208 0.000501804
        3212    -5.44443    -5.45208 0.000501653
        3213    -5.43366    -5.45207  0.00050153
        3214    -5.42933    -5.45206 0.000501423
        3215    -5.43457    -5.45206 0.000501297
        3216    -5.44621    -5.45206 0.000501144
        3217    -5.46545    -5.45206 0.000501006
        3218    -5.48227    -5.45207 0.000500938
        3219    -5.49535    -5.45208 0.000500963
        3220    -5.49826     -5.4521 0.000501013
        3221    -5.48569    -5.45211 0.000500966
        3222    -5.46582    -5.45211 0.000500828
        3223    -5.44502    -5.45211 0.000500678
        3224    -5.42805     -5.4521 0.000500578
        3225    -5.42009    -5.45209 0.000500521
        3226    -5.42435    -5.45208  0.00050044
        3227    -5.43343    -5.45208 0.000500318
        3228    -5.44155    -5.45207 0.000500174
        3229    -5.44091    -5.45207 0.000500031
        3230    -5.43742    -5.45207 0.000499897
        3231    -5.43469    -5.45206 0.000499771
        3232    -5.44152    -5.45206 0.000499627
        3233    -5.45935    -5.45206 0.000499477
        3234    -5.48385    -5.45207  0.00049942
        3235    -5.49659    -5.45208 0.000499455
        3236    -5.49292     -5.4521  0.00049946
        3237    -5.47919     -5.4521 0.000499376
        3238    -5.45996    -5.45211 0.000499227
        3239    -5.44017     -5.4521 0.000499087
        3240    -5.42979     -5.4521  0.00049898
        3241    -5.44237    -5.45209 0.000498835
        3242    -5.46307     -5.4521 0.000498693
        3243    -5.47884    -5.45211 0.000498607
        3244    -5.48115    -5.45211 0.000498534
        3245     -5.4714    -5.45212 0.000498416
        3246    -5.45591    -5.45212 0.000498264
        3247    -5.44676    -5.45212 0.000498113
        3248    -5.44678    -5.45212 0.000497962
        3249    -5.45749    -5.45212 0.000497812
        3250    -5.46771    -5.45212 0.000497682
        3251    -5.47173    -5.45213 0.000497565
        3252    -5.46401    -5.45213 0.000497426
        3253    -5.45222    -5.45213 0.000497273
        3254    -5.43527    -5.45213 0.000497147
        3255    -5.41967    -5.45212 0.000497094
        3256    -5.40995    -5.45211  0.00049711
        3257    -5.41595    -5.45209 0.000497081
        3258    -5.43083    -5.45209 0.000496972
        3259    -5.45235    -5.45209 0.000496819
        3260    -5.47807     -5.4521 0.000496731
        3261    -5.50136    -5.45211 0.000496808
        3262    -5.51104    -5.45213 0.000496984
        3263    -5.50314    -5.45215 0.000497078
        3264    -5.48305    -5.45215 0.000497015
        3265    -5.45301    -5.45215 0.000496863
        3266    -5.42319    -5.45215  0.00049679
        3267     -5.3935    -5.45213 0.000496962
        3268    -5.37352     -5.4521 0.000497392
        3269    -5.37165    -5.45208 0.000497848
        3270    -5.39172    -5.45206 0.000498038
        3271    -5.42224    -5.45205 0.000497969
        3272    -5.44866    -5.45205 0.000497818
        3273    -5.46775    -5.45206 0.000497689
        3274    -5.48361    -5.45207 0.000497631
        3275    -5.49573    -5.45208 0.000497657
        3276    -5.50363    -5.45209 0.000497754
        3277    -5.50078    -5.45211 0.000497824
        3278      -5.482    -5.45212 0.000497756
        3279    -5.46009    -5.45212  0.00049761
        3280    -5.44093    -5.45212  0.00049747
        3281    -5.43439    -5.45211 0.000497347
        3282    -5.44632    -5.45211 0.000497199
        3283    -5.46629    -5.45211 0.000497066
        3284    -5.47719    -5.45212 0.000496974
        3285    -5.47681    -5.45213 0.000496879
        3286    -5.46741    -5.45213  0.00049675
        3287     -5.4587    -5.45214 0.000496603
        3288    -5.45946    -5.45214 0.000496457
        3289    -5.46799    -5.45214 0.000496329
        3290    -5.47065    -5.45215  0.00049621
        3291    -5.45206    -5.45215 0.000496059
        3292    -5.42194    -5.45214 0.000495993
        3293    -5.39173    -5.45212 0.000496182
        3294    -5.37759     -5.4521 0.000496547
        3295    -5.38585    -5.45208 0.000496803
        3296    -5.41199    -5.45207 0.000496801
        3297    -5.44896    -5.45207 0.000496652
        3298    -5.48034    -5.45207 0.000496575
        3299    -5.50514    -5.45209 0.000496685
        3300    -5.52027    -5.45211 0.000496964
        3301     -5.5179    -5.45213 0.000497213
        3302    -5.49451    -5.45214 0.000497228
        3303    -5.46168    -5.45215 0.000497086
        3304    -5.42824    -5.45214 0.000496988
        3305    -5.40245    -5.45212 0.000497065
        3306    -5.39868    -5.45211 0.000497177
        3307    -5.40827    -5.45209 0.000497204
        3308    -5.43022    -5.45209 0.000497097
        3309    -5.45031    -5.45209 0.000496947
        3310    -5.45958    -5.45209 0.000496802
        3311     -5.4651    -5.45209 0.000496668
        3312    -5.46761     -5.4521  0.00049654
        3313    -5.46965     -5.4521 0.000496418
        3314    -5.46508    -5.45211 0.000496284
        3315    -5.45831    -5.45211 0.000496138
        3316     -5.4543    -5.45211 0.000495989
        3317    -5.45776    -5.45211 0.000495842
        3318    -5.46337    -5.45212 0.000495704
        3319    -5.47243    -5.45212 0.000495593
        3320    -5.47863    -5.45213 0.000495508
        3321    -5.47627    -5.45214 0.000495412
        3322    -5.46099    -5.45214  0.00049527
        3323    -5.44449    -5.45214 0.000495126
        3324    -5.43447    -5.45213 0.000495006
        3325    -5.43505    -5.45213 0.000494884
        3326    -5.44127    -5.45212 0.000494746
        3327    -5.44507    -5.45212 0.000494601
        3328    -5.43804    -5.45212 0.000494471
        3329    -5.43201    -5.45211 0.000494359
        3330    -5.43467    -5.45211 0.000494239
        3331    -5.44243     -5.4521 0.000494099
        3332    -5.45298     -5.4521  0.00049395
        3333    -5.46559    -5.45211 0.000493819
        3334    -5.46775    -5.45211 0.000493693
        3335     -5.4693    -5.45212 0.000493572
        3336    -5.47265    -5.45212 0.000493462
        3337    -5.47491    -5.45213 0.000493362
        3338    -5.47379    -5.45214 0.000493257
        3339    -5.45967    -5.45214 0.000493114
        3340    -5.43958    -5.45213 0.000492981
        3341    -5.42743    -5.45213 0.000492889
        3342    -5.42005    -5.45212 0.000492835
        3343    -5.42442    -5.45211 0.000492757
        3344    -5.44401    -5.45211 0.000492615
        3345    -5.46482    -5.45211 0.000492483
        3346     -5.4779    -5.45212 0.000492396
        3347    -5.48034    -5.45213 0.000492321
        3348      -5.463    -5.45213 0.000492185
        3349    -5.43801    -5.45213 0.000492056
        3350    -5.42277    -5.45212 0.000491987
        3351    -5.42149    -5.45211 0.000491925
        3352    -5.43204     -5.4521 0.000491815
        3353    -5.43954     -5.4521 0.000491682
        3354    -5.44028     -5.4521 0.000491548
        3355    -5.44507    -5.45209 0.000491406
        3356    -5.45851    -5.45209 0.000491263
        3357    -5.47203     -5.4521 0.000491153
        3358    -5.48196    -5.45211 0.000491087
        3359    -5.48845    -5.45212  0.00049106
        3360    -5.49118    -5.45213 0.000491052
        3361    -5.48867    -5.45214 0.000491026
        3362    -5.47979    -5.45215 0.000490949
        3363    -5.45822    -5.45215 0.000490806
        3364    -5.43964    -5.45215 0.000490674
        3365    -5.41873    -5.45214 0.000490629
        3366    -5.40708    -5.45213 0.000490666
        3367    -5.40393    -5.45211 0.000490729
        3368    -5.41479     -5.4521 0.000490708
        3369    -5.42833    -5.45209 0.000490613
        3370    -5.43563    -5.45209 0.000490492
        3371    -5.44266    -5.45209 0.000490354
        3372    -5.44918    -5.45209  0.00049021
        3373    -5.46282    -5.45209 0.000490075
        3374    -5.47926     -5.4521 0.000489996
        3375    -5.48943    -5.45211 0.000489975
        3376    -5.48668    -5.45212 0.000489937
        3377    -5.47727    -5.45213 0.000489849
        3378    -5.46974    -5.45213 0.000489731
        3379    -5.46878    -5.45214 0.000489611
        3380    -5.46515    -5.45214 0.000489482
        3381    -5.44991    -5.45214 0.000489337
        3382     -5.4312    -5.45213 0.000489232
        3383     -5.4168    -5.45212 0.000489199
        3384    -5.40678    -5.45211 0.000489237
        3385    -5.40716     -5.4521 0.000489273
        3386    -5.41803    -5.45209 0.000489232
        3387    -5.43284    -5.45208  0.00048912
        3388    -5.45299    -5.45208 0.000488976
        3389    -5.47241    -5.45209 0.000488869
        3390    -5.48607     -5.4521 0.000488827
        3391     -5.4903    -5.45211 0.000488813
        3392     -5.4864    -5.45212 0.000488773
        3393    -5.47671    -5.45212 0.000488683
        3394    -5.46145    -5.45213 0.000488547
        3395    -5.45235    -5.45213 0.000488403
        3396    -5.45162    -5.45213 0.000488259
        3397    -5.46208    -5.45213 0.000488124
        3398    -5.47443    -5.45214 0.000488025
        3399    -5.48193    -5.45215  0.00048796
        3400    -5.47461    -5.45215 0.000487861
        3401    -5.45728    -5.45215  0.00048772
        3402    -5.43362    -5.45215 0.000487607
        3403     -5.4108    -5.45214 0.000487615
        3404    -5.39611    -5.45212 0.000487749
        3405    -5.38567     -5.4521 0.000487996
        3406    -5.39683    -5.45208 0.000488123
        3407    -5.42551    -5.45208 0.000488042
        3408    -5.45829    -5.45208 0.000487902
        3409    -5.48956    -5.45209 0.000487883
        3410    -5.49887     -5.4521 0.000487933
        3411    -5.48346    -5.45211 0.000487876
        3412    -5.46144    -5.45211 0.000487741
        3413    -5.44172    -5.45211 0.000487608
        3414    -5.43673    -5.45211 0.000487486
        3415     -5.4413     -5.4521 0.000487353
        3416    -5.45181     -5.4521  0.00048721
        3417    -5.46318    -5.45211 0.000487079
        3418    -5.47088    -5.45211 0.000486967
        3419    -5.47886    -5.45212 0.000486887
        3420    -5.48341    -5.45213 0.000486831
        3421     -5.4833    -5.45214 0.000486774
        3422    -5.47796    -5.45215  0.00048669
        3423    -5.46493    -5.45215 0.000486562
        3424    -5.44555    -5.45215 0.000486424
        3425    -5.42417    -5.45214 0.000486351
        3426     -5.4145    -5.45213 0.000486333
        3427    -5.42021    -5.45212  0.00048628
        3428    -5.43788    -5.45211 0.000486156
        3429    -5.45578    -5.45212 0.000486015
        3430    -5.46709    -5.45212 0.000485893
        3431    -5.46809    -5.45212 0.000485774
        3432    -5.46991    -5.45213  0.00048566
        3433    -5.47135    -5.45214 0.000485551
        3434    -5.46571    -5.45214 0.000485425
        3435    -5.45412    -5.45214 0.000485284
        3436    -5.44165    -5.45214 0.000485153
        3437     -5.4302    -5.45213 0.000485054
        3438    -5.43142    -5.45212  0.00048495
        3439    -5.44118    -5.45212 0.000484819
        3440    -5.45566    -5.45212  0.00048468
        3441     -5.4665    -5.45213 0.000484557
        3442    -5.46831    -5.45213 0.000484439
        3443    -5.46183    -5.45213 0.000484306
        3444     -5.4491    -5.45213 0.000484166
        3445    -5.43363    -5.45213 0.000484056
        3446    -5.42405    -5.45212 0.000483984
        3447     -5.4204    -5.45211 0.000483931
        3448    -5.42425     -5.4521 0.000483858
        3449    -5.44195     -5.4521 0.000483727
        3450     -5.4642     -5.4521 0.000483599
        3451    -5.48656    -5.45211 0.000483562
        3452     -5.5005    -5.45213 0.000483625
        3453    -5.49703    -5.45214  0.00048366
        3454    -5.48245    -5.45215 0.000483599
        3455    -5.46023    -5.45215 0.000483465
        3456    -5.44484    -5.45215  0.00048333
        3457    -5.43636    -5.45214 0.000483212
        3458    -5.43323    -5.45214 0.000483103
        3459    -5.42672    -5.45213 0.000483019
        3460    -5.41883    -5.45212 0.000482975
        3461    -5.41577    -5.45211  0.00048295
        3462    -5.42095     -5.4521 0.000482894
        3463    -5.43512     -5.4521  0.00048278
        3464    -5.45406     -5.4521 0.000482641
        3465    -5.47323     -5.4521  0.00048254
        3466    -5.49423    -5.45212 0.000482554
        3467    -5.51024    -5.45213 0.000482706
        3468    -5.51356    -5.45215 0.000482891
        3469    -5.50214    -5.45217 0.000482967
        3470    -5.47984    -5.45217 0.000482894
        3471    -5.45566    -5.45217 0.000482756
        3472    -5.43819    -5.45217 0.000482633
        3473    -5.43148    -5.45216 0.000482531
        3474    -5.43621    -5.45216 0.000482414
        3475    -5.43755    -5.45216 0.000482294
        3476    -5.42816    -5.45215 0.000482204
        3477    -5.42131    -5.45214 0.000482147
        3478    -5.42054    -5.45213 0.000482094
        3479    -5.43098    -5.45212 0.000481994
        3480    -5.44802    -5.45212 0.000481857
        3481    -5.45554    -5.45212  0.00048172
        3482    -5.45639    -5.45213 0.000481583
        3483    -5.45075    -5.45213 0.000481445
        3484    -5.44853    -5.45212 0.000481308
        3485    -5.44432    -5.45212 0.000481175
        3486    -5.44155    -5.45212 0.000481046
        3487    -5.44169    -5.45212 0.000480918
        3488    -5.45211    -5.45212  0.00048078
        3489    -5.46532    -5.45212 0.000480657
        3490     -5.4777    -5.45213 0.000480575
        3491    -5.48737    -5.45214 0.000480543
        3492    -5.48823    -5.45215 0.000480517
        3493    -5.48304    -5.45216 0.000480461
        3494    -5.46946    -5.45216 0.000480349
        3495    -5.45437    -5.45216 0.000480212
        3496    -5.43714    -5.45216 0.000480093
        3497    -5.42207    -5.45215 0.000480033
        3498    -5.41495    -5.45214 0.000480014
        3499    -5.41674    -5.45213 0.000479983
        3500    -5.42458    -5.45212 0.000479911
        3501    -5.43716    -5.45212 0.000479793
        3502    -5.44938    -5.45212 0.000479656
        3503     -5.4632    -5.45212  0.00047953
        3504    -5.47388    -5.45212 0.000479433
        3505      -5.477    -5.45213 0.000479349
        3506    -5.48177    -5.45214 0.000479287
        3507    -5.48136    -5.45215 0.000479222
        3508    -5.48193    -5.45216 0.000479161
        3509    -5.48642    -5.45217 0.000479124
        3510    -5.49008    -5.45218 0.000479109
        3511    -5.48659    -5.45219 0.000479073
        3512    -5.47591    -5.45219 0.000478984
        3513    -5.46031     -5.4522 0.000478853
        3514    -5.44554    -5.45219 0.000478721
        3515    -5.43124    -5.45219 0.000478622
        3516     -5.4156    -5.45218 0.000478599
        3517    -5.40321    -5.45216 0.000478665
        3518    -5.39886    -5.45215 0.000478769
        3519    -5.40626    -5.45214  0.00047881
        3520    -5.42144    -5.45213 0.000478754
        3521    -5.43836    -5.45212 0.000478634
        3522    -5.44888    -5.45212 0.000478499
        3523    -5.45548    -5.45212 0.000478364
        3524    -5.46134    -5.45213 0.000478235
        3525    -5.46614    -5.45213 0.000478116
        3526    -5.47331    -5.45214 0.000478018
        3527    -5.47434    -5.45214 0.000477924
        3528    -5.46871    -5.45215 0.000477812
        3529     -5.4578    -5.45215 0.000477679
        3530    -5.44091    -5.45215 0.000477554
        3531    -5.43102    -5.45214 0.000477456
        3532    -5.43525    -5.45213 0.000477345
        3533    -5.45245    -5.45214  0.00047721
        3534    -5.47332    -5.45214 0.000477113
        3535    -5.47981    -5.45215 0.000477042
        3536    -5.47937    -5.45216 0.000476969
        3537    -5.47149    -5.45216 0.000476866
        3538    -5.47031    -5.45217 0.000476758
        3539    -5.47142    -5.45217 0.000476655
        3540    -5.46871    -5.45218 0.000476543
        3541    -5.45581    -5.45218 0.000476409
        3542    -5.44246    -5.45218 0.000476283
        3543    -5.43464    -5.45217 0.000476174
        3544    -5.43677    -5.45217  0.00047606
        3545    -5.44153    -5.45216 0.000475935
        3546    -5.44736    -5.45216 0.000475802
        3547    -5.44649    -5.45216 0.000475671
        3548    -5.44171    -5.45216 0.000475546
        3549     -5.4367    -5.45215 0.000475432
        3550    -5.42968    -5.45215  0.00047534
        3551     -5.4247    -5.45214 0.000475269
        3552     -5.4252    -5.45213 0.000475196
        3553    -5.44929    -5.45213 0.000475063
        3554    -5.47957    -5.45214 0.000474992
        3555    -5.49879    -5.45215  0.00047504
        3556    -5.50117    -5.45217 0.000475106
        3557    -5.48901    -5.45218 0.000475085
        3558    -5.47308    -5.45218 0.000474988
        3559    -5.45892    -5.45218 0.000474858
        3560    -5.45772    -5.45218 0.000474727
        3561    -5.45926    -5.45219 0.000474598
        3562    -5.45503    -5.45219 0.000474466
        3563    -5.44616    -5.45219 0.000474336
        3564    -5.43825    -5.45218 0.000474219
        3565    -5.43287    -5.45218 0.000474117
        3566    -5.42766    -5.45217 0.000474033
        3567    -5.42135    -5.45216 0.000473979
        3568    -5.41514    -5.45215  0.00047396
        3569    -5.42216    -5.45214 0.000473902
        3570    -5.44176    -5.45214 0.000473778
        3571    -5.46694    -5.45214 0.000473663
        3572     -5.4897    -5.45215 0.000473647
        3573    -5.50434    -5.45217  0.00047374
        3574    -5.50767    -5.45218 0.000473862
        3575    -5.50066     -5.4522 0.000473923
        3576    -5.47897    -5.45221  0.00047385
        3577    -5.45752    -5.45221  0.00047372
        3578    -5.44182     -5.4522 0.000473596
        3579    -5.43047     -5.4522 0.000473503
        3580    -5.42602    -5.45219 0.000473427
        3581    -5.42629    -5.45218  0.00047335
        3582    -5.43204    -5.45218 0.000473251
        3583    -5.44662    -5.45218 0.000473122
        3584    -5.45877    -5.45218 0.000472993
        3585    -5.46308    -5.45218 0.000472871
        3586    -5.45475    -5.45218  0.00047274
        3587    -5.43943    -5.45218 0.000472622
        3588    -5.42315    -5.45217 0.000472559
        3589    -5.41616    -5.45216 0.000472534
        3590     -5.4215    -5.45215 0.000472479
        3591    -5.43284    -5.45215 0.000472378
        3592    -5.44823    -5.45215 0.000472248
        3593    -5.46001    -5.45215 0.000472122
        3594    -5.46444    -5.45215 0.000472003
        3595    -5.46111    -5.45215 0.000471878
        3596    -5.46036    -5.45216 0.000471752
        3597    -5.46452    -5.45216 0.000471634
        3598    -5.47757    -5.45217 0.000471556
        3599    -5.49443    -5.45218 0.000471571
        3600    -5.50127    -5.45219 0.000471637
        3601     -5.4886     -5.4522 0.000471614
        3602    -5.45942     -5.4522 0.000471488
        3603    -5.43154     -5.4522 0.000471392
        3604    -5.41761    -5.45219 0.000471358
        3605    -5.41592    -5.45218 0.000471335
        3606    -5.42781    -5.45217 0.000471253
        3607    -5.44086    -5.45217 0.000471133
        3608    -5.45748    -5.45217 0.000471004
        3609    -5.46285    -5.45217 0.000470883
        3610     -5.4578    -5.45217 0.000470755
        3611    -5.45559    -5.45218 0.000470626
        3612    -5.46006    -5.45218 0.000470501
        3613    -5.46616    -5.45218 0.000470386
        3614    -5.47741    -5.45219 0.000470308
        3615    -5.48466     -5.4522 0.000470264
        3616    -5.48775    -5.45221 0.000470236
        3617    -5.48547    -5.45222 0.000470196
        3618    -5.48044    -5.45222 0.000470131
        3619    -5.47353    -5.45223 0.000470038
        3620    -5.45976    -5.45223 0.000469913
        3621    -5.43689    -5.45223 0.000469802
        3622    -5.40861    -5.45222 0.000469827
        3623    -5.38425     -5.4522 0.000470071
        3624    -5.37808    -5.45218 0.000470386
        3625    -5.38694    -5.45216   0.0004706
        3626    -5.41307    -5.45215 0.000470594
        3627    -5.44677    -5.45215 0.000470467
        3628    -5.47938    -5.45215 0.000470397
        3629    -5.50205    -5.45217 0.000470468
        3630    -5.50408    -5.45218 0.000470556
        3631    -5.49246    -5.45219 0.000470557
        3632    -5.47093     -5.4522 0.000470456
        3633    -5.45726     -5.4522 0.000470328
        3634    -5.45305     -5.4522 0.000470199
        3635    -5.46045     -5.4522 0.000470075
        3636    -5.47199    -5.45221 0.000469977
        3637    -5.48244    -5.45222 0.000469922
        3638    -5.48621    -5.45222 0.000469885
        3639     -5.4741    -5.45223 0.000469795
        3640    -5.45745    -5.45223 0.000469668
        3641    -5.43852    -5.45223 0.000469554
        3642    -5.41887    -5.45222 0.000469514
        3643    -5.40476    -5.45221 0.000469566
        3644    -5.40518    -5.45219 0.000469615
        3645    -5.42136    -5.45219 0.000469562
        3646    -5.44296    -5.45218  0.00046944
        3647    -5.45393    -5.45218 0.000469312
        3648    -5.45724    -5.45218 0.000469185
        3649    -5.45914    -5.45219  0.00046906
        3650    -5.46945    -5.45219 0.000468956
        3651    -5.47988     -5.4522 0.000468888
        3652    -5.48035    -5.45221 0.000468823
        3653    -5.46646    -5.45221 0.000468711
        3654    -5.44733    -5.45221 0.000468585
        3655    -5.43778     -5.4522 0.000468473
        3656    -5.44148     -5.4522 0.000468354
        3657    -5.45493     -5.4522 0.000468227
        3658    -5.46234    -5.45221 0.000468107
        3659    -5.46385    -5.45221  0.00046799
        3660    -5.46192    -5.45221  0.00046787
        3661     -5.4597    -5.45221 0.000467746
        3662    -5.45839    -5.45222 0.000467622
        3663    -5.45878    -5.45222 0.000467497
        3664    -5.45452    -5.45222  0.00046737
        3665    -5.45364    -5.45222 0.000467243
        3666    -5.45576    -5.45222 0.000467116
        3667    -5.46436    -5.45222 0.000467001
        3668    -5.47069    -5.45223 0.000466901
        3669    -5.46302    -5.45223 0.000466783
