#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3043     1.12113     1.19954  0.00139446
        3044     1.16706     1.19953  0.00139405
        3045     1.21138     1.19953  0.00139359
        3046     1.24369     1.19955  0.00139321
        3047     1.25548     1.19957  0.00139288
        3048     1.24589     1.19958   0.0013925
        3049     1.22286     1.19959  0.00139207
        3050     1.19798     1.19959  0.00139161
        3051     1.17995     1.19958  0.00139117
        3052     1.17366     1.19957  0.00139074
        3053     1.18191     1.19957  0.00139029
        3054     1.20469     1.19957  0.00138984
        3055      1.2366     1.19958  0.00138944
        3056     1.26683      1.1996  0.00138916
        3057     1.28405     1.19963  0.00138898
        3058     1.28286     1.19966  0.00138879
        3059     1.26703     1.19968  0.00138851
        3060     1.24615     1.19969  0.00138814
        3061     1.22813      1.1997  0.00138772
        3062      1.2136     1.19971  0.00138727
        3063     1.19721     1.19971  0.00138682
        3064      1.1754      1.1997  0.00138639
        3065     1.15372     1.19968  0.00138602
        3066     1.14376     1.19967  0.00138569
        3067     1.15153     1.19965  0.00138532
        3068     1.17101     1.19964   0.0013849
        3069     1.19043     1.19964  0.00138446
        3070     1.20267     1.19964  0.00138401
        3071     1.20786     1.19964  0.00138356
        3072     1.20957     1.19965  0.00138311
        3073     1.21346     1.19965  0.00138267
        3074     1.22804     1.19966  0.00138225
        3075     1.25568     1.19968  0.00138192
        3076      1.2834      1.1997  0.00138174
        3077     1.29592     1.19974  0.00138164
        3078       1.289     1.19976   0.0013815
        3079      1.2636     1.19979  0.00138121
        3080      1.2221     1.19979  0.00138078
        3081     1.17298     1.19978  0.00138035
        3082     1.13023     1.19976  0.00138009
        3083     1.10558     1.19973  0.00137998
        3084     1.10183      1.1997   0.0013799
        3085     1.11291     1.19967  0.00137974
        3086     1.12866     1.19965  0.00137948
        3087     1.14003     1.19963  0.00137917
        3088     1.14288     1.19961  0.00137885
        3089     1.14146     1.19959  0.00137853
        3090     1.14631     1.19957  0.00137819
        3091     1.15978     1.19956  0.00137781
        3092     1.17031     1.19955  0.00137739
        3093     1.16793     1.19954  0.00137699
        3094     1.15706     1.19953  0.00137661
        3095     1.15483     1.19951  0.00137624
        3096     1.17743     1.19951  0.00137581
        3097     1.22355     1.19951  0.00137539
        3098     1.27542     1.19954  0.00137517
        3099     1.31337     1.19958  0.00137521
        3100      1.3252     1.19962  0.00137537
        3101     1.30862     1.19965  0.00137537
        3102     1.27143     1.19967  0.00137512
        3103     1.22873     1.19968  0.00137471
        3104       1.194     1.19968  0.00137427
        3105     1.16998     1.19967  0.00137386
        3106     1.15081     1.19966  0.00137351
        3107      1.1319     1.19963  0.00137324
        3108     1.11547     1.19961  0.00137306
        3109     1.10906     1.19958  0.00137293
        3110     1.11803     1.19955  0.00137274
        3111     1.13762     1.19953  0.00137244
        3112     1.15498     1.19952  0.00137208
        3113     1.16118     1.19951  0.00137169
        3114     1.15786     1.19949  0.00137132
        3115     1.15217     1.19948  0.00137096
        3116     1.15032     1.19946  0.00137061
        3117     1.15827     1.19945  0.00137024
        3118     1.18217     1.19944  0.00136981
        3119     1.22221     1.19945  0.00136939
        3120     1.26879     1.19947  0.00136913
        3121     1.30644     1.19951  0.00136912
        3122     1.32079     1.19955  0.00136923
        3123      1.3044     1.19958   0.0013692
        3124     1.26116      1.1996  0.00136891
        3125     1.20784      1.1996  0.00136847
        3126     1.16627     1.19959  0.00136808
        3127     1.14949     1.19957  0.00136773
        3128      1.1565     1.19956  0.00136736
        3129     1.17725     1.19955  0.00136695
        3130     1.19896     1.19955  0.00136651
        3131     1.21058     1.19956  0.00136608
        3132     1.20738     1.19956  0.00136564
        3133     1.19378     1.19956  0.00136521
        3134     1.18158     1.19955  0.00136479
        3135     1.18353     1.19955  0.00136436
        3136     1.20528     1.19955  0.00136393
        3137     1.23918     1.19956  0.00136355
        3138     1.26929     1.19958   0.0013633
        3139     1.28468     1.19961  0.00136313
        3140     1.28211     1.19964  0.00136295
        3141     1.26294     1.19966  0.00136267
        3142     1.23464     1.19967  0.00136228
        3143     1.20807     1.19967  0.00136185
        3144     1.18844     1.19967  0.00136142
        3145     1.17133     1.19966  0.00136101
        3146     1.14938     1.19964  0.00136068
        3147     1.11982     1.19962  0.00136048
        3148     1.08776     1.19958  0.00136051
        3149      1.0665     1.19954  0.00136074
        3150     1.07011      1.1995  0.00136092
        3151     1.10194     1.19947  0.00136084
        3152     1.15204     1.19945   0.0013605
        3153     1.20391     1.19945  0.00136007
        3154     1.24179     1.19947   0.0013597
        3155     1.25497     1.19948  0.00135938
        3156     1.24031      1.1995  0.00135901
        3157     1.20329      1.1995  0.00135858
        3158     1.15697     1.19949  0.00135822
        3159     1.11818     1.19946  0.00135803
        3160     1.10106     1.19943  0.00135796
        3161     1.11257      1.1994  0.00135781
        3162     1.15225     1.19939  0.00135746
        3163      1.2121     1.19939  0.00135704
        3164     1.27784     1.19941  0.00135684
        3165     1.33359     1.19946  0.00135707
        3166       1.367     1.19951  0.00135767
        3167     1.37226     1.19956  0.00135834
        3168     1.35118     1.19961  0.00135875
        3169     1.31207     1.19965  0.00135879
        3170     1.26605     1.19967  0.00135852
        3171     1.22328     1.19968  0.00135811
        3172      1.1894     1.19967  0.00135769
        3173     1.16351     1.19966  0.00135731
        3174     1.14269     1.19964    0.001357
        3175     1.12683     1.19962  0.00135677
        3176     1.11587     1.19959   0.0013566
        3177     1.10889     1.19957  0.00135647
        3178     1.11013     1.19954  0.00135633
        3179      1.1273     1.19951   0.0013561
        3180     1.15819      1.1995  0.00135573
        3181     1.18811      1.1995  0.00135531
        3182     1.20195      1.1995  0.00135489
        3183     1.19384      1.1995  0.00135446
        3184     1.16878     1.19949  0.00135407
        3185     1.13888     1.19947  0.00135378
        3186      1.1186     1.19944  0.00135359
        3187     1.12125     1.19942  0.00135339
        3188     1.15445      1.1994  0.00135304
        3189     1.21401     1.19941  0.00135262
        3190     1.28246     1.19944  0.00135245
        3191     1.33692     1.19948  0.00135271
        3192     1.35957     1.19953  0.00135322
        3193     1.34314     1.19957  0.00135354
        3194     1.29355      1.1996  0.00135344
        3195     1.23048     1.19961  0.00135305
        3196     1.17784     1.19961  0.00135264
        3197     1.14832     1.19959  0.00135231
        3198     1.14159     1.19957  0.00135201
        3199     1.15398     1.19956  0.00135166
        3200     1.18067     1.19955  0.00135125
        3201     1.21304     1.19956  0.00135084
        3202      1.2409     1.19957  0.00135048
        3203      1.2568     1.19959  0.00135018
        3204     1.25822      1.1996  0.00134988
        3205     1.24686     1.19962  0.00134954
        3206     1.22704     1.19963  0.00134914
        3207     1.20558     1.19963  0.00134872
        3208     1.19073     1.19963  0.00134831
        3209     1.18718     1.19962  0.00134789
        3210      1.1929     1.19962  0.00134747
        3211     1.20065     1.19962  0.00134705
        3212     1.20173     1.19962  0.00134663
        3213     1.19143     1.19962  0.00134622
        3214     1.17208     1.19961  0.00134583
        3215     1.15011      1.1996   0.0013455
        3216     1.13251     1.19957  0.00134524
        3217     1.12636     1.19955  0.00134501
        3218     1.13762     1.19953  0.00134473
        3219     1.16724     1.19952  0.00134435
        3220      1.2085     1.19953  0.00134394
        3221     1.24968     1.19954  0.00134361
        3222     1.27907     1.19957  0.00134342
        3223     1.28882     1.19959  0.00134329
        3224     1.27776     1.19962  0.00134309
        3225     1.25121     1.19963  0.00134277
        3226     1.21825     1.19964  0.00134237
        3227     1.18866     1.19964  0.00134196
        3228     1.16898     1.19963  0.00134157
        3229     1.15744     1.19961  0.00134122
        3230     1.14582      1.1996  0.00134091
        3231     1.12865     1.19957  0.00134067
        3232      1.1095     1.19955  0.00134055
        3233     1.09922     1.19952  0.00134049
        3234     1.10851     1.19949  0.00134037
        3235     1.13902     1.19947  0.00134009
        3236     1.18104     1.19946  0.00133969
        3237     1.22031     1.19947  0.00133929
        3238     1.24482     1.19948  0.00133895
        3239     1.24799      1.1995  0.00133862
        3240     1.23232     1.19951  0.00133824
        3241     1.21101     1.19951  0.00133784
        3242     1.20087     1.19951  0.00133742
        3243     1.21005     1.19952  0.00133702
        3244     1.23316     1.19953  0.00133664
        3245     1.25748     1.19954  0.00133635
        3246     1.27169     1.19957  0.00133612
        3247     1.27091     1.19959  0.00133589
        3248      1.2592     1.19961  0.00133561
        3249     1.24826     1.19962  0.00133528
        3250     1.24824     1.19964  0.00133495
        3251     1.25881     1.19966  0.00133467
        3252     1.27197     1.19968  0.00133444
        3253     1.27968      1.1997  0.00133426
        3254     1.27593     1.19973  0.00133405
        3255     1.25675     1.19974  0.00133376
        3256      1.2227     1.19975  0.00133337
        3257     1.18162     1.19974  0.00133297
        3258      1.1458     1.19973  0.00133266
        3259     1.12561     1.19971  0.00133245
        3260     1.12788     1.19968  0.00133222
        3261     1.15571     1.19967  0.00133188
        3262     1.20448     1.19967  0.00133148
        3263     1.26107     1.19969   0.0013312
        3264     1.30939     1.19972  0.00133122
        3265     1.33626     1.19977  0.00133147
        3266     1.33401     1.19981  0.00133169
        3267     1.30092     1.19984  0.00133164
        3268     1.24131     1.19985   0.0013313
        3269     1.16552     1.19984  0.00133093
        3270     1.08927     1.19981  0.00133095
        3271     1.03091     1.19975  0.00133155
        3272     1.00253     1.19969   0.0013325
        3273     1.00249     1.19963  0.00133346
        3274     1.02199     1.19958  0.00133415
        3275     1.05578     1.19954  0.00133447
        3276     1.10145     1.19951   0.0013344
        3277     1.15307     1.19949  0.00133407
        3278     1.19978     1.19949  0.00133366
        3279     1.22985      1.1995  0.00133328
        3280     1.23702     1.19951  0.00133293
        3281     1.22599     1.19952  0.00133255
        3282     1.21105     1.19952  0.00133214
        3283     1.20713     1.19953  0.00133174
        3284     1.22011     1.19953  0.00133135
        3285      1.2445     1.19955  0.00133101
        3286      1.2692     1.19957  0.00133078
        3287      1.2858     1.19959  0.00133063
        3288       1.294     1.19962  0.00133054
        3289     1.30133     1.19965  0.00133049
        3290      1.3143     1.19969  0.00133054
        3291     1.32714     1.19973   0.0013307
        3292     1.32299     1.19976  0.00133083
        3293     1.28821     1.19979  0.00133069
        3294     1.22466      1.1998  0.00133031
        3295     1.14942     1.19978  0.00132999
        3296     1.08512     1.19975  0.00133005
        3297     1.04915      1.1997  0.00133043
        3298     1.04791     1.19966  0.00133082
        3299     1.07852     1.19962  0.00133092
        3300     1.13284      1.1996  0.00133067
        3301     1.19839      1.1996  0.00133027
        3302     1.25826     1.19962  0.00132998
        3303     1.29546     1.19965   0.0013299
        3304     1.29951     1.19968  0.00132984
        3305     1.27048      1.1997  0.00132961
        3306     1.21941      1.1997  0.00132922
        3307     1.16438     1.19969  0.00132886
        3308     1.12269     1.19967  0.00132866
        3309     1.10335     1.19964  0.00132858
        3310     1.10435     1.19961  0.00132849
        3311      1.1166     1.19959  0.00132833
        3312     1.13173     1.19957  0.00132808
        3313     1.14688     1.19955  0.00132778
        3314     1.16133     1.19954  0.00132743
        3315     1.17249     1.19953  0.00132705
        3316     1.17911     1.19952  0.00132667
        3317     1.18361     1.19952  0.00132628
        3318     1.18994     1.19952  0.00132588
        3319      1.2021     1.19952  0.00132548
        3320     1.22251     1.19952   0.0013251
        3321     1.24815     1.19954  0.00132478
        3322     1.26976     1.19956  0.00132455
        3323     1.27784     1.19958  0.00132436
        3324     1.26991      1.1996  0.00132413
        3325     1.25269     1.19962  0.00132383
        3326     1.23631     1.19963  0.00132348
        3327     1.22478     1.19964   0.0013231
        3328       1.214     1.19964  0.00132271
        3329     1.19872     1.19964  0.00132231
        3330     1.17907     1.19964  0.00132193
        3331     1.16058     1.19963  0.00132159
        3332     1.15005     1.19961  0.00132127
        3333     1.15084      1.1996  0.00132096
        3334     1.16068     1.19958  0.00132061
        3335     1.17482     1.19958  0.00132024
        3336     1.19095     1.19957  0.00131984
        3337     1.20987     1.19958  0.00131945
        3338     1.23099     1.19959  0.00131909
        3339     1.24802      1.1996  0.00131878
        3340     1.25164     1.19962  0.00131847
        3341      1.2374     1.19963  0.00131813
        3342     1.20935     1.19963  0.00131774
        3343     1.17733     1.19962  0.00131736
        3344     1.15336     1.19961  0.00131704
        3345     1.14795      1.1996  0.00131673
        3346     1.16449     1.19958  0.00131638
        3347      1.1953     1.19958  0.00131599
        3348     1.22459     1.19959  0.00131562
        3349     1.23706      1.1996  0.00131527
        3350     1.22662     1.19961   0.0013149
        3351     1.20034     1.19961  0.00131451
        3352     1.17274      1.1996  0.00131414
        3353     1.15315     1.19959  0.00131383
        3354     1.14032     1.19957  0.00131355
        3355     1.13075     1.19955  0.00131332
        3356     1.12748     1.19953  0.00131311
        3357     1.13679     1.19951  0.00131285
        3358     1.16001      1.1995  0.00131251
        3359     1.19298      1.1995  0.00131212
        3360     1.23137     1.19951  0.00131176
        3361     1.27155     1.19953  0.00131155
        3362     1.30775     1.19956  0.00131155
        3363       1.332      1.1996  0.00131175
        3364     1.33737     1.19964    0.001312
        3365     1.32095     1.19968  0.00131211
        3366     1.28489      1.1997  0.00131196
        3367     1.23647     1.19971  0.00131162
        3368     1.18715     1.19971  0.00131123
        3369     1.14817     1.19969  0.00131093
        3370     1.12391     1.19967  0.00131074
        3371     1.11044     1.19964  0.00131062
        3372     1.10293     1.19962  0.00131054
        3373     1.10358     1.19959  0.00131046
        3374     1.11937     1.19956  0.00131029
        3375     1.15135     1.19955  0.00130998
        3376     1.19012     1.19955  0.00130959
        3377     1.22359     1.19955  0.00130923
        3378     1.24638     1.19957  0.00130891
        3379     1.26184     1.19959  0.00130865
        3380     1.27527     1.19961  0.00130846
        3381     1.28509     1.19963  0.00130832
        3382     1.28317     1.19966  0.00130816
        3383     1.26367     1.19968  0.00130791
        3384     1.22833     1.19969  0.00130755
        3385     1.18451     1.19968  0.00130717
        3386      1.1412     1.19966   0.0013069
        3387      1.1065     1.19964  0.00130681
        3388     1.08723      1.1996  0.00130684
        3389     1.08802     1.19957  0.00130687
        3390     1.10772     1.19954  0.00130677
        3391     1.13895     1.19953   0.0013065
        3392     1.17313     1.19952  0.00130614
        3393     1.20343     1.19952  0.00130576
        3394     1.22421     1.19953  0.00130539
        3395     1.23289     1.19954  0.00130504
        3396     1.23317     1.19955   0.0013047
        3397     1.23443     1.19956  0.00130435
        3398     1.24597     1.19957  0.00130404
        3399     1.26961     1.19959  0.00130382
        3400     1.29733     1.19962  0.00130375
        3401     1.31675     1.19965  0.00130383
        3402     1.31785     1.19969  0.00130391
        3403     1.29595     1.19972  0.00130383
        3404     1.25214     1.19973  0.00130354
        3405     1.19286     1.19973  0.00130316
        3406     1.12911     1.19971  0.00130294
        3407     1.07593     1.19967  0.00130306
        3408     1.04986     1.19963  0.00130342
        3409     1.06028     1.19959  0.00130368
        3410      1.0995     1.19956  0.00130363
        3411     1.14543     1.19954  0.00130334
        3412     1.17713     1.19954  0.00130298
        3413     1.18592     1.19953   0.0013026
        3414     1.17654     1.19953  0.00130224
        3415     1.16161     1.19951   0.0013019
        3416     1.15208      1.1995   0.0013016
        3417     1.15247     1.19949  0.00130129
        3418     1.16355     1.19948  0.00130095
        3419     1.18407     1.19947  0.00130058
        3420      1.2111     1.19947   0.0013002
        3421     1.24161     1.19949  0.00129988
        3422     1.27234     1.19951  0.00129967
        3423     1.29745     1.19954  0.00129961
        3424     1.30829     1.19957  0.00129962
        3425     1.29774      1.1996  0.00129955
        3426     1.26639     1.19962  0.00129932
        3427     1.22478     1.19962  0.00129896
        3428     1.18906     1.19962  0.00129859
        3429     1.17127     1.19961  0.00129823
        3430     1.17106      1.1996  0.00129788
        3431     1.18001      1.1996  0.00129752
        3432     1.19298      1.1996  0.00129714
        3433     1.20936      1.1996  0.00129677
        3434     1.22705     1.19961  0.00129641
        3435     1.23988     1.19962  0.00129609
        3436     1.24089     1.19963  0.00129577
        3437      1.2274     1.19964  0.00129541
        3438      1.2038     1.19964  0.00129504
        3439     1.18056     1.19964  0.00129467
        3440      1.1683     1.19963  0.00129433
        3441     1.17087     1.19962  0.00129398
        3442     1.18411     1.19961  0.00129361
        3443     1.19961     1.19961  0.00129324
        3444      1.2086     1.19962  0.00129286
        3445     1.20514     1.19962  0.00129249
        3446     1.18829     1.19961  0.00129212
        3447     1.16156      1.1996  0.00129179
        3448     1.13128     1.19958  0.00129157
        3449     1.10643     1.19956  0.00129148
        3450     1.09783     1.19953  0.00129144
        3451     1.11299      1.1995  0.00129131
        3452      1.1501     1.19949  0.00129101
        3453     1.19764     1.19949  0.00129064
        3454     1.24045      1.1995  0.00129032
        3455     1.26727     1.19952   0.0012901
        3456     1.27483     1.19954  0.00128991
        3457     1.26718     1.19956  0.00128968
        3458     1.25088     1.19957  0.00128939
        3459       1.229     1.19958  0.00128905
        3460     1.20046     1.19958  0.00128868
        3461     1.16489     1.19957  0.00128834
        3462     1.12684     1.19955  0.00128814
        3463     1.09519     1.19952  0.00128812
        3464     1.07831     1.19949  0.00128823
        3465     1.08089     1.19945  0.00128831
        3466     1.10501     1.19943  0.00128823
        3467     1.14948     1.19941  0.00128793
        3468       1.207     1.19941  0.00128756
        3469     1.26511     1.19943  0.00128733
        3470     1.31056     1.19946  0.00128736
        3471     1.33347      1.1995  0.00128757
        3472     1.33141     1.19954  0.00128776
        3473      1.3126     1.19957   0.0012878
        3474     1.29147      1.1996   0.0012877
        3475     1.27552     1.19962  0.00128751
        3476     1.25963     1.19964  0.00128726
        3477     1.23588     1.19965  0.00128693
        3478     1.20425     1.19965  0.00128656
        3479     1.17315     1.19964  0.00128621
        3480      1.1524     1.19963  0.00128592
        3481     1.14569     1.19961  0.00128564
        3482     1.14817      1.1996  0.00128536
        3483     1.15155     1.19959  0.00128506
        3484     1.15133     1.19957  0.00128477
        3485     1.14762     1.19956  0.00128448
        3486     1.14064     1.19954  0.00128423
        3487     1.13051     1.19952  0.00128401
        3488     1.12135      1.1995  0.00128384
        3489     1.12039     1.19948  0.00128367
        3490     1.13263     1.19946  0.00128345
        3491     1.15799     1.19944  0.00128313
        3492     1.19229     1.19944  0.00128277
        3493     1.22852     1.19945  0.00128243
        3494     1.25813     1.19947  0.00128217
        3495     1.27395     1.19949  0.00128198
        3496     1.27271     1.19951  0.00128179
        3497     1.25463     1.19953  0.00128152
        3498     1.22281     1.19953  0.00128117
        3499     1.18372     1.19953  0.00128081
        3500     1.14583     1.19951  0.00128053
        3501     1.11665     1.19949  0.00128039
        3502     1.10102     1.19946  0.00128033
        3503     1.09996     1.19943  0.00128028
        3504      1.1105     1.19941  0.00128017
        3505     1.12865     1.19939  0.00127996
        3506     1.15139     1.19937  0.00127967
        3507     1.17588     1.19937  0.00127932
        3508     1.20044     1.19937  0.00127896
        3509     1.22619     1.19937  0.00127861
        3510     1.25557     1.19939  0.00127835
        3511     1.28835     1.19942  0.00127824
        3512     1.31946     1.19945  0.00127833
        3513     1.34149     1.19949  0.00127861
        3514     1.34887     1.19953  0.00127895
        3515     1.33997     1.19957  0.00127921
        3516     1.31594     1.19961  0.00127927
        3517     1.27868     1.19963  0.00127911
        3518     1.23137     1.19964  0.00127877
        3519     1.18067     1.19963  0.00127842
        3520     1.13664     1.19961  0.00127818
        3521      1.1075     1.19959  0.00127809
        3522     1.09458     1.19956  0.00127807
        3523     1.09346     1.19953  0.00127807
        3524     1.09952      1.1995  0.00127802
        3525     1.11153     1.19947   0.0012779
        3526     1.13022     1.19945  0.00127769
        3527     1.15446     1.19944  0.00127739
        3528     1.17918     1.19944  0.00127704
        3529     1.19643     1.19944  0.00127668
        3530       1.199     1.19944  0.00127632
        3531     1.18504     1.19943  0.00127596
        3532     1.16144     1.19942  0.00127565
        3533     1.14271      1.1994  0.00127539
        3534     1.14264     1.19939  0.00127513
        3535     1.16326     1.19938  0.00127481
        3536     1.19297     1.19938  0.00127445
        3537     1.21862     1.19938   0.0012741
        3538     1.23764     1.19939  0.00127378
        3539     1.25572     1.19941  0.00127352
        3540     1.27446     1.19943  0.00127334
        3541      1.2874     1.19945  0.00127322
        3542     1.28738     1.19948  0.00127311
        3543     1.27346      1.1995  0.00127292
        3544     1.25163     1.19951  0.00127264
        3545      1.2303     1.19952  0.00127231
        3546     1.21502     1.19953  0.00127196
        3547     1.20612     1.19953  0.00127161
        3548     1.19873     1.19953  0.00127125
        3549     1.18702     1.19953  0.00127089
        3550      1.1693     1.19952  0.00127056
        3551     1.14618      1.1995   0.0012703
        3552     1.11803     1.19948  0.00127015
        3553     1.09399     1.19945  0.00127013
        3554     1.09263     1.19942  0.00127013
        3555     1.12103      1.1994  0.00126997
        3556     1.16726     1.19939  0.00126964
        3557     1.21349     1.19939  0.00126929
        3558     1.24593     1.19941    0.001269
        3559     1.25892     1.19942  0.00126876
        3560      1.2577     1.19944   0.0012685
        3561     1.25484     1.19945  0.00126824
        3562     1.25685     1.19947  0.00126799
        3563     1.25742     1.19949  0.00126774
        3564      1.2497      1.1995  0.00126746
        3565     1.23496     1.19951  0.00126714
        3566     1.21596     1.19952   0.0012668
        3567     1.19116     1.19951  0.00126644
        3568      1.1587      1.1995  0.00126614
        3569     1.12348     1.19948  0.00126597
        3570     1.09772     1.19945  0.00126593
        3571     1.09268     1.19942  0.00126593
        3572      1.1112      1.1994  0.00126582
        3573     1.14926     1.19938  0.00126554
        3574     1.20048     1.19938  0.00126519
        3575     1.25514      1.1994  0.00126493
        3576     1.29955     1.19943  0.00126489
        3577     1.32297     1.19946    0.001265
        3578      1.3238      1.1995  0.00126513
        3579     1.30778     1.19953  0.00126513
        3580     1.28202     1.19955  0.00126499
        3581     1.25244     1.19956  0.00126472
        3582     1.22526     1.19957  0.00126439
        3583     1.20771     1.19957  0.00126404
        3584     1.20425     1.19958  0.00126369
        3585     1.21224     1.19958  0.00126334
        3586     1.22248     1.19959    0.001263
        3587     1.22386     1.19959  0.00126267
        3588     1.20927     1.19959  0.00126232
        3589     1.17963     1.19959  0.00126198
        3590     1.14416     1.19957  0.00126173
        3591     1.11483     1.19955  0.00126159
        3592     1.09882     1.19952  0.00126156
        3593     1.09669     1.19949  0.00126153
        3594     1.10501     1.19947  0.00126145
        3595     1.11795     1.19944   0.0012613
        3596     1.12929     1.19942   0.0012611
        3597     1.13706     1.19941  0.00126087
        3598     1.14755     1.19939   0.0012606
        3599     1.17179     1.19939  0.00126028
        3600     1.21336     1.19939  0.00125993
        3601     1.25967     1.19941   0.0012597
        3602     1.28998     1.19943   0.0012596
        3603       1.292     1.19946  0.00125951
        3604      1.2679     1.19948   0.0012593
        3605     1.22909     1.19948  0.00125898
        3606     1.18928     1.19948  0.00125863
        3607     1.16005     1.19947  0.00125833
        3608     1.14759     1.19946  0.00125807
        3609     1.15006     1.19944  0.00125779
        3610     1.15841     1.19943  0.00125749
        3611     1.16357     1.19942  0.00125719
        3612     1.16552     1.19941  0.00125687
        3613     1.17233      1.1994  0.00125655
        3614     1.18965      1.1994   0.0012562
        3615     1.21571     1.19941  0.00125586
        3616     1.24597     1.19942  0.00125558
        3617     1.27708     1.19944  0.00125542
        3618     1.30688     1.19947  0.00125542
        3619     1.33279     1.19951  0.00125562
        3620     1.35011     1.19955  0.00125596
        3621     1.35149     1.19959  0.00125631
        3622     1.32933     1.19963  0.00125648
        3623     1.28036     1.19965  0.00125633
        3624     1.21006     1.19965  0.00125598
        3625     1.13265     1.19963  0.00125577
        3626      1.0659      1.1996  0.00125597
        3627     1.02559     1.19955  0.00125654
        3628     1.02127      1.1995  0.00125715
        3629     1.05157     1.19946  0.00125747
        3630     1.10262     1.19943   0.0012574
        3631     1.15544     1.19942  0.00125711
        3632     1.19523     1.19942  0.00125677
        3633     1.21559     1.19942  0.00125643
        3634     1.21938     1.19943   0.0012561
        3635     1.21679     1.19943  0.00125576
        3636     1.21912     1.19944  0.00125543
        3637     1.23299     1.19945  0.00125512
        3638     1.25787     1.19946  0.00125487
        3639     1.28594     1.19949  0.00125475
        3640     1.30676     1.19952  0.00125475
        3641     1.31271     1.19955   0.0012548
        3642     1.29994     1.19958  0.00125475
        3643     1.26762     1.19959  0.00125455
        3644     1.22036      1.1996  0.00125422
        3645     1.17251     1.19959  0.00125389
        3646     1.14205     1.19958  0.00125365
        3647      1.1332     1.19956  0.00125344
        3648      1.1347     1.19954  0.00125322
        3649     1.13708     1.19952  0.00125299
        3650     1.14194     1.19951  0.00125275
        3651     1.15628      1.1995  0.00125246
        3652     1.18067     1.19949  0.00125213
        3653     1.20419     1.19949  0.00125179
        3654     1.21295      1.1995  0.00125145
        3655     1.20375      1.1995  0.00125111
        3656     1.18695     1.19949  0.00125077
        3657      1.1758     1.19949  0.00125045
        3658     1.17587     1.19948  0.00125012
        3659     1.18419     1.19948  0.00124979
        3660     1.19433     1.19947  0.00124945
        3661      1.2015     1.19948  0.00124911
        3662     1.20531     1.19948  0.00124877
        3663     1.20777     1.19948  0.00124843
        3664     1.20872     1.19948  0.00124809
        3665     1.20568     1.19948  0.00124775
        3666     1.19934     1.19948  0.00124741
        3667     1.19665     1.19948  0.00124707
        3668      1.2042     1.19948  0.00124673
        3669     1.21781     1.19949   0.0012464
        3670     1.22534      1.1995  0.00124608
        3671     1.21973      1.1995  0.00124575
        3672     1.20269      1.1995  0.00124541
        3673     1.18018      1.1995  0.00124509
        3674      1.1595     1.19949  0.00124479
        3675     1.14744     1.19947  0.00124454
        3676     1.14683     1.19946  0.00124428
        3677     1.15541     1.19945    0.001244
        3678     1.16867     1.19944  0.00124369
        3679     1.18242     1.19943  0.00124336
        3680     1.19348     1.19943  0.00124302
        3681     1.20067     1.19943  0.00124269
        3682     1.20641     1.19943  0.00124235
        3683     1.21694     1.19944  0.00124202
        3684     1.23675     1.19945  0.00124173
        3685     1.26264     1.19947  0.00124151
        3686     1.28617     1.19949  0.00124139
        3687     1.30029     1.19952  0.00124136
        3688     1.30157     1.19954  0.00124133
        3689      1.2882     1.19957  0.00124122
        3690     1.25864     1.19958  0.00124099
        3691     1.21323     1.19959  0.00124066
        3692     1.15939     1.19958  0.00124037
        3693     1.11469     1.19955  0.00124025
        3694     1.09566     1.19953  0.00124023
        3695     1.10157      1.1995  0.00124018
        3696     1.11975     1.19948  0.00124003
        3697     1.14014     1.19946   0.0012398
        3698     1.15723     1.19945  0.00123952
        3699     1.16826     1.19944  0.00123921
        3700     1.17543     1.19944  0.00123889
        3701     1.18533     1.19943  0.00123857
        3702     1.20245     1.19943  0.00123823
        3703     1.22395     1.19944  0.00123791
        3704     1.24119     1.19945  0.00123763
        3705      1.2458     1.19946  0.00123736
        3706     1.23588     1.19947  0.00123707
        3707     1.21882     1.19948  0.00123674
        3708      1.2086     1.19948  0.00123641
        3709     1.21561     1.19948  0.00123609
        3710      1.2348     1.19949  0.00123579
        3711     1.24988     1.19951  0.00123553
        3712     1.25074     1.19952  0.00123528
        3713     1.23921     1.19953  0.00123499
        3714     1.22064     1.19954  0.00123467
        3715     1.19779     1.19954  0.00123434
        3716     1.17263     1.19953  0.00123403
        3717     1.15011     1.19952  0.00123377
        3718     1.13751      1.1995  0.00123355
        3719     1.14026     1.19948  0.00123332
        3720     1.15824     1.19947  0.00123304
        3721     1.18515     1.19947  0.00123271
        3722     1.21209     1.19947  0.00123238
        3723     1.23178     1.19948  0.00123208
        3724     1.24029     1.19949   0.0012318
        3725     1.23721      1.1995  0.00123151
        3726      1.2254     1.19951   0.0012312
        3727     1.20888     1.19951  0.00123087
        3728     1.19014     1.19951  0.00123055
        3729     1.17049      1.1995  0.00123024
        3730      1.1536     1.19949  0.00122997
        3731     1.14586     1.19947  0.00122973
        3732     1.14985     1.19946  0.00122947
        3733     1.15959     1.19945  0.00122919
        3734     1.16517     1.19944  0.00122889
        3735     1.16126     1.19943  0.00122861
        3736        1.15     1.19942  0.00122835
        3737     1.13736      1.1994  0.00122813
        3738     1.12863     1.19938  0.00122795
        3739     1.12681     1.19936  0.00122777
        3740     1.13422     1.19935  0.00122757
        3741     1.15425     1.19933   0.0012273
