#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2998     10.1191     9.65807  0.00669252
        2999      10.261     9.65827   0.0066933
        3000      10.325     9.65849  0.00669476
        3001     10.2847      9.6587  0.00669578
        3002       10.12     9.65886  0.00669531
        3003      9.8541     9.65892   0.0066934
        3004     9.51731     9.65887  0.00669134
        3005     9.19518     9.65872  0.00669089
        3006     8.93486     9.65848    0.006693
        3007     8.81885      9.6582  0.00669659
        3008     8.88071     9.65794  0.00669935
        3009     9.09265     9.65775  0.00669976
        3010     9.41619     9.65767  0.00669801
        3011      9.7345      9.6577  0.00669584
        3012     9.95893      9.6578  0.00669436
        3013     10.0333     9.65792   0.0066933
        3014     9.96724     9.65803  0.00669187
        3015     9.81902     9.65808  0.00668986
        3016     9.68345     9.65809  0.00668765
        3017     9.62465     9.65808  0.00668544
        3018     9.66025     9.65808  0.00668322
        3019     9.77503     9.65812  0.00668112
        3020      9.9096      9.6582  0.00667943
        3021     10.0087     9.65832  0.00667823
        3022     10.0356     9.65844  0.00667718
        3023     9.99969     9.65855  0.00667593
        3024     9.91944     9.65864  0.00667428
        3025     9.79074     9.65868  0.00667221
        3026     9.60563     9.65867  0.00667003
        3027     9.37296     9.65857   0.0066685
        3028     9.14683      9.6584  0.00666844
        3029     9.00087     9.65819  0.00666977
        3030     8.96152     9.65796  0.00667153
        3031     9.00752     9.65774  0.00667278
        3032     9.10345     9.65756  0.00667308
        3033     9.22892     9.65742  0.00667238
        3034     9.41781     9.65734  0.00667064
        3035     9.68261     9.65735  0.00666845
        3036     9.99566     9.65746  0.00666719
        3037     10.2704     9.65766  0.00666804
        3038     10.4327     9.65791  0.00667073
        3039     10.4525     9.65818  0.00667366
        3040     10.3636     9.65841  0.00667549
        3041     10.1968     9.65859  0.00667565
        3042     9.98481     9.65869  0.00667431
        3043     9.75847     9.65873   0.0066722
        3044     9.54142     9.65869  0.00667012
        3045     9.39598      9.6586  0.00666849
        3046     9.35889      9.6585  0.00666702
        3047     9.42862     9.65843  0.00666526
        3048     9.56037     9.65839  0.00666315
        3049     9.69874     9.65841  0.00666098
        3050     9.79029     9.65845  0.00665894
        3051     9.81966      9.6585  0.00665696
        3052     9.77429     9.65854  0.00665489
        3053     9.65168     9.65854  0.00665271
        3054      9.4907     9.65848  0.00665076
        3055     9.33969     9.65838   0.0066494
        3056     9.25737     9.65825  0.00664852
        3057     9.26017     9.65812  0.00664762
        3058      9.3336     9.65801  0.00664629
        3059      9.4298     9.65794  0.00664454
        3060     9.50146     9.65789  0.00664257
        3061     9.56538     9.65786  0.00664046
        3062     9.64677     9.65785   0.0066383
        3063     9.75356     9.65788   0.0066362
        3064     9.86026     9.65795  0.00663437
        3065     9.90703     9.65803   0.0066327
        3066      9.8633      9.6581  0.00663087
        3067     9.76696     9.65813  0.00662881
        3068     9.68532     9.65814  0.00662665
        3069      9.6351     9.65814   0.0066245
        3070     9.61851     9.65812  0.00662235
        3071     9.61024     9.65811  0.00662021
        3072     9.58349     9.65808   0.0066181
        3073     9.49739     9.65803  0.00661616
        3074     9.35567     9.65793  0.00661473
        3075     9.21879     9.65779  0.00661413
        3076      9.1685     9.65763  0.00661389
        3077     9.21826     9.65749  0.00661328
        3078     9.35054     9.65739  0.00661188
        3079     9.56249     9.65736  0.00660981
        3080     9.79841      9.6574  0.00660782
        3081     9.99548     9.65751  0.00660659
        3082     10.0936     9.65765  0.00660596
        3083     10.1018      9.6578  0.00660539
        3084     10.0443     9.65792  0.00660443
        3085     9.97461     9.65803  0.00660309
        3086     9.92542     9.65811  0.00660152
        3087     9.92177      9.6582  0.00659993
        3088     9.93721     9.65829  0.00659841
        3089     9.92136     9.65837  0.00659683
        3090      9.8614     9.65844  0.00659502
        3091     9.83197      9.6585  0.00659312
        3092     9.86075     9.65856  0.00659132
        3093     9.91623     9.65864  0.00658971
        3094     9.91452     9.65873   0.0065881
        3095     9.77388     9.65876  0.00658608
        3096     9.52824     9.65872  0.00658409
        3097     9.27439      9.6586  0.00658313
        3098     9.09818     9.65842  0.00658349
        3099      9.0459     9.65822  0.00658433
        3100     9.13161     9.65805   0.0065844
        3101     9.32075     9.65794  0.00658317
        3102     9.52099      9.6579   0.0065812
        3103      9.6808      9.6579  0.00657908
        3104     9.78924     9.65795   0.0065771
        3105     9.89003     9.65802   0.0065754
        3106     9.99438     9.65813  0.00657418
        3107     10.0791     9.65826  0.00657346
        3108     10.1154     9.65841  0.00657299
        3109     10.0712     9.65854  0.00657222
        3110     9.97601     9.65865   0.0065709
        3111     9.88765     9.65872   0.0065692
        3112     9.86841     9.65879  0.00656743
        3113     9.87566     9.65886  0.00656569
        3114     9.88831     9.65893  0.00656399
        3115     9.88344       9.659  0.00656228
        3116     9.82773     9.65906   0.0065604
        3117     9.70065     9.65907  0.00655831
        3118     9.49418     9.65902  0.00655642
        3119     9.26882     9.65889  0.00655551
        3120     9.10149     9.65871  0.00655584
        3121      9.0609     9.65852  0.00655654
        3122     9.17152     9.65837   0.0065563
        3123     9.40793     9.65829  0.00655469
        3124     9.67793     9.65829  0.00655259
        3125     9.87428     9.65836  0.00655086
        3126     9.93936     9.65845  0.00654938
        3127     9.89531     9.65853  0.00654772
        3128     9.79047     9.65857  0.00654577
        3129      9.6832     9.65858  0.00654368
        3130     9.62794     9.65857   0.0065416
        3131     9.64402     9.65856  0.00653951
        3132     9.70713     9.65858  0.00653744
        3133     9.75742     9.65861  0.00653543
        3134     9.73314     9.65863  0.00653339
        3135     9.60814     9.65862  0.00653132
        3136     9.43641     9.65855  0.00652962
        3137     9.29777     9.65843  0.00652856
        3138     9.23787      9.6583  0.00652785
        3139     9.26964     9.65817  0.00652694
        3140     9.36922     9.65808  0.00652551
        3141     9.51404     9.65804   0.0065236
        3142     9.65175     9.65803  0.00652152
        3143     9.74932     9.65806  0.00651951
        3144     9.83631     9.65812  0.00651769
        3145     9.95894     9.65822  0.00651631
        3146     10.1079     9.65836  0.00651581
        3147     10.2617     9.65855  0.00651656
        3148     10.3485     9.65877  0.00651817
        3149     10.3005     9.65897  0.00651929
        3150      10.125     9.65912   0.0065189
        3151     9.87216     9.65919  0.00651718
        3152     9.62594     9.65918  0.00651512
        3153     9.46293     9.65912  0.00651335
        3154     9.43196     9.65904  0.00651168
        3155     9.53789     9.65901  0.00650973
        3156     9.74422     9.65903  0.00650773
        3157     9.98071     9.65913  0.00650646
        3158     10.1651     9.65929  0.00650638
        3159      10.237     9.65948  0.00650688
        3160     10.1481     9.65963  0.00650666
        3161     9.91158     9.65971  0.00650509
        3162     9.58605     9.65969  0.00650308
        3163     9.24041     9.65956  0.00650237
        3164     8.95532     9.65933  0.00650413
        3165     8.78976     9.65906  0.00650787
        3166     8.77412     9.65878  0.00651181
        3167     8.89024     9.65854  0.00651428
        3168     9.09108     9.65836  0.00651468
        3169     9.32764     9.65825  0.00651346
        3170     9.53872     9.65821  0.00651152
        3171     9.71604     9.65823  0.00650949
        3172     9.84442     9.65829   0.0065077
        3173     9.95536     9.65839  0.00650633
        3174     10.0355      9.6585  0.00650536
        3175      10.088     9.65864  0.00650472
        3176      10.122     9.65879  0.00650431
        3177     10.1182     9.65893  0.00650387
        3178     10.0286     9.65905  0.00650286
        3179     9.88476     9.65912   0.0065012
        3180     9.76532     9.65915  0.00649924
        3181     9.71998     9.65917  0.00649723
        3182     9.78303     9.65921   0.0064953
        3183     9.91602     9.65929  0.00649376
        3184     10.0568     9.65941  0.00649292
        3185     10.1422     9.65957  0.00649265
        3186     10.1047     9.65971  0.00649212
        3187     9.91012     9.65978  0.00649056
        3188     9.59483     9.65976  0.00648855
        3189     9.25041     9.65964  0.00648779
        3190     8.98395     9.65942  0.00648921
        3191      8.8807     9.65918  0.00649177
        3192     8.98126     9.65897   0.0064932
        3193     9.23589     9.65883  0.00649252
        3194     9.53991      9.6588   0.0064906
        3195     9.79249     9.65884   0.0064887
        3196     9.92828     9.65892  0.00648722
        3197     9.95005     9.65901  0.00648583
        3198     9.87856     9.65908  0.00648416
        3199     9.73982     9.65911  0.00648219
        3200     9.57621     9.65908  0.00648021
        3201     9.44881     9.65902  0.00647852
        3202     9.37758     9.65893  0.00647709
        3203      9.3859     9.65884  0.00647563
        3204     9.45362     9.65878  0.00647393
        3205     9.56737     9.65875  0.00647197
        3206     9.67874     9.65876  0.00646995
        3207     9.74801     9.65879    0.006468
        3208     9.75593     9.65882  0.00646605
        3209     9.72833     9.65884  0.00646407
        3210     9.68751     9.65885  0.00646206
        3211     9.69033     9.65886  0.00646006
        3212     9.75004     9.65888  0.00645811
        3213     9.85035     9.65894  0.00645638
        3214     9.95758     9.65904  0.00645504
        3215      10.032     9.65915  0.00645407
        3216     10.0471     9.65927  0.00645319
        3217     9.97113     9.65937  0.00645191
        3218     9.81554     9.65942  0.00645009
        3219     9.60405      9.6594  0.00644811
        3220     9.39806     9.65932  0.00644662
        3221     9.26352      9.6592  0.00644579
        3222     9.22511     9.65906  0.00644519
        3223     9.28519     9.65895  0.00644424
        3224       9.419     9.65887  0.00644267
        3225     9.57972     9.65885  0.00644072
        3226      9.7172     9.65887  0.00643875
        3227      9.8128     9.65891  0.00643693
        3228      9.8742     9.65898  0.00643528
        3229      9.9445     9.65907  0.00643389
        3230     10.0368     9.65919  0.00643297
        3231     10.1374     9.65933  0.00643268
        3232     10.1858      9.6595  0.00643275
        3233     10.1289     9.65964   0.0064324
        3234     9.95712     9.65973  0.00643107
        3235     9.74189     9.65976  0.00642913
        3236     9.55532     9.65973  0.00642722
        3237     9.44362     9.65966  0.00642558
        3238      9.4353     9.65959  0.00642397
        3239      9.5205     9.65955  0.00642213
        3240     9.63121     9.65954  0.00642016
        3241     9.66467     9.65954  0.00641818
        3242     9.60228     9.65952  0.00641622
        3243      9.4771     9.65947  0.00641449
        3244     9.35554     9.65937   0.0064132
        3245     9.28961     9.65926  0.00641223
        3246     9.29879     9.65915  0.00641122
        3247     9.35231     9.65905  0.00640994
        3248     9.40152     9.65897  0.00640846
        3249     9.39379     9.65889    0.006407
        3250     9.33954     9.65879  0.00640579
        3251     9.27723     9.65868  0.00640489
        3252     9.25693     9.65855  0.00640411
        3253     9.29339     9.65844  0.00640313
        3254     9.40997     9.65837  0.00640162
        3255     9.59452     9.65835  0.00639968
        3256     9.80838     9.65839  0.00639788
        3257     9.97653     9.65849  0.00639666
        3258     10.0614     9.65861  0.00639589
        3259      10.031     9.65873  0.00639495
        3260     9.87219     9.65879  0.00639332
        3261     9.61224     9.65878  0.00639138
        3262     9.32653     9.65868  0.00639023
        3263     9.09666      9.6585  0.00639059
        3264     8.97929      9.6583  0.00639202
        3265     9.01576      9.6581  0.00639309
        3266     9.20102     9.65796  0.00639267
        3267     9.52223     9.65792  0.00639085
        3268     9.91574       9.658  0.00638938
        3269     10.2942     9.65819  0.00639039
        3270      10.565     9.65847  0.00639445
        3271     10.6846     9.65878  0.00640018
        3272       10.67     9.65909  0.00640568
        3273     10.5579     9.65937  0.00640961
        3274     10.3702     9.65958  0.00641133
        3275     10.1275     9.65973  0.00641096
        3276     9.85854     9.65979  0.00640929
        3277     9.62504     9.65978  0.00640735
        3278      9.4938     9.65973  0.00640559
        3279     9.47407     9.65967  0.00640389
        3280     9.54615     9.65963  0.00640203
        3281     9.63407     9.65963  0.00640008
        3282     9.65396     9.65962  0.00639813
        3283     9.58502      9.6596  0.00639622
        3284     9.47043     9.65954  0.00639454
        3285     9.35589     9.65945  0.00639326
        3286     9.27879     9.65934  0.00639236
        3287     9.23283     9.65921  0.00639173
        3288     9.17882     9.65906  0.00639146
        3289     9.09362     9.65889  0.00639183
        3290     9.02007     9.65869  0.00639283
        3291     9.05546     9.65851  0.00639352
        3292     9.24579     9.65839   0.0063928
        3293     9.57825     9.65836  0.00639091
        3294     9.95832     9.65845  0.00638962
        3295      10.272     9.65864  0.00639039
        3296     10.4365     9.65887  0.00639281
        3297     10.4175      9.6591  0.00639501
        3298     10.2491     9.65928  0.00639557
        3299     9.96497     9.65938   0.0063943
        3300     9.62702     9.65937  0.00639237
        3301     9.32881     9.65927  0.00639122
        3302     9.16001     9.65912  0.00639108
        3303     9.15555     9.65896  0.00639096
        3304     9.31178     9.65886  0.00638989
        3305     9.57492     9.65883    0.006388
        3306     9.83903     9.65889  0.00638631
        3307     10.0401       9.659  0.00638541
        3308     10.1245     9.65914  0.00638503
        3309     10.1147     9.65928  0.00638459
        3310     10.0609      9.6594  0.00638381
        3311     9.98818      9.6595  0.00638266
        3312     9.91727     9.65958   0.0063812
        3313     9.85001     9.65964  0.00637954
        3314     9.80893     9.65968  0.00637777
        3315     9.79026     9.65972  0.00637597
        3316     9.77565     9.65976  0.00637414
        3317     9.73801     9.65978  0.00637226
        3318     9.67071     9.65978  0.00637034
        3319     9.55882     9.65975   0.0063685
        3320     9.42395     9.65968  0.00636697
        3321      9.3134     9.65958  0.00636591
        3322     9.28116     9.65946  0.00636501
        3323     9.32402     9.65936   0.0063639
        3324     9.40824     9.65929  0.00636243
        3325      9.4836     9.65923  0.00636074
        3326     9.53287      9.6592  0.00635894
        3327     9.57944     9.65917  0.00635707
        3328     9.66302     9.65917  0.00635516
        3329     9.76476      9.6592  0.00635333
        3330     9.85032     9.65926  0.00635169
        3331     9.89752     9.65933  0.00635018
        3332      9.8899      9.6594  0.00634865
        3333     9.83017     9.65945  0.00634695
        3334     9.76292     9.65948  0.00634513
        3335     9.68128     9.65949  0.00634323
        3336     9.58361     9.65947  0.00634137
        3337     9.47983     9.65941  0.00633969
        3338     9.39702     9.65934  0.00633828
        3339     9.39418     9.65926  0.00633688
        3340     9.48151      9.6592  0.00633521
        3341     9.62057     9.65919  0.00633332
        3342     9.78028     9.65923  0.00633153
        3343      9.8927      9.6593  0.00633002
        3344     9.90012     9.65937  0.00632854
        3345     9.80871     9.65941   0.0063268
        3346     9.65891     9.65941  0.00632491
        3347     9.51881     9.65937  0.00632316
        3348     9.48005     9.65932   0.0063215
        3349     9.55815     9.65929  0.00631969
        3350     9.70231      9.6593  0.00631781
        3351     9.84674     9.65936  0.00631618
        3352     9.94342     9.65944  0.00631486
        3353     10.0126     9.65955  0.00631385
        3354      10.073     9.65967  0.00631318
        3355     10.0953      9.6598  0.00631263
        3356     10.0447     9.65992  0.00631179
        3357     9.92617     9.65999  0.00631041
        3358     9.75902     9.66002   0.0063086
        3359     9.56349        9.66  0.00630678
        3360     9.35998     9.65991  0.00630554
        3361     9.17756     9.65976   0.0063053
        3362     9.05415     9.65958  0.00630599
        3363      9.0377      9.6594  0.00630683
        3364     9.11325     9.65924  0.00630704
        3365     9.28952     9.65913  0.00630613
        3366     9.51511     9.65908   0.0063044
        3367     9.74535     9.65911  0.00630258
        3368     9.91674     9.65918  0.00630117
        3369     10.0233     9.65929  0.00630023
        3370      10.089     9.65942  0.00629965
        3371     10.1202     9.65956  0.00629926
        3372      10.117     9.65969  0.00629885
        3373     10.0387     9.65981  0.00629799
        3374     9.88228     9.65987  0.00629647
        3375     9.69509     9.65988  0.00629461
        3376     9.54203     9.65985  0.00629284
        3377     9.44292     9.65978  0.00629131
        3378     9.37637      9.6597     0.00629
        3379     9.31105      9.6596  0.00628899
        3380     9.26487     9.65948  0.00628821
        3381     9.28554     9.65937  0.00628733
        3382     9.38582     9.65929  0.00628599
        3383      9.5529     9.65926  0.00628421
        3384     9.76207     9.65929  0.00628242
        3385     9.96145     9.65938   0.0062812
        3386     10.1114     9.65951  0.00628077
        3387      10.192     9.65967  0.00628088
        3388      10.175     9.65982  0.00628087
        3389     10.0705     9.65994  0.00628018
        3390     9.91526     9.66001  0.00627878
        3391      9.7561     9.66004  0.00627699
        3392     9.62465     9.66003  0.00627515
        3393     9.54289        9.66   0.0062734
        3394     9.52453     9.65996  0.00627168
        3395     9.53336     9.65992  0.00626994
        3396     9.52781     9.65988  0.00626821
        3397     9.45869     9.65982  0.00626665
        3398     9.32874     9.65973  0.00626556
        3399     9.17794     9.65958  0.00626532
        3400     9.08206     9.65941  0.00626578
        3401     9.08333     9.65924  0.00626623
        3402     9.20494     9.65911  0.00626581
        3403     9.43424     9.65904  0.00626432
        3404     9.73046     9.65907  0.00626251
        3405     10.0535     9.65918  0.00626174
        3406     10.2982     9.65937  0.00626271
        3407     10.3972     9.65959  0.00626462
        3408      10.326     9.65978  0.00626583
        3409     10.1087     9.65991  0.00626538
        3410     9.87309     9.65998  0.00626385
        3411     9.72604     9.65999  0.00626205
        3412     9.68933        9.66  0.00626022
        3413     9.74418     9.66003  0.00625843
        3414     9.81748     9.66007  0.00625677
        3415     9.86602     9.66013  0.00625523
        3416     9.86462     9.66019  0.00625368
        3417     9.81174     9.66024  0.00625201
        3418     9.71775     9.66026   0.0062502
        3419     9.58432     9.66023  0.00624841
        3420     9.43399     9.66017  0.00624694
        3421      9.2862     9.66006  0.00624607
        3422      9.1676     9.65991   0.0062459
        3423     9.12121     9.65976  0.00624606
        3424     9.18039     9.65962   0.0062458
        3425     9.34462     9.65952  0.00624466
        3426     9.54888     9.65949  0.00624292
        3427     9.71759     9.65951  0.00624112
        3428     9.79491     9.65955  0.00623942
        3429     9.78842     9.65959  0.00623772
        3430     9.73932     9.65961  0.00623594
        3431     9.68458     9.65962  0.00623413
        3432     9.61117      9.6596  0.00623233
        3433     9.53072     9.65957  0.00623062
        3434     9.48058     9.65951  0.00622903
        3435     9.48828     9.65946  0.00622741
        3436     9.56002     9.65943  0.00622567
        3437     9.68077     9.65944  0.00622386
        3438     9.78513     9.65948  0.00622216
        3439     9.83297     9.65953  0.00622055
        3440     9.80571     9.65957  0.00621889
        3441     9.73059     9.65959  0.00621712
        3442     9.65394     9.65959  0.00621531
        3443      9.6162     9.65958  0.00621352
        3444     9.64578     9.65957  0.00621171
        3445     9.74635      9.6596  0.00620996
        3446     9.88707     9.65966  0.00620851
        3447     10.0391     9.65977  0.00620769
        3448     10.1579     9.65992  0.00620757
        3449     10.1806     9.66007   0.0062076
        3450     10.0873     9.66019  0.00620704
        3451     9.88287     9.66026  0.00620557
        3452     9.62665     9.66025  0.00620378
        3453     9.40533     9.66017  0.00620243
        3454     9.26673     9.66006  0.00620168
        3455     9.23487     9.65994   0.0062011
        3456     9.27395     9.65983  0.00620031
        3457     9.35871     9.65974  0.00619913
        3458     9.47183     9.65968  0.00619758
        3459     9.62777     9.65967  0.00619579
        3460     9.82077     9.65972  0.00619418
        3461     10.0201     9.65983  0.00619326
        3462      10.182     9.65998  0.00619331
        3463     10.2638     9.66015  0.00619398
        3464     10.2466     9.66032   0.0061945
        3465     10.1264     9.66045  0.00619417
        3466     9.90059     9.66052  0.00619277
        3467     9.61034     9.66051    0.006191
        3468     9.32437     9.66041  0.00618998
        3469     9.10921     9.66025  0.00619023
        3470     9.00841     9.66007   0.0061913
        3471     9.02562     9.65988  0.00619221
        3472     9.12146     9.65973  0.00619237
        3473     9.23084      9.6596  0.00619182
        3474      9.3073      9.6595  0.00619087
        3475     9.38655     9.65942  0.00618958
        3476     9.51414     9.65938  0.00618794
        3477     9.67052     9.65939  0.00618617
        3478     9.82055     9.65943  0.00618456
        3479     9.90903      9.6595   0.0061832
        3480      9.9198     9.65958  0.00618187
        3481     9.89828     9.65965  0.00618048
        3482     9.87262     9.65971  0.00617901
        3483     9.87097     9.65977  0.00617753
        3484     9.88037     9.65983  0.00617608
        3485     9.91368      9.6599  0.00617474
        3486     9.96345     9.65999  0.00617358
        3487     10.0128     9.66009  0.00617264
        3488     10.0154     9.66019  0.00617171
        3489      9.9595     9.66028  0.00617054
        3490     9.84303     9.66033  0.00616899
        3491     9.68084     9.66034  0.00616723
        3492     9.51328      9.6603  0.00616561
        3493     9.37201     9.66021  0.00616439
        3494     9.29864     9.66011   0.0061635
        3495     9.30062     9.66001  0.00616259
        3496     9.38481     9.65993  0.00616133
        3497     9.53299     9.65989  0.00615968
        3498     9.70906     9.65991  0.00615793
        3499     9.87599     9.65997  0.00615648
        3500     10.0055     9.66007  0.00615551
        3501     10.0748     9.66019  0.00615489
        3502     10.0841     9.66031  0.00615433
        3503     10.0354     9.66041   0.0061535
        3504     9.95334      9.6605  0.00615231
        3505     9.86028     9.66055  0.00615082
        3506     9.74728     9.66058  0.00614912
        3507     9.63722     9.66057  0.00614737
        3508     9.51525     9.66053  0.00614576
        3509      9.3667     9.66045  0.00614457
        3510     9.20133     9.66032  0.00614422
        3511     9.05184     9.66014  0.00614491
        3512     8.95194     9.65994  0.00614647
        3513     8.92733     9.65973  0.00614825
        3514     8.98044     9.65954  0.00614954
        3515     9.11158     9.65938  0.00614977
        3516     9.31612     9.65929   0.0061488
        3517     9.56904     9.65926   0.0061471
        3518     9.83089     9.65931  0.00614555
        3519     10.0489     9.65942   0.0061448
        3520     10.1878     9.65957  0.00614488
        3521      10.242     9.65974  0.00614537
        3522       10.24      9.6599  0.00614583
        3523     10.1971     9.66005  0.00614597
        3524     10.1184     9.66018  0.00614561
        3525     10.0065     9.66028  0.00614465
        3526     9.86041     9.66034  0.00614317
        3527     9.72048     9.66036  0.00614145
        3528     9.62423     9.66034  0.00613972
        3529     9.60551     9.66033    0.006138
        3530     9.68258     9.66034  0.00613626
        3531     9.80689     9.66038  0.00613466
        3532     9.90514     9.66045  0.00613332
        3533     9.91201     9.66052    0.006132
        3534     9.81714     9.66056  0.00613042
        3535     9.68928     9.66057  0.00612869
        3536     9.56815     9.66054  0.00612702
        3537     9.48273     9.66049  0.00612549
        3538     9.39062     9.66042  0.00612423
        3539     9.29106     9.66031  0.00612339
        3540     9.21792     9.66019  0.00612294
        3541     9.21846     9.66006  0.00612248
        3542     9.28549     9.65996  0.00612166
        3543     9.38869     9.65988  0.00612041
        3544      9.4835     9.65983  0.00611889
        3545     9.55646      9.6598  0.00611723
        3546     9.60187     9.65979  0.00611553
        3547     9.65119     9.65978  0.00611381
        3548      9.7229      9.6598  0.00611211
        3549     9.82083     9.65985  0.00611055
        3550     9.94582     9.65993  0.00610936
        3551      10.084     9.66005  0.00610881
        3552      10.198      9.6602  0.00610897
        3553     10.1763     9.66034  0.00610898
        3554     10.0097     9.66044  0.00610805
        3555     9.76512     9.66047   0.0061064
        3556     9.52988     9.66043  0.00610479
        3557     9.37024     9.66035  0.00610362
        3558     9.30302     9.66025  0.00610273
        3559     9.31056     9.66015  0.00610181
        3560     9.32324     9.66006  0.00610083
        3561     9.32444     9.65997  0.00609984
        3562     9.34112     9.65988  0.00609879
        3563     9.39737      9.6598  0.00609752
        3564     9.48335     9.65975  0.00609601
        3565     9.58398     9.65973  0.00609434
        3566     9.70476     9.65974  0.00609264
        3567     9.85634      9.6598  0.00609118
        3568     10.0243      9.6599  0.00609033
        3569     10.1363     9.66003  0.00609009
        3570     10.1427     9.66017  0.00608988
        3571     10.0347     9.66027  0.00608908
        3572     9.83951     9.66032  0.00608758
        3573     9.59632     9.66031  0.00608591
        3574     9.35226     9.66022  0.00608481
        3575     9.16211     9.66008  0.00608471
        3576     9.08801     9.65992  0.00608511
        3577     9.11613     9.65977  0.00608531
        3578     9.21657     9.65965  0.00608487
        3579     9.35875     9.65956  0.00608375
        3580       9.505     9.65952   0.0060822
        3581      9.6301     9.65951  0.00608051
        3582     9.70171     9.65952  0.00607882
        3583     9.69127     9.65953  0.00607713
        3584     9.62944     9.65952  0.00607544
        3585     9.56462      9.6595   0.0060738
        3586     9.55769     9.65947  0.00607218
        3587     9.63596     9.65946  0.00607049
        3588     9.79396      9.6595  0.00606891
        3589     9.97804     9.65959  0.00606787
        3590     10.1282     9.65972  0.00606758
        3591     10.2146     9.65987  0.00606786
        3592      10.225     9.66003  0.00606821
        3593     10.1821     9.66017  0.00606826
        3594     10.1152      9.6603  0.00606789
        3595     10.0532     9.66041  0.00606719
        3596     9.99033      9.6605   0.0060662
        3597     9.90865     9.66057   0.0060649
        3598     9.76103      9.6606  0.00606328
        3599     9.53601     9.66056   0.0060617
        3600     9.30122     9.66046  0.00606083
        3601     9.16124     9.66033  0.00606074
        3602      9.1777     9.66019  0.00606053
        3603      9.3217      9.6601  0.00605958
        3604     9.52446     9.66006  0.00605802
        3605     9.72724     9.66008  0.00605636
        3606     9.86763     9.66014  0.00605496
        3607     9.93366     9.66021  0.00605375
        3608     9.91521     9.66028  0.00605249
        3609     9.87509     9.66034   0.0060511
        3610     9.85406      9.6604  0.00604967
        3611     9.83884     9.66045  0.00604819
        3612     9.79793     9.66048  0.00604664
        3613     9.71403      9.6605  0.00604498
        3614     9.57625     9.66048  0.00604335
        3615     9.41976     9.66041  0.00604205
        3616     9.26147      9.6603  0.00604139
        3617     9.11663     9.66015  0.00604158
        3618     8.99324     9.65996  0.00604273
        3619     8.91085     9.65976   0.0060446
        3620     8.91217     9.65955  0.00604646
        3621     9.03727     9.65938  0.00604723
        3622     9.29797     9.65928  0.00604638
        3623      9.6585     9.65928  0.00604471
        3624     10.0315     9.65938  0.00604392
        3625     10.3438     9.65957   0.0060452
        3626     10.5139     9.65981  0.00604812
        3627       10.51     9.66004    0.006051
        3628     10.3424     9.66023  0.00605225
        3629     10.0786     9.66034  0.00605168
        3630     9.82396     9.66039  0.00605018
        3631     9.63897     9.66038  0.00604852
        3632     9.55847     9.66035  0.00604692
        3633     9.54422     9.66032  0.00604534
        3634     9.55564     9.66029  0.00604374
        3635     9.53687     9.66026  0.00604218
        3636     9.46657     9.66021  0.00604075
        3637     9.34838     9.66012   0.0060397
        3638     9.22078        9.66  0.00603924
        3639     9.14884     9.65986  0.00603922
        3640     9.14718     9.65972   0.0060392
        3641     9.23288      9.6596  0.00603868
        3642     9.40848     9.65953  0.00603741
        3643     9.64451     9.65953  0.00603576
        3644     9.86867     9.65959  0.00603438
        3645     10.0003     9.65968  0.00603344
        3646     10.0227     9.65978  0.00603261
        3647     10.0009     9.65987  0.00603168
        3648     9.97488     9.65996  0.00603065
        3649     9.94115     9.66004  0.00602949
        3650     9.85644     9.66009  0.00602807
        3651     9.72861     9.66011  0.00602645
        3652     9.61359      9.6601  0.00602481
        3653     9.58056     9.66007  0.00602321
        3654     9.64034     9.66007  0.00602156
        3655     9.73299     9.66009  0.00601994
        3656     9.79301     9.66012  0.00601841
        3657     9.78908     9.66016  0.00601687
        3658     9.75391     9.66019  0.00601528
        3659     9.70993      9.6602  0.00601365
        3660     9.67627      9.6602  0.00601201
        3661     9.65579      9.6602  0.00601036
        3662     9.64147      9.6602  0.00600872
        3663     9.62965     9.66019  0.00600709
        3664     9.64252     9.66018  0.00600545
        3665     9.66428     9.66019  0.00600381
        3666     9.67376     9.66019  0.00600218
        3667     9.63333     9.66018  0.00600054
        3668     9.56641     9.66016  0.00599896
        3669     9.54273     9.66012  0.00599741
        3670      9.5814      9.6601  0.00599582
        3671     9.67195     9.66011  0.00599419
        3672     9.78899     9.66014  0.00599266
        3673      9.8963     9.66021  0.00599137
        3674     9.94471     9.66028  0.00599024
        3675     9.93192     9.66036  0.00598906
        3676     9.87296     9.66041  0.00598771
        3677     9.80412     9.66045  0.00598621
        3678     9.73443     9.66047  0.00598462
        3679     9.68148     9.66048    0.005983
        3680     9.65034     9.66048  0.00598137
        3681     9.62902     9.66047  0.00597975
        3682      9.5705     9.66044  0.00597818
        3683     9.47398     9.66039  0.00597677
        3684     9.34836     9.66031  0.00597575
        3685     9.24108     9.66019  0.00597521
        3686     9.18662     9.66007  0.00597497
        3687     9.18739     9.65994  0.00597472
        3688     9.26778     9.65983  0.00597405
        3689     9.42477     9.65977  0.00597277
        3690     9.65467     9.65977  0.00597115
        3691     9.90855     9.65983  0.00596991
        3692     10.1122     9.65996  0.00596955
        3693     10.1793      9.6601  0.00596959
        3694     10.1304     9.66022  0.00596934
        3695     10.0356     9.66033  0.00596858
        3696     9.93363      9.6604  0.00596743
        3697     9.85517     9.66045  0.00596605
