#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3043     -6.6157    -6.65152  0.00137568
        3044    -6.66194    -6.65153  0.00137523
        3045    -6.69514    -6.65154  0.00137485
        3046    -6.70734    -6.65156  0.00137452
        3047    -6.69719    -6.65158  0.00137415
        3048    -6.67275    -6.65158  0.00137372
        3049     -6.6444    -6.65158  0.00137327
        3050    -6.62676    -6.65157  0.00137284
        3051    -6.62159    -6.65156  0.00137243
        3052    -6.63137    -6.65156    0.001372
        3053    -6.65798    -6.65156  0.00137155
        3054    -6.69154    -6.65157  0.00137116
        3055    -6.72383    -6.65159  0.00137092
        3056    -6.74109    -6.65162  0.00137078
        3057    -6.74067    -6.65165  0.00137064
        3058    -6.72322    -6.65168  0.00137039
        3059    -6.69925    -6.65169  0.00137003
        3060    -6.68292     -6.6517  0.00136962
        3061     -6.6682    -6.65171  0.00136919
        3062    -6.65088    -6.65171  0.00136874
        3063       -6.63     -6.6517  0.00136831
        3064    -6.60779    -6.65169  0.00136794
        3065    -6.59671    -6.65167  0.00136761
        3066    -6.60559    -6.65165  0.00136725
        3067    -6.62722    -6.65164  0.00136683
        3068    -6.64511    -6.65164  0.00136638
        3069    -6.65788    -6.65164  0.00136594
        3070    -6.66184    -6.65165   0.0013655
        3071     -6.6633    -6.65165  0.00136506
        3072     -6.6679    -6.65166  0.00136462
        3073    -6.68474    -6.65167  0.00136422
        3074    -6.71173    -6.65169  0.00136392
        3075    -6.74119    -6.65172  0.00136378
        3076    -6.75375    -6.65175  0.00136374
        3077    -6.74442    -6.65178  0.00136363
        3078    -6.71866     -6.6518  0.00136336
        3079    -6.67434    -6.65181  0.00136294
        3080    -6.62492     -6.6518  0.00136253
        3081    -6.58167    -6.65178  0.00136227
        3082    -6.56007    -6.65175  0.00136216
        3083    -6.55574    -6.65172  0.00136207
        3084    -6.56709    -6.65169  0.00136191
        3085    -6.58178    -6.65167  0.00136165
        3086    -6.59439    -6.65165  0.00136134
        3087     -6.5967    -6.65163  0.00136101
        3088    -6.59452    -6.65161   0.0013607
        3089    -6.59818    -6.65159  0.00136037
        3090    -6.61331    -6.65158  0.00135998
        3091    -6.62167    -6.65157  0.00135958
        3092    -6.61869    -6.65156  0.00135918
        3093    -6.60796    -6.65155  0.00135881
        3094    -6.60517    -6.65153  0.00135846
        3095    -6.63112    -6.65153  0.00135803
        3096    -6.67845    -6.65153  0.00135762
        3097    -6.72867    -6.65156  0.00135741
        3098     -6.7654     -6.6516  0.00135747
        3099    -6.77931    -6.65164  0.00135766
        3100    -6.76388    -6.65167  0.00135771
        3101    -6.72341     -6.6517  0.00135746
        3102    -6.68143    -6.65171  0.00135706
        3103    -6.64726    -6.65171  0.00135662
        3104    -6.62603     -6.6517  0.00135621
        3105    -6.60593    -6.65168  0.00135586
        3106    -6.58526    -6.65166  0.00135559
        3107    -6.56924    -6.65163  0.00135541
        3108    -6.56079     -6.6516  0.00135529
        3109    -6.56913    -6.65158  0.00135511
        3110    -6.58874    -6.65156  0.00135483
        3111    -6.60965    -6.65154  0.00135446
        3112    -6.61178    -6.65153  0.00135409
        3113    -6.60985    -6.65152  0.00135372
        3114     -6.6048     -6.6515  0.00135336
        3115    -6.60159    -6.65149  0.00135303
        3116    -6.60969    -6.65147  0.00135266
        3117    -6.63215    -6.65147  0.00135224
        3118    -6.67473    -6.65148  0.00135182
        3119    -6.72391     -6.6515  0.00135159
        3120    -6.76379    -6.65153  0.00135164
        3121    -6.77832    -6.65158  0.00135181
        3122    -6.76179    -6.65161  0.00135184
        3123    -6.71691    -6.65163  0.00135157
        3124    -6.66214    -6.65163  0.00135114
        3125    -6.61971    -6.65162  0.00135075
        3126    -6.60367    -6.65161   0.0013504
        3127    -6.60933     -6.6516  0.00135004
        3128    -6.62891    -6.65159  0.00134963
        3129    -6.65162    -6.65159   0.0013492
        3130    -6.66484    -6.65159  0.00134877
        3131    -6.66305     -6.6516  0.00134835
        3132    -6.64937     -6.6516  0.00134792
        3133    -6.63575    -6.65159  0.00134749
        3134    -6.63638    -6.65159  0.00134707
        3135    -6.65966    -6.65159  0.00134665
        3136    -6.69406     -6.6516  0.00134628
        3137    -6.72383    -6.65162  0.00134605
        3138    -6.73861    -6.65165  0.00134591
        3139    -6.73369    -6.65168  0.00134573
        3140    -6.71725     -6.6517  0.00134547
        3141    -6.68944    -6.65171  0.00134509
        3142    -6.66091    -6.65171  0.00134467
        3143     -6.6424    -6.65171  0.00134424
        3144    -6.62756     -6.6517  0.00134384
        3145    -6.60299    -6.65169   0.0013435
        3146    -6.57325    -6.65166   0.0013433
        3147    -6.53909    -6.65163  0.00134335
        3148    -6.51622    -6.65158  0.00134361
        3149     -6.5209    -6.65154  0.00134383
        3150    -6.55108    -6.65151  0.00134378
        3151    -6.60088     -6.6515  0.00134345
        3152    -6.65362     -6.6515  0.00134302
        3153    -6.69236    -6.65151  0.00134266
        3154    -6.70532    -6.65153  0.00134234
        3155    -6.69058    -6.65154  0.00134198
        3156    -6.65436    -6.65154  0.00134155
        3157    -6.60989    -6.65153  0.00134119
        3158     -6.5725     -6.6515    0.001341
        3159    -6.55271    -6.65147  0.00134094
        3160    -6.56616    -6.65144  0.00134079
        3161    -6.60985    -6.65143  0.00134043
        3162    -6.66989    -6.65144  0.00134002
        3163    -6.73558    -6.65146  0.00133986
        3164    -6.79111    -6.65151  0.00134016
        3165    -6.82454    -6.65156  0.00134085
        3166    -6.82778    -6.65162  0.00134158
        3167    -6.80493    -6.65166  0.00134203
        3168    -6.76551     -6.6517  0.00134209
        3169    -6.71732    -6.65172  0.00134183
        3170    -6.67585    -6.65173  0.00134142
        3171     -6.6386    -6.65172  0.00134101
        3172    -6.61461    -6.65171  0.00134064
        3173    -6.59246    -6.65169  0.00134034
        3174    -6.57692    -6.65167  0.00134013
        3175    -6.56653    -6.65164  0.00133997
        3176    -6.55938    -6.65162  0.00133987
        3177    -6.55931    -6.65159  0.00133976
        3178    -6.57949    -6.65156  0.00133953
        3179    -6.61169    -6.65155  0.00133917
        3180     -6.6396    -6.65155  0.00133875
        3181    -6.65631    -6.65155  0.00133833
        3182    -6.64875    -6.65155  0.00133791
        3183    -6.62483    -6.65154  0.00133752
        3184    -6.59664    -6.65152  0.00133721
        3185    -6.57556     -6.6515    0.001337
        3186    -6.57733    -6.65147  0.00133678
        3187    -6.61104    -6.65146  0.00133642
        3188    -6.66948    -6.65147  0.00133602
        3189     -6.7365    -6.65149  0.00133586
        3190    -6.79236    -6.65154  0.00133618
        3191    -6.81774    -6.65159  0.00133677
        3192    -6.79948    -6.65164  0.00133716
        3193    -6.74941    -6.65167  0.00133709
        3194     -6.6884    -6.65168  0.00133672
        3195    -6.63317    -6.65167  0.00133631
        3196    -6.60137    -6.65166  0.00133599
        3197    -6.59451    -6.65164  0.00133569
        3198    -6.60708    -6.65163  0.00133534
        3199    -6.63326    -6.65162  0.00133494
        3200    -6.66625    -6.65162  0.00133453
        3201    -6.69188    -6.65164  0.00133417
        3202    -6.70981    -6.65166  0.00133388
        3203     -6.7111    -6.65167  0.00133359
        3204    -6.70112    -6.65169  0.00133326
        3205    -6.67929     -6.6517  0.00133288
        3206     -6.6582     -6.6517  0.00133246
        3207    -6.64526     -6.6517  0.00133205
        3208     -6.6447     -6.6517  0.00133163
        3209    -6.64922     -6.6517  0.00133122
        3210     -6.6588     -6.6517  0.00133081
        3211    -6.65827     -6.6517  0.00133039
        3212    -6.64617     -6.6517  0.00132998
        3213    -6.62509    -6.65169  0.00132959
        3214    -6.60141    -6.65167  0.00132927
        3215    -6.58467    -6.65165  0.00132902
        3216    -6.57872    -6.65163   0.0013288
        3217    -6.59182    -6.65161  0.00132852
        3218    -6.61989     -6.6516  0.00132814
        3219    -6.66259    -6.65161  0.00132773
        3220    -6.70676    -6.65162  0.00132743
        3221    -6.73537    -6.65165  0.00132727
        3222    -6.74488    -6.65168  0.00132718
        3223    -6.73385     -6.6517  0.00132701
        3224    -6.70581    -6.65172  0.00132671
        3225     -6.6713    -6.65173  0.00132631
        3226     -6.6426    -6.65172   0.0013259
        3227    -6.62209    -6.65171  0.00132552
        3228    -6.61053     -6.6517  0.00132517
        3229    -6.59835    -6.65168  0.00132486
        3230    -6.58324    -6.65166  0.00132462
        3231    -6.56334    -6.65164   0.0013245
        3232    -6.55102     -6.6516  0.00132445
        3233    -6.55858    -6.65158  0.00132435
        3234    -6.59236    -6.65156  0.00132407
        3235     -6.6356    -6.65155  0.00132367
        3236    -6.67396    -6.65156  0.00132328
        3237     -6.6995    -6.65157  0.00132295
        3238    -6.70478    -6.65159  0.00132265
        3239    -6.68816     -6.6516  0.00132229
        3240    -6.66211    -6.65161  0.00132188
        3241    -6.65337    -6.65161  0.00132148
        3242    -6.66394    -6.65161  0.00132107
        3243    -6.68889    -6.65162  0.00132072
        3244    -6.71431    -6.65164  0.00132045
        3245    -6.72887    -6.65166  0.00132026
        3246     -6.7276    -6.65169  0.00132006
        3247    -6.71767    -6.65171  0.00131981
        3248    -6.70598    -6.65172  0.00131951
        3249    -6.70574    -6.65174  0.00131921
        3250    -6.71595    -6.65176  0.00131895
        3251    -6.73054    -6.65179  0.00131877
        3252    -6.73598    -6.65181  0.00131861
        3253     -6.7319    -6.65184  0.00131844
        3254     -6.7112    -6.65185  0.00131816
        3255    -6.67642    -6.65186  0.00131778
        3256    -6.63265    -6.65186  0.00131738
        3257    -6.59757    -6.65184  0.00131709
        3258    -6.57663    -6.65182  0.00131688
        3259    -6.57795    -6.65179  0.00131667
        3260    -6.60595    -6.65178  0.00131635
        3261    -6.65706    -6.65178  0.00131594
        3262    -6.71552     -6.6518  0.00131568
        3263    -6.76421    -6.65183  0.00131573
        3264    -6.79244    -6.65188  0.00131603
        3265    -6.78927    -6.65192   0.0013163
        3266    -6.75721    -6.65195   0.0013163
        3267    -6.69442    -6.65197  0.00131596
        3268    -6.61483    -6.65195   0.0013156
        3269    -6.53717    -6.65192  0.00131567
        3270    -6.48099    -6.65187  0.00131631
        3271    -6.45315    -6.65181   0.0013173
        3272    -6.45119    -6.65174  0.00131833
        3273    -6.47024    -6.65169  0.00131909
        3274     -6.5056    -6.65164  0.00131944
        3275    -6.55151    -6.65161  0.00131939
        3276    -6.60509     -6.6516  0.00131907
        3277    -6.65386     -6.6516  0.00131866
        3278    -6.68179    -6.65161  0.00131829
        3279    -6.68994    -6.65162  0.00131794
        3280    -6.67795    -6.65163  0.00131757
        3281    -6.66039    -6.65163  0.00131717
        3282    -6.65738    -6.65163  0.00131677
        3283    -6.67342    -6.65164  0.00131638
        3284     -6.6973    -6.65165  0.00131606
        3285     -6.7213    -6.65168  0.00131583
        3286    -6.73661     -6.6517  0.00131568
        3287     -6.7445    -6.65173  0.00131558
        3288    -6.75345    -6.65176  0.00131555
        3289    -6.76932     -6.6518  0.00131563
        3290    -6.78495    -6.65184  0.00131585
        3291     -6.7792    -6.65188  0.00131602
        3292    -6.74492     -6.6519  0.00131593
        3293    -6.67994    -6.65191  0.00131555
        3294    -6.60225     -6.6519  0.00131524
        3295    -6.53526    -6.65186  0.00131532
        3296     -6.4971    -6.65181  0.00131576
        3297    -6.49811    -6.65177  0.00131618
        3298    -6.52825    -6.65173  0.00131632
        3299    -6.58366    -6.65171  0.00131608
        3300    -6.65311    -6.65171  0.00131568
        3301    -6.71628    -6.65173  0.00131543
        3302    -6.75277    -6.65176  0.00131539
        3303    -6.75714    -6.65179  0.00131537
        3304    -6.72774    -6.65182  0.00131518
        3305    -6.67293    -6.65182  0.00131479
        3306     -6.6181    -6.65181  0.00131444
        3307    -6.57265    -6.65179  0.00131426
        3308    -6.55292    -6.65176   0.0013142
        3309    -6.55366    -6.65173  0.00131414
        3310    -6.56393     -6.6517  0.00131401
        3311     -6.5817    -6.65168  0.00131378
        3312    -6.59934    -6.65166  0.00131348
        3313    -6.61653    -6.65165  0.00131313
        3314    -6.62641    -6.65165  0.00131275
        3315    -6.63081    -6.65164  0.00131237
        3316    -6.63341    -6.65163  0.00131199
        3317    -6.64138    -6.65163  0.00131159
        3318    -6.65331    -6.65163   0.0013112
        3319    -6.67454    -6.65164  0.00131082
        3320    -6.70115    -6.65165  0.00131051
        3321    -6.72441    -6.65168   0.0013103
        3322    -6.73075     -6.6517  0.00131012
        3323    -6.72233    -6.65172   0.0013099
        3324    -6.70437    -6.65174   0.0013096
        3325    -6.68774    -6.65175  0.00130925
        3326    -6.67758    -6.65176  0.00130888
        3327    -6.66985    -6.65176   0.0013085
        3328    -6.65204    -6.65176  0.00130811
        3329    -6.63073    -6.65175  0.00130773
        3330    -6.61374    -6.65174  0.00130739
        3331    -6.60301    -6.65173  0.00130708
        3332    -6.60303    -6.65171  0.00130677
        3333    -6.61643     -6.6517  0.00130642
        3334    -6.62843     -6.6517  0.00130604
        3335    -6.64412    -6.65169  0.00130565
        3336    -6.66361     -6.6517  0.00130527
        3337    -6.68478    -6.65171  0.00130491
        3338    -6.70478    -6.65172  0.00130462
        3339     -6.7077    -6.65174  0.00130434
        3340    -6.69121    -6.65175    0.001304
        3341    -6.66483    -6.65176  0.00130361
        3342     -6.6294    -6.65175  0.00130324
        3343    -6.60175    -6.65173  0.00130294
        3344    -6.59737    -6.65172  0.00130265
        3345    -6.61277    -6.65171  0.00130231
        3346    -6.64239     -6.6517  0.00130193
        3347    -6.67564    -6.65171  0.00130156
        3348    -6.68759    -6.65172  0.00130121
        3349    -6.67507    -6.65173  0.00130084
        3350    -6.64939    -6.65173  0.00130045
        3351    -6.62182    -6.65172   0.0013001
        3352    -6.60477     -6.6517  0.00129978
        3353    -6.59269    -6.65169  0.00129952
        3354     -6.5806    -6.65167   0.0012993
        3355    -6.57582    -6.65164  0.00129911
        3356    -6.58598    -6.65162  0.00129887
        3357    -6.60883    -6.65161  0.00129855
        3358    -6.64197    -6.65161  0.00129816
        3359    -6.68143    -6.65162  0.00129781
        3360    -6.72254    -6.65164  0.00129759
        3361    -6.76022    -6.65167  0.00129761
        3362    -6.78753    -6.65171  0.00129785
        3363    -6.79022    -6.65175  0.00129812
        3364    -6.77701    -6.65179  0.00129827
        3365    -6.73969    -6.65182  0.00129814
        3366    -6.69197    -6.65183  0.00129781
        3367     -6.6404    -6.65182  0.00129743
        3368    -6.60194    -6.65181  0.00129713
        3369     -6.5765    -6.65179  0.00129694
        3370    -6.55955    -6.65176  0.00129684
        3371     -6.5531    -6.65173  0.00129679
        3372    -6.55211     -6.6517  0.00129674
        3373     -6.5664    -6.65168   0.0012966
        3374    -6.59864    -6.65166  0.00129631
        3375    -6.64078    -6.65166  0.00129593
        3376     -6.6768    -6.65166  0.00129557
        3377    -6.70086    -6.65168  0.00129527
        3378    -6.71613     -6.6517  0.00129503
        3379    -6.73063    -6.65172  0.00129485
        3380    -6.74042    -6.65175  0.00129474
        3381      -6.735    -6.65177  0.00129459
        3382    -6.71437    -6.65179  0.00129434
        3383    -6.68047     -6.6518  0.00129398
        3384    -6.63512    -6.65179  0.00129361
        3385    -6.59167    -6.65178  0.00129335
        3386    -6.55923    -6.65175  0.00129326
        3387    -6.53934    -6.65172   0.0012933
        3388    -6.54022    -6.65168  0.00129334
        3389    -6.56044    -6.65166  0.00129323
        3390    -6.59379    -6.65164  0.00129297
        3391    -6.62925    -6.65163   0.0012926
        3392    -6.65953    -6.65163  0.00129222
        3393    -6.68014    -6.65164  0.00129187
        3394    -6.68566    -6.65165  0.00129153
        3395    -6.68524    -6.65166  0.00129118
        3396    -6.68479    -6.65167  0.00129084
        3397    -6.69651    -6.65169  0.00129053
        3398     -6.7204    -6.65171  0.00129031
        3399    -6.75154    -6.65174  0.00129026
        3400    -6.77194    -6.65177  0.00129037
        3401    -6.77403    -6.65181  0.00129049
        3402    -6.75148    -6.65184  0.00129044
        3403    -6.70676    -6.65185  0.00129016
        3404    -6.64824    -6.65185  0.00128978
        3405    -6.57853    -6.65183  0.00128959
        3406    -6.52594    -6.65179  0.00128974
        3407    -6.50144    -6.65175  0.00129011
        3408    -6.50815    -6.65171  0.00129042
        3409    -6.54985    -6.65168  0.00129039
        3410    -6.59837    -6.65166  0.00129011
        3411    -6.62889    -6.65165  0.00128974
        3412    -6.63857    -6.65165  0.00128937
        3413    -6.62764    -6.65164  0.00128901
        3414    -6.61328    -6.65163  0.00128869
        3415    -6.60291    -6.65162  0.00128839
        3416    -6.60389     -6.6516  0.00128809
        3417    -6.61565    -6.65159  0.00128775
        3418    -6.63443    -6.65159  0.00128738
        3419    -6.66292    -6.65159  0.00128701
        3420    -6.69451     -6.6516   0.0012867
        3421    -6.72491    -6.65163   0.0012865
        3422    -6.75029    -6.65165  0.00128645
        3423    -6.76237    -6.65169  0.00128648
        3424    -6.75385    -6.65172  0.00128645
        3425    -6.72191    -6.65174  0.00128623
        3426    -6.68089    -6.65175  0.00128589
        3427    -6.64499    -6.65174  0.00128551
        3428    -6.62694    -6.65174  0.00128516
        3429    -6.62705    -6.65173   0.0012848
        3430    -6.63815    -6.65173  0.00128444
        3431     -6.6481    -6.65172  0.00128406
        3432     -6.6629    -6.65173  0.00128369
        3433    -6.68071    -6.65174  0.00128335
        3434    -6.69276    -6.65175  0.00128303
        3435      -6.694    -6.65176  0.00128271
        3436    -6.68253    -6.65177  0.00128237
        3437    -6.65759    -6.65177    0.001282
        3438    -6.63522    -6.65177  0.00128164
        3439    -6.62175    -6.65176  0.00128129
        3440    -6.62396    -6.65175  0.00128095
        3441    -6.63737    -6.65174  0.00128058
        3442    -6.65242    -6.65174  0.00128021
        3443    -6.66145    -6.65175  0.00127984
        3444     -6.6577    -6.65175  0.00127947
        3445    -6.63877    -6.65175   0.0012791
        3446    -6.61235    -6.65173  0.00127878
        3447    -6.58196    -6.65171  0.00127857
        3448    -6.55552    -6.65169  0.00127851
        3449    -6.54838    -6.65166  0.00127849
        3450    -6.56202    -6.65163  0.00127838
        3451    -6.59955    -6.65162   0.0012781
        3452     -6.6506    -6.65161  0.00127773
        3453    -6.69467    -6.65163  0.00127742
        3454     -6.7229    -6.65165  0.00127722
        3455     -6.7275    -6.65167  0.00127703
        3456    -6.71967    -6.65169  0.00127682
        3457    -6.70354     -6.6517  0.00127654
        3458    -6.68411    -6.65171   0.0012762
        3459    -6.65572    -6.65172  0.00127583
        3460    -6.61928    -6.65171   0.0012755
        3461    -6.58067    -6.65169  0.00127529
        3462    -6.54779    -6.65166  0.00127528
        3463    -6.53031    -6.65162  0.00127539
        3464    -6.53237    -6.65159  0.00127549
        3465    -6.55411    -6.65156  0.00127543
        3466    -6.59924    -6.65154  0.00127515
        3467    -6.65971    -6.65154  0.00127479
        3468    -6.72056    -6.65156  0.00127457
        3469    -6.76724     -6.6516  0.00127464
        3470    -6.79039    -6.65164   0.0012749
        3471    -6.78913    -6.65168  0.00127515
        3472     -6.7696    -6.65171  0.00127524
        3473    -6.74408    -6.65174  0.00127515
        3474    -6.72767    -6.65176  0.00127497
        3475    -6.71307    -6.65178  0.00127472
        3476    -6.68778    -6.65179   0.0012744
        3477    -6.65719    -6.65179  0.00127403
        3478    -6.62479    -6.65178  0.00127369
        3479    -6.60412    -6.65177   0.0012734
        3480    -6.60043    -6.65175  0.00127312
        3481    -6.60123    -6.65174  0.00127283
        3482    -6.60456    -6.65173  0.00127254
        3483     -6.6023    -6.65171  0.00127225
        3484    -6.59986     -6.6517  0.00127197
        3485    -6.59194    -6.65168  0.00127173
        3486    -6.58219    -6.65166  0.00127152
        3487     -6.5722    -6.65164  0.00127136
        3488    -6.57346    -6.65161  0.00127119
        3489    -6.58571     -6.6516  0.00127097
        3490    -6.61033    -6.65158  0.00127066
        3491    -6.64536    -6.65158  0.00127029
        3492    -6.68052    -6.65159  0.00126996
        3493    -6.71156    -6.65161  0.00126971
        3494    -6.72758    -6.65163  0.00126953
        3495    -6.72832    -6.65165  0.00126936
        3496    -6.70984    -6.65167   0.0012691
        3497     -6.6767    -6.65167  0.00126876
        3498    -6.63776    -6.65167   0.0012684
        3499    -6.60046    -6.65166  0.00126813
        3500    -6.57041    -6.65163  0.00126798
        3501    -6.55382     -6.6516  0.00126792
        3502    -6.55041    -6.65158  0.00126789
        3503    -6.56317    -6.65155  0.00126778
        3504    -6.58438    -6.65153  0.00126756
        3505    -6.60565    -6.65152  0.00126727
        3506    -6.63315    -6.65151  0.00126692
        3507    -6.65724    -6.65151  0.00126656
        3508    -6.68237    -6.65152  0.00126623
        3509    -6.71261    -6.65154  0.00126599
        3510    -6.74564    -6.65157  0.00126591
        3511    -6.77494     -6.6516  0.00126604
        3512    -6.79537    -6.65164  0.00126634
        3513    -6.80181    -6.65169   0.0012667
        3514    -6.79441    -6.65173  0.00126699
        3515     -6.7712    -6.65176  0.00126708
        3516    -6.73154    -6.65178  0.00126693
        3517    -6.68189    -6.65179   0.0012666
        3518    -6.63023    -6.65179  0.00126625
        3519    -6.58693    -6.65177  0.00126602
        3520    -6.55808    -6.65174  0.00126594
        3521    -6.54587    -6.65171  0.00126594
        3522    -6.54347    -6.65168  0.00126596
        3523    -6.54893    -6.65165  0.00126593
        3524    -6.56086    -6.65163  0.00126583
        3525    -6.57767     -6.6516  0.00126565
        3526    -6.60353    -6.65159  0.00126536
        3527     -6.6288    -6.65158  0.00126502
        3528    -6.64789    -6.65158  0.00126466
        3529    -6.65422    -6.65158  0.00126431
        3530    -6.63991    -6.65158  0.00126395
        3531    -6.61606    -6.65157  0.00126363
        3532    -6.59669    -6.65156  0.00126337
        3533    -6.59516    -6.65154  0.00126311
        3534    -6.61596    -6.65153   0.0012628
        3535    -6.64307    -6.65153  0.00126244
        3536    -6.67234    -6.65153   0.0012621
        3537    -6.69011    -6.65154  0.00126179
        3538    -6.70795    -6.65156  0.00126153
        3539    -6.72714    -6.65158  0.00126136
        3540    -6.74317    -6.65161  0.00126127
        3541    -6.74321    -6.65163  0.00126118
        3542    -6.72984    -6.65165  0.00126101
        3543     -6.7081    -6.65167  0.00126076
        3544     -6.6884    -6.65168  0.00126044
        3545    -6.67183    -6.65169   0.0012601
        3546    -6.66239    -6.65169  0.00125975
        3547    -6.65261    -6.65169  0.00125939
        3548    -6.64044    -6.65169  0.00125904
        3549    -6.62372    -6.65168  0.00125871
        3550    -6.59898    -6.65166  0.00125845
        3551    -6.57088    -6.65164   0.0012583
        3552    -6.54323    -6.65161  0.00125831
        3553    -6.54328    -6.65158  0.00125833
        3554     -6.5722    -6.65156  0.00125817
        3555    -6.61981    -6.65155  0.00125785
        3556    -6.66843    -6.65155  0.00125751
        3557     -6.7025    -6.65157  0.00125723
        3558    -6.71902    -6.65159  0.00125702
        3559    -6.71784    -6.65161  0.00125681
        3560    -6.71542    -6.65162  0.00125658
        3561     -6.7141    -6.65164  0.00125635
        3562    -6.71189    -6.65166  0.00125611
        3563    -6.70359    -6.65167  0.00125585
        3564    -6.68795    -6.65168  0.00125553
        3565    -6.66784    -6.65169  0.00125519
        3566    -6.64362    -6.65169  0.00125484
        3567    -6.61251    -6.65167  0.00125454
        3568    -6.57384    -6.65165  0.00125438
        3569    -6.54564    -6.65162  0.00125438
        3570    -6.53948    -6.65159  0.00125442
        3571    -6.55962    -6.65157  0.00125433
        3572     -6.6009    -6.65155  0.00125406
        3573     -6.6536    -6.65155  0.00125371
        3574    -6.70815    -6.65157  0.00125346
        3575     -6.7558     -6.6516  0.00125345
        3576    -6.77852    -6.65163   0.0012536
        3577    -6.78049    -6.65167  0.00125377
        3578    -6.76562     -6.6517  0.00125382
        3579    -6.73825    -6.65172   0.0012537
        3580    -6.70804    -6.65174  0.00125345
        3581    -6.67873    -6.65175  0.00125312
        3582    -6.65729    -6.65175  0.00125277
        3583    -6.65433    -6.65175  0.00125242
        3584    -6.66302    -6.65175  0.00125208
        3585    -6.67532    -6.65176  0.00125175
        3586    -6.67723    -6.65177  0.00125142
        3587    -6.66329    -6.65177  0.00125107
        3588    -6.63242    -6.65176  0.00125074
        3589    -6.59579    -6.65175  0.00125049
        3590    -6.56567    -6.65172  0.00125037
        3591    -6.54768     -6.6517  0.00125035
        3592    -6.54705    -6.65167  0.00125035
        3593     -6.5567    -6.65164  0.00125028
        3594    -6.56945    -6.65162  0.00125014
        3595    -6.57906     -6.6516  0.00124995
        3596    -6.58965    -6.65158  0.00124972
        3597    -6.60158    -6.65157  0.00124945
        3598    -6.62512    -6.65156  0.00124913
        3599    -6.66622    -6.65156  0.00124879
        3600    -6.71463    -6.65158  0.00124856
        3601    -6.74827    -6.65161  0.00124851
        3602    -6.74941    -6.65163  0.00124845
        3603    -6.72354    -6.65165  0.00124827
        3604    -6.68552    -6.65166  0.00124796
        3605    -6.64502    -6.65166  0.00124761
        3606    -6.61708    -6.65165   0.0012473
        3607    -6.60091    -6.65164  0.00124704
        3608    -6.60507    -6.65163  0.00124676
        3609    -6.61291    -6.65161  0.00124646
        3610     -6.6162     -6.6516  0.00124615
        3611    -6.61916     -6.6516  0.00124584
        3612    -6.62557    -6.65159  0.00124551
        3613    -6.63849    -6.65159  0.00124518
        3614    -6.66705    -6.65159  0.00124484
        3615    -6.70036     -6.6516  0.00124457
        3616    -6.73372    -6.65163  0.00124443
        3617    -6.76255    -6.65166  0.00124446
        3618    -6.78732    -6.65169  0.00124468
        3619    -6.80632    -6.65174  0.00124507
        3620    -6.80987    -6.65178   0.0012455
        3621    -6.78838    -6.65182  0.00124572
        3622    -6.73794    -6.65184  0.00124561
        3623    -6.66461    -6.65185  0.00124527
        3624    -6.58815    -6.65183  0.00124505
        3625    -6.51959    -6.65179  0.00124524
        3626    -6.47896    -6.65174  0.00124581
        3627    -6.47236    -6.65169  0.00124644
        3628    -6.50065    -6.65165   0.0012468
        3629    -6.55362    -6.65163  0.00124675
        3630     -6.6067    -6.65161  0.00124646
        3631    -6.64791    -6.65161  0.00124612
        3632    -6.66616    -6.65162  0.00124578
        3633    -6.67285    -6.65162  0.00124545
        3634    -6.67243    -6.65163  0.00124513
        3635    -6.67724    -6.65163   0.0012448
        3636     -6.6911    -6.65165  0.00124451
        3637    -6.71544    -6.65166  0.00124429
        3638    -6.74408    -6.65169  0.00124421
        3639    -6.76004    -6.65172  0.00124422
        3640    -6.76421    -6.65175  0.00124426
        3641    -6.75123    -6.65178  0.00124422
        3642     -6.7188    -6.65179  0.00124402
        3643    -6.67238     -6.6518  0.00124369
        3644    -6.62554    -6.65179  0.00124337
        3645    -6.59387    -6.65178  0.00124313
        3646    -6.58501    -6.65176  0.00124292
        3647    -6.58713    -6.65174  0.00124271
        3648    -6.59194    -6.65172  0.00124247
        3649    -6.59622    -6.65171  0.00124223
        3650    -6.61139     -6.6517  0.00124193
        3651    -6.63615    -6.65169   0.0012416
        3652    -6.66101     -6.6517  0.00124126
        3653    -6.67065     -6.6517  0.00124094
        3654    -6.66028     -6.6517   0.0012406
        3655    -6.64153     -6.6517  0.00124026
        3656    -6.62843     -6.6517  0.00123994
        3657    -6.63073    -6.65169  0.00123961
        3658    -6.63821    -6.65169  0.00123928
        3659    -6.64804    -6.65168  0.00123894
        3660    -6.65625    -6.65169   0.0012386
        3661     -6.6612    -6.65169  0.00123827
        3662     -6.6637    -6.65169  0.00123793
        3663    -6.66656     -6.6517   0.0012376
        3664    -6.66324     -6.6517  0.00123727
        3665    -6.65932     -6.6517  0.00123693
        3666     -6.6551     -6.6517   0.0012366
        3667    -6.66101     -6.6517  0.00123626
        3668    -6.67488    -6.65171  0.00123594
        3669    -6.68083    -6.65172  0.00123563
        3670    -6.67558    -6.65173  0.00123531
        3671    -6.65874    -6.65173  0.00123497
        3672    -6.63354    -6.65172  0.00123465
        3673    -6.60756    -6.65171  0.00123437
        3674    -6.59564     -6.6517  0.00123413
        3675    -6.59686    -6.65168  0.00123388
        3676    -6.60897    -6.65167   0.0012336
        3677    -6.62182    -6.65166  0.00123329
